N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.942	486.33	1.31	21	91.5	0.23911629	7.8570	0.798	18	0.479	3.308269146	97.02	294.0	391.02
0.426	705.16	4.90	97	52.9	0.671868398	4.6813	4.991	24	1.678	3.968367318	34.81	283.0	317.81
0.071	9.56	1.39	16	103.4	3.844554536	9.9318	2.040	35	3.065	4.731781498	19.44	493.0	512.44
0.751	135.17	0.40	96	31.7	4.932798129	2.9158	4.638	16	1.127	2.910127467	21.57	89.0	110.57
0.486	456.31	4.46	64	185.3	3.927749279	6.9763	4.759	7	3.641	3.807080034	68.32	489.0	557.32
0.878	509.48	4.59	40	160.6	1.022576763	2.5063	1.279	50	0.727	4.922102041	8.26	491.0	499.26
0.037	27.69	4.21	42	159.3	0.925766695	7.8421	2.006	47	4.969	2.116223135	77.18	325.0	402.18
0.309	205.60	0.36	99	47.6	4.700049067	6.8233	1.798	15	1.140	3.449778449	18.66	261.0	279.66
0.439	786.15	1.88	55	42.9	0.623864011	1.4796	2.838	40	0.563	3.225110161	52.17	25.0	77.17
0.977	443.18	0.19	8	180.2	2.647994246	8.7498	4.315	22	2.274	2.26297163	38.96	106.0	144.96
0.384	379.94	4.66	72	26.5	2.030479482	2.4960	3.969	9	3.153	1.011325957	49.49	418.0	467.49
0.674	483.24	3.20	97	100.2	2.842134994	4.9081	0.491	6	1.012	1.583249854	36.16	183.0	219.16
0.458	616.88	0.74	29	10.1	4.380042062	9.8655	0.546	44	3.790	1.890360765	46.85	103.0	149.85
0.338	177.16	2.36	33	106.0	4.377234772	1.9426	0.801	31	2.609	2.311829575	80.98	258.0	338.98
0.350	700.69	4.37	94	42.1	1.556734263	5.5437	4.519	41	0.409	4.113028357	30.54	487.0	517.54
0.907	200.75	1.04	70	77.9	1.384545029	6.1982	3.986	29	0.738	2.152878958	23.29	159.0	182.29
0.200	433.61	2.91	65	71.2	3.462110711	2.3375	1.641	6	2.731	4.574134281	89.10	437.0	526.10
0.577	666.61	0.08	45	21.5	2.174339742	0.7692	2.106	43	3.101	3.063231092	36.10	15.0	51.10
0.914	238.25	1.66	92	96.1	3.29813988	4.6146	1.759	18	4.208	3.753662099	70.79	18.0	88.79
0.346	770.02	3.85	24	147.0	4.695876728	3.7565	3.201	48	2.526	4.451323767	58.35	52.0	110.35
0.575	723.36	3.47	41	91.7	0.632323471	5.9116	4.770	5	3.514	0.086895239	48.47	356.0	404.47
0.314	201.60	4.27	38	142.7	3.914880848	9.3002	2.030	5	3.812	2.196567389	59.39	52.0	111.39
0.613	7.79	0.44	95	80.8	0.802770868	3.1069	2.879	12	2.933	1.149174158	84.92	355.0	439.92
0.202	544.93	3.39	2	76.4	3.808215536	5.5794	3.619	19	3.725	1.855055083	99.58	437.0	536.58
0.890	77.23	1.77	8	98.2	3.323400329	1.0222	2.245	49	3.803	0.3483104	27.11	422.0	449.11
0.787	579.18	1.40	73	199.0	4.510344741	7.7142	1.276	38	4.824	3.718436273	4.98	29.0	33.98
0.112	530.41	2.24	92	34.2	0.646843865	9.3143	1.979	19	3.026	3.860160569	12.15	277.0	289.15
0.788	163.95	3.09	62	116.2	0.991912699	1.7843	3.920	38	2.180	2.420576616	33.19	264.0	297.19
0.281	162.64	2.08	52	160.6	1.131910678	3.7678	1.803	20	3.473	0.343251846	23.79	248.0	271.79
0.273	525.80	0.71	22	68.0	0.731118131	4.0144	1.918	5	3.250	0.013226525	92.80	265.0	357.80
0.122	200.16	1.29	2	52.6	1.155033149	4.7854	2.093	17	1.667	1.736745432	92.29	9.0	101.29
0.047	133.29	4.43	74	164.8	1.675083609	0.5801	2.071	9	1.161	1.944731231	38.21	74.0	112.21
0.719	375.52	4.80	41	171.0	1.321112669	1.6011	0.158	31	3.449	3.731623631	10.74	264.0	274.74
0.914	263.61	4.27	9	151.9	3.657198953	0.2229	1.659	17	0.200	3.169023458	38.93	78.0	116.93
0.395	26.83	0.51	84	126.8	4.473541792	8.7644	0.456	21	0.587	4.480225072	7.01	287.0	294.01
0.429	488.47	4.36	58	18.5	0.485661293	2.1648	0.865	45	0.302	1.813322975	93.36	17.0	110.36
0.837	304.23	4.68	25	191.7	3.830642089	4.2516	2.063	47	1.314	4.982582269	67.83	201.0	268.83
0.975	471.09	1.95	84	137.1	3.974344617	9.3560	3.935	27	3.600	1.348014373	60.07	187.0	247.07
0.627	673.57	1.58	15	162.4	3.445622476	6.0608	1.454	11	3.732	1.869717651	85.12	448.0	533.12
0.824	508.97	3.70	46	63.7	0.403663863	9.9935	1.515	16	3.507	2.682921239	3.78	374.0	377.78
0.709	320.93	2.10	1	138.1	0.186811392	3.1423	0.171	48	2.579	3.01291461	20.40	329.0	349.40
0.247	755.43	3.43	84	162.9	2.683938889	0.7564	2.143	47	4.732	2.750747926	2.59	331.0	333.59
0.423	211.50	0.32	31	134.1	2.171247769	5.3130	4.598	36	1.499	4.168841933	52.00	102.0	154.00
0.646	159.73	1.45	28	140.3	1.145268369	3.5398	4.123	8	1.479	1.837784559	93.01	230.0	323.01
0.574	554.12	0.54	89	74.7	2.99755734	9.5142	2.975	5	4.356	0.100489116	68.81	66.0	134.81
0.834	255.63	0.71	56	144.8	4.792590521	0.4122	1.078	16	2.513	0.591900567	84.86	420.0	504.86
0.117	392.22	4.85	96	73.9	1.358877624	4.0505	1.156	21	0.127	2.985233731	57.43	327.0	384.43
0.899	723.64	3.10	29	5.8	2.413183072	9.7403	4.195	21	0.567	1.15815575	71.32	201.0	272.32
0.541	40.60	0.38	45	124.4	1.999893969	9.1505	0.586	39	4.059	3.213170813	27.24	314.0	341.24
0.825	793.00	3.03	25	123.0	0.566528073	5.7856	2.730	15	2.719	4.896536794	14.28	261.0	275.28
0.219	456.35	3.66	81	53.2	4.584190067	2.7300	4.332	30	2.718	2.78111277	82.59	48.0	130.59
0.618	422.55	0.68	9	94.4	2.272857847	9.6844	0.583	25	2.202	4.857893376	83.61	133.0	216.61
0.379	194.16	3.50	96	52.9	1.414801543	6.7963	2.421	16	4.813	1.486163853	89.56	201.0	290.56
0.804	316.17	1.86	54	60.4	1.10550792	1.8757	2.400	26	2.402	3.596674752	80.17	305.0	385.17
0.285	156.28	2.55	40	122.4	3.78636872	3.0661	4.076	50	0.462	2.692081873	6.52	490.0	496.52
0.133	619.77	2.56	60	95.9	1.052021398	8.1458	0.492	50	0.028	2.518076526	5.79	287.0	292.79
0.932	677.98	4.60	62	52.6	4.84876243	1.3197	3.925	41	3.474	1.109909884	16.32	358.0	374.32
0.573	749.34	1.34	6	0.1	0.715541836	4.2015	1.795	11	2.130	2.588010461	75.49	176.0	251.49
0.626	670.00	3.96	65	59.2	4.618472482	3.5439	4.947	20	1.918	3.778105926	35.62	110.0	145.62
0.908	739.69	3.95	17	140.1	3.89469172	3.0063	1.070	38	3.564	2.737967927	76.61	99.0	175.61
0.864	75.78	1.29	48	125.6	2.995535552	4.4518	4.441	48	2.817	0.771898362	36.17	50.0	86.17
0.837	643.79	2.79	78	97.5	2.861603079	2.2753	3.437	42	1.115	0.62862404	22.03	187.0	209.03
0.677	93.24	1.50	55	164.0	2.94329774	3.6071	1.484	44	4.964	4.117984065	59.07	402.0	461.07
0.473	701.17	2.78	94	79.3	4.400531288	6.1150	3.030	6	2.765	0.921250022	42.06	246.0	288.06
0.770	33.45	3.53	51	1.6	0.599052252	4.4803	2.894	48	3.333	0.226948102	34.70	379.0	413.70
0.239	39.73	4.94	7	147.6	4.826404202	5.8715	3.270	29	1.906	3.297704674	58.58	126.0	184.58
0.155	477.57	4.04	53	181.5	3.592237681	4.3830	2.523	32	4.502	0.132459082	81.35	222.0	303.35
0.676	554.13	4.14	34	62.5	3.140602419	9.3636	4.193	46	2.344	2.59696713	32.90	468.0	500.90
0.514	590.45	0.95	57	46.8	2.176623914	0.9304	4.051	18	2.380	1.253475569	41.19	480.0	521.19
0.226	157.74	4.68	38	17.3	3.804128276	7.7697	4.114	13	4.566	3.547289193	79.78	110.0	189.78
0.262	335.58	0.74	38	90.3	2.483775864	8.6200	3.926	35	1.529	4.528489894	85.51	370.0	455.51
0.991	369.31	1.07	76	177.3	3.622232257	2.4119	2.742	37	1.375	0.426564508	6.77	96.0	102.77
0.054	332.32	4.32	88	46.0	2.58902714	9.2036	3.619	46	1.048	3.655425486	75.41	374.0	449.41
0.882	442.92	1.94	12	180.6	4.713181812	2.0789	3.761	38	1.593	2.034820142	97.07	26.0	123.07
0.105	697.75	4.27	5	20.7	1.387328853	2.0927	2.127	20	1.752	4.113138971	85.29	234.0	319.29
0.009	671.60	4.70	60	11.3	2.061072321	0.4523	1.968	34	3.237	0.878119661	26.41	277.0	303.41
0.222	508.08	0.32	9	46.6	4.706193839	5.5431	3.402	8	1.218	4.57591374	43.18	477.0	520.18
0.889	440.15	3.74	18	135.9	4.10179301	1.2357	4.371	43	4.431	2.548213265	47.56	52.0	99.56
0.001	542.79	0.84	39	5.1	2.146125181	0.6911	1.317	25	0.640	3.451274353	73.63	159.0	232.63
0.798	447.21	1.06	17	91.3	2.499597922	2.5223	0.222	16	4.837	1.335015329	97.00	45.0	142.00
0.733	465.88	2.73	90	23.5	2.945653308	1.1681	3.004	45	2.266	1.280949545	16.79	446.0	462.79
0.532	629.90	3.71	7	88.6	3.509307966	6.8568	4.523	23	4.842	2.095046443	11.26	315.0	326.26
0.175	282.27	3.58	69	119.5	0.91052749	8.4350	3.776	17	2.101	1.198095526	66.44	463.0	529.44
0.880	606.23	4.95	40	166.0	1.25249877	9.6008	4.868	49	3.394	3.301050129	2.94	178.0	180.94
0.834	470.10	0.72	47	112.5	2.68251568	4.6497	3.568	8	1.872	0.740331313	30.13	92.0	122.13
0.251	75.32	0.16	42	116.4	2.795805441	7.9279	1.710	37	4.216	0.104196042	43.04	140.0	183.04
0.922	540.15	1.03	82	72.4	2.591832846	9.4130	4.471	29	4.189	1.273301486	88.74	391.0	479.74
0.645	149.48	3.98	23	86.0	4.514784935	9.9371	3.699	16	0.531	4.294419032	71.49	280.0	351.49
0.528	354.76	4.51	56	186.5	4.598980331	8.5083	4.030	18	0.342	3.979184842	61.65	187.0	248.65
0.877	198.19	4.72	35	117.2	2.808681108	8.6307	0.608	26	1.888	0.395378245	28.83	256.0	284.83
0.601	141.19	1.90	13	41.5	0.156184385	9.0968	1.863	8	2.583	2.405341959	11.19	420.0	431.19
0.977	600.72	0.71	75	149.6	2.368594496	8.2348	3.135	42	3.099	1.665403368	63.24	32.0	95.24
0.202	625.71	1.14	96	99.4	1.742983967	2.8431	1.571	40	3.065	3.47856982	30.10	123.0	153.10
0.627	755.89	2.63	94	57.7	3.486012006	5.7461	0.177	5	4.094	2.312550517	44.90	19.0	63.90
0.102	426.74	3.15	82	50.1	1.941511678	4.1741	2.005	50	1.212	3.98243074	15.11	179.0	194.11
0.141	759.32	3.90	48	176.8	4.268133808	8.0602	1.603	14	2.113	3.324469478	8.46	13.0	21.46
0.072	396.50	0.15	81	17.7	1.715849917	9.9669	1.736	11	4.420	2.209316672	74.70	110.0	184.70
0.958	177.89	2.78	64	158.5	2.782248948	0.3275	4.645	6	3.035	4.336613046	95.13	452.0	547.13
0.987	446.37	3.49	16	162.0	0.004491017	9.5230	4.592	42	4.787	2.431264974	21.34	289.0	310.34
0.387	113.09	4.92	94	75.7	2.766987517	8.0288	1.681	47	1.395	3.667277674	92.51	486.0	578.51
0.539	507.99	1.99	26	8.1	4.547886877	0.7845	0.372	33	4.167	0.453062373	68.21	374.0	442.21
0.349	521.09	3.05	18	0.5	3.992407934	3.4009	3.623	43	1.238	0.457506235	89.41	493.0	582.41
0.733	396.99	2.99	5	42.2	3.120034519	9.2887	3.926	41	4.576	0.391202836	24.80	362.0	386.80
0.270	130.87	2.41	11	194.4	2.187374364	2.5936	2.719	20	2.789	3.241599288	38.39	156.0	194.39
0.276	21.17	0.65	90	197.9	0.221584976	3.6582	4.592	48	4.941	3.404947538	85.60	13.0	98.60
0.916	463.97	1.24	99	196.1	3.808736723	4.3153	1.655	16	2.146	3.876224518	94.24	215.0	309.24
0.701	288.47	0.95	31	185.1	3.138822427	6.7655	3.401	32	4.883	2.627215972	84.86	325.0	409.86
0.257	653.41	1.65	61	38.3	1.881553943	3.4434	4.142	8	4.327	1.468330068	21.10	264.0	285.10
0.653	80.88	4.92	30	115.8	2.071566629	1.9961	2.370	15	0.033	0.227931369	63.95	159.0	222.95
0.837	311.60	2.37	11	30.5	3.644326394	3.9065	0.817	29	3.661	1.973630489	55.91	460.0	515.91
0.885	202.71	4.61	87	6.2	1.046052079	4.6805	2.190	42	2.637	0.52486342	57.36	182.0	239.36
0.585	44.76	4.33	71	196.8	2.872733629	4.7402	2.446	36	1.382	3.574534924	5.92	363.0	368.92
0.133	597.01	2.67	24	26.1	3.859260692	0.4602	2.663	15	4.510	3.004901402	52.11	248.0	300.11
0.312	290.96	2.67	50	176.9	1.605609417	3.9540	1.870	18	1.190	1.964030031	79.83	246.0	325.83
0.103	523.17	3.44	85	141.1	1.628822333	0.9378	2.670	43	1.376	0.172312088	14.26	261.0	275.26
0.675	723.50	3.61	32	133.3	1.312479144	5.3392	2.636	8	1.413	1.014319465	53.70	112.0	165.70
0.310	562.37	1.32	96	17.4	2.413480124	9.9758	0.306	13	4.760	3.421063765	35.44	97.0	132.44
0.054	356.01	2.15	75	176.4	2.355896415	1.8120	1.779	11	3.856	1.210458297	51.39	487.0	538.39
0.130	683.70	1.18	0	4.1	3.031490155	5.9333	0.904	46	0.820	0.761144375	82.68	174.0	256.68
0.031	197.66	3.64	28	18.0	3.179338453	5.9543	3.428	9	3.072	2.411185532	43.11	361.0	404.11
0.339	379.19	2.54	52	6.4	2.748582	4.7687	3.115	34	0.814	1.778837711	30.80	114.0	144.80
0.861	247.31	1.52	82	80.1	4.295379089	2.2944	4.759	43	4.093	1.079890591	44.46	102.0	146.46
0.787	516.95	3.00	88	8.3	0.517422116	2.0680	1.961	24	4.592	1.654889076	81.64	251.0	332.64
0.232	377.80	1.37	77	31.5	3.478981202	4.2358	4.435	23	2.146	0.759408759	98.14	319.0	417.14
0.171	61.57	2.13	27	71.5	2.847934476	6.5339	3.586	45	1.668	3.047472684	84.12	277.0	361.12
0.118	193.44	1.54	76	148.2	1.922116429	2.3913	2.808	28	3.845	1.186511259	13.72	402.0	415.72
0.013	108.20	4.17	89	22.3	0.824293689	2.0815	3.020	32	3.808	2.192490564	43.52	55.0	98.52
0.117	659.67	2.49	48	167.3	4.928236877	3.7667	2.375	18	0.295	1.356131035	8.19	375.0	383.19
0.871	87.22	2.83	19	141.6	1.882912821	9.8506	1.905	29	4.464	1.832413858	47.31	285.0	332.31
0.187	194.90	4.67	72	41.3	2.021079677	2.3485	4.147	20	3.644	1.024962406	49.21	90.0	139.21
0.406	491.48	1.97	64	42.5	0.679560136	0.7558	0.846	7	3.673	4.355080911	99.16	33.0	132.16
0.478	622.14	4.42	93	138.1	0.934867348	0.2429	4.899	42	0.249	2.241689167	26.89	367.0	393.89
0.683	379.61	2.47	79	80.4	3.881282819	0.7981	1.265	18	2.576	0.479454235	44.47	356.0	400.47
0.751	643.40	1.13	10	101.0	1.341415708	7.8901	3.502	21	3.258	2.077640329	29.67	194.0	223.67
0.640	556.36	2.79	34	87.5	4.779024618	6.7420	3.523	15	0.313	2.262985262	42.16	143.0	185.16
0.544	160.99	4.04	7	110.4	2.439996673	9.3807	1.854	39	3.767	2.742167615	79.11	230.0	309.11
0.262	355.07	0.31	79	100.7	3.826183992	4.1596	0.329	18	0.977	2.609576824	37.04	261.0	298.04
0.615	741.15	1.68	95	197.7	1.534189128	5.4276	4.141	46	0.667	1.620014136	50.06	270.0	320.06
0.228	470.68	3.09	78	52.2	1.197840323	2.2157	0.154	6	0.041	3.885232128	71.95	210.0	281.95
0.267	549.16	4.85	37	46.5	4.900101898	5.5138	0.096	40	2.092	1.346554715	58.76	119.0	177.76
0.003	616.33	2.14	34	183.3	3.076791851	3.4167	1.141	34	0.982	3.590558138	64.53	125.0	189.53
0.842	762.19	1.04	59	27.0	4.106506205	6.0249	2.704	38	3.186	1.045821992	28.58	314.0	342.58
0.881	575.81	3.66	72	83.2	1.629139222	4.6372	1.629	39	3.101	2.416174384	28.97	341.0	369.97
0.061	739.89	2.80	7	68.9	0.553159862	9.9441	1.015	18	1.009	0.745171292	19.67	431.0	450.67
0.588	721.26	2.70	3	60.9	2.586754769	3.5097	3.285	23	2.254	2.504418264	92.36	30.0	122.36
0.553	148.12	2.67	79	89.7	3.915802071	2.0644	0.333	49	4.021	1.854136055	5.42	51.0	56.42
0.779	165.94	3.63	28	76.3	4.85496433	7.7895	3.427	34	4.470	1.03427635	26.30	113.0	139.30
0.448	174.01	0.30	23	182.7	4.104791049	5.4194	3.985	42	1.610	4.491201339	37.65	86.0	123.65
0.054	14.73	0.92	16	100.4	2.066855016	8.5995	1.160	23	2.970	1.839788921	0.05	134.0	134.05
0.275	484.39	1.35	75	57.1	0.490936652	7.2107	3.767	38	0.706	4.96977542	91.55	320.0	411.55
0.813	327.82	1.52	53	76.1	0.599630443	5.3479	4.118	19	2.047	0.919989616	39.08	220.0	259.08
0.415	191.60	1.13	24	39.1	4.775434815	7.4497	4.830	17	0.357	2.650921678	15.34	108.0	123.34
0.431	113.53	2.53	96	25.6	0.389639276	4.0878	3.869	14	0.557	2.891117043	26.90	450.0	476.90
0.648	90.43	2.33	91	168.5	0.938728576	7.4389	0.865	26	3.787	1.309910022	29.70	320.0	349.70
0.324	699.47	3.74	1	99.4	4.213547139	5.9295	0.502	24	4.299	2.566128761	81.26	325.0	406.26
0.955	436.26	3.41	34	66.1	4.459992835	1.6640	2.742	12	0.832	1.429385734	52.97	57.0	109.97
0.661	428.02	4.08	83	163.4	0.195862917	8.9494	2.021	45	4.558	1.714334118	9.86	79.0	88.86
0.465	167.59	1.44	68	67.1	3.032093085	1.1292	0.639	15	0.452	3.656008351	23.36	450.0	473.36
0.193	257.41	2.41	11	153.4	4.933570487	1.6224	3.008	45	3.676	2.956480421	99.62	448.0	547.62
0.974	640.34	1.13	30	41.4	2.773535533	7.3980	3.352	8	4.639	3.893567813	22.62	345.0	367.62
0.325	127.78	1.07	100	129.9	4.692950047	7.6777	4.727	21	0.564	2.672840929	51.68	307.0	358.68
0.662	549.04	0.11	90	17.1	1.855218442	8.3297	2.600	42	4.815	3.219131198	13.67	240.0	253.67
0.987	404.75	2.96	22	15.7	4.367105461	9.1952	0.922	21	2.917	3.992992918	72.46	376.0	448.46
0.333	436.28	1.49	16	129.3	1.527945486	5.0576	1.570	48	0.199	3.217170141	22.65	91.0	113.65
0.937	434.22	3.73	85	142.0	0.468846478	8.2498	1.123	19	4.631	3.451899965	64.27	362.0	426.27
0.518	156.88	3.03	50	81.2	1.584801801	3.1372	4.121	30	1.166	1.319518541	2.35	133.0	135.35
0.638	648.10	0.65	81	54.2	4.195917755	5.2343	1.306	33	2.154	0.670218117	18.34	176.0	194.34
0.916	669.05	4.14	33	5.9	0.201890746	9.8781	4.224	20	3.531	4.055860338	77.64	295.0	372.64
0.840	306.18	0.90	71	190.3	2.015320112	7.8135	0.501	9	3.872	1.242051679	57.86	371.0	428.86
0.365	263.77	4.53	35	156.3	2.262172972	2.3003	3.825	42	3.955	3.555332912	19.60	238.0	257.60
0.325	244.58	4.58	61	37.1	3.108503522	3.6158	2.881	44	1.957	4.916251834	15.68	248.0	263.68
0.092	65.01	0.09	2	29.5	2.95561407	8.5512	1.164	20	0.539	1.100161971	58.23	25.0	83.23
0.631	321.88	3.51	54	81.7	4.003243906	1.1512	0.531	27	2.397	4.894756563	72.99	99.0	171.99
0.922	203.51	4.08	76	117.5	0.580065596	1.9223	1.841	49	1.058	4.545729428	16.50	168.0	184.50
0.427	735.01	3.16	74	112.2	1.803046631	6.7708	1.081	39	4.915	0.626252816	75.92	493.0	568.92
0.382	14.22	3.09	79	101.9	2.088387571	5.2487	3.177	27	0.324	0.803301551	21.05	416.0	437.05
0.546	86.31	3.59	87	141.0	3.885424002	2.7480	1.870	15	0.502	2.8329604	91.35	328.0	419.35
0.284	561.18	1.34	29	13.7	4.80743212	4.2642	4.683	10	3.990	3.977959073	0.73	214.0	214.73
0.701	606.87	3.02	64	195.0	3.199165304	8.4420	1.917	7	3.594	3.404308204	45.11	105.0	150.11
0.863	778.41	2.72	98	163.5	2.634142904	0.5575	3.492	23	3.831	4.141661877	66.68	225.0	291.68
0.534	475.66	3.07	87	189.2	2.33655867	8.0398	0.941	30	2.052	1.571580372	72.60	238.0	310.60
0.123	697.58	0.70	62	61.7	1.515165498	6.3690	1.755	36	4.297	3.432777902	29.43	363.0	392.43
0.576	209.12	4.24	60	41.1	3.176971342	1.5361	2.620	16	4.885	2.925694434	91.20	318.0	409.20
0.483	33.23	1.49	19	193.6	4.580998171	5.4394	0.818	20	3.920	0.267915075	17.40	321.0	338.40
0.453	475.29	4.47	86	104.1	1.099898517	7.7649	1.768	27	0.379	1.639627263	10.95	366.0	376.95
0.575	151.31	3.92	95	121.8	4.571910154	8.6855	3.515	11	3.224	3.257165685	72.25	424.0	496.25
0.087	77.60	1.34	7	96.5	2.13811461	7.8529	4.132	48	2.178	4.023808097	82.29	485.0	567.29
0.865	321.86	1.45	10	79.1	2.130936891	0.1500	2.589	17	4.501	2.014721607	1.46	323.0	324.46
0.796	100.21	0.37	92	176.7	3.299998748	6.5682	2.423	24	1.782	3.704120891	91.94	402.0	493.94
0.861	179.45	1.63	77	17.5	3.70267213	6.3958	3.572	22	4.894	2.469403384	91.73	397.0	488.73
0.607	551.42	1.91	98	136.4	1.817289373	9.5541	0.039	12	0.559	4.312308052	5.23	333.0	338.23
0.404	104.20	1.15	63	172.5	0.63646484	5.3042	3.397	6	0.425	0.282873391	19.89	237.0	256.89
0.028	152.06	4.06	81	168.7	4.485747131	1.7686	0.407	42	4.330	4.029987192	62.44	123.0	185.44
0.719	785.48	4.42	50	15.4	0.27363265	6.0975	0.517	40	1.865	3.352872762	35.80	300.0	335.80
0.213	428.88	0.69	1	177.5	2.644010642	6.6799	3.408	19	2.542	0.171811928	13.59	322.0	335.59
0.435	629.58	2.69	16	44.8	2.118139911	2.9410	0.759	33	1.245	2.557227892	80.13	109.0	189.13
0.532	118.27	3.91	24	107.3	2.680657484	7.3941	2.769	45	0.055	0.243238528	97.78	92.0	189.78
0.557	24.03	4.01	77	170.2	2.322733951	2.1661	3.559	12	2.826	4.56829199	97.76	236.0	333.76
0.781	313.40	2.33	96	97.8	0.720840808	6.9144	4.409	12	1.980	0.482491623	25.87	325.0	350.87
0.241	699.04	4.80	39	146.1	4.216541458	9.3017	3.393	46	1.205	1.13581935	19.24	116.0	135.24
0.485	319.10	1.76	48	35.9	0.396784674	3.8585	1.183	41	1.815	0.093424217	79.71	10.0	89.71
0.099	414.38	4.69	37	4.1	3.838560855	9.2126	1.123	38	2.544	3.933377346	16.07	273.0	289.07
0.275	789.50	0.58	14	81.9	3.475869366	3.7146	0.338	32	2.115	2.113201495	25.19	298.0	323.19
0.492	324.55	1.13	48	28.1	1.441884048	1.1861	4.950	12	4.904	3.102121263	18.76	177.0	195.76
0.296	460.08	0.84	95	12.9	2.222189651	1.2061	1.457	28	0.603	1.173392237	30.68	319.0	349.68
0.575	724.16	0.57	91	159.9	1.40333554	6.6700	0.760	26	3.577	1.997472101	82.06	446.0	528.06
0.614	4.89	2.93	9	40.6	2.660825037	1.6227	3.603	10	3.049	3.264895826	51.14	57.0	108.14
0.224	283.37	4.70	86	27.6	0.527994419	5.0768	0.592	21	0.860	2.493645941	92.39	255.0	347.39
0.399	505.34	1.14	96	39.0	0.285561723	3.8463	1.859	8	3.638	0.592411598	2.08	474.0	476.08
0.443	642.60	3.84	49	92.6	1.112449249	3.9530	1.656	10	1.403	3.049027937	39.33	189.0	228.33
0.205	259.99	1.15	94	126.1	4.540075431	6.2107	4.932	50	3.684	1.626438076	96.87	432.0	528.87
0.290	158.21	2.29	7	156.7	1.508016145	4.1517	1.576	42	1.957	3.707457133	9.98	480.0	489.98
0.186	221.72	3.64	11	117.0	2.242189765	3.9200	3.193	8	2.148	2.726582641	71.84	378.0	449.84
0.374	356.90	2.06	75	4.5	3.213597266	3.3763	1.425	42	3.907	0.554448429	82.98	42.0	124.98
0.208	584.00	3.79	11	140.4	4.546191354	3.8418	4.120	46	2.417	3.832088006	37.99	411.0	448.99
0.881	523.65	2.37	71	59.3	3.682605155	5.4870	1.782	30	2.909	3.937707251	64.18	183.0	247.18
0.954	778.96	3.05	23	3.2	3.939530051	5.8935	2.196	42	3.418	1.341974548	65.85	175.0	240.85
0.483	214.61	4.48	48	183.1	3.83146636	6.5339	4.855	37	4.743	0.233042646	60.96	26.0	86.96
0.153	483.11	1.95	71	165.4	0.11976195	6.1677	1.437	18	2.290	3.739356489	96.29	448.0	544.29
0.963	94.08	3.67	65	22.3	4.846203846	6.3858	1.073	44	1.001	4.493699791	78.92	337.0	415.92
0.121	73.76	4.45	15	31.9	3.460282725	5.0936	3.921	13	4.000	0.783628644	10.72	358.0	368.72
0.617	403.10	0.21	1	112.4	3.01970255	6.7314	4.634	16	1.051	2.656688557	35.37	35.0	70.37
0.387	510.91	1.55	57	121.3	1.567892851	3.7525	4.935	24	2.984	1.947213396	67.91	16.0	83.91
0.884	368.14	4.17	34	1.1	3.32783704	5.9995	0.629	12	0.555	2.844807442	3.42	497.0	500.42
0.736	400.08	3.72	77	68.7	4.076754353	2.1290	4.568	9	0.331	0.004059683	23.36	268.0	291.36
0.159	99.22	3.25	89	101.6	3.57171629	4.8062	1.914	38	4.991	2.152749376	67.62	334.0	401.62
0.694	597.68	1.38	38	108.8	1.393117716	4.0140	0.410	40	2.573	2.792324064	60.68	285.0	345.68
0.990	218.77	4.69	62	98.4	4.983040663	1.5202	1.791	10	4.484	3.406877652	47.84	166.0	213.84
0.487	146.79	1.63	74	198.6	0.840757681	5.0775	1.006	44	2.757	0.90427847	23.40	88.0	111.40
0.304	421.31	4.16	51	10.8	0.155824306	1.9654	4.215	34	2.681	2.652396556	43.19	28.0	71.19
0.982	562.31	1.15	35	185.8	1.576606593	5.6670	3.972	32	0.178	1.963277217	18.35	180.0	198.35
0.382	547.30	1.02	67	145.8	2.385818713	1.9160	2.584	14	2.564	2.158815591	51.14	453.0	504.14
0.684	679.22	1.91	91	153.2	4.848425271	7.5819	2.939	14	2.990	4.550663477	26.23	486.0	512.23
0.336	210.07	3.35	20	197.7	1.486155165	7.4784	1.919	7	3.821	1.309923318	23.42	429.0	452.42
0.274	372.59	2.35	82	130.7	3.402716081	8.3766	3.809	33	2.833	4.231638586	3.02	236.0	239.02
0.095	319.46	4.32	61	47.7	1.173950343	0.2858	0.235	6	4.360	1.106166839	70.24	12.0	82.24
0.011	551.66	3.75	44	147.0	1.556416233	8.8524	2.018	40	2.343	1.801826572	49.62	187.0	236.62
0.143	763.47	0.97	4	35.1	2.806156646	5.1684	1.820	47	0.114	2.616064835	88.25	217.0	305.25
0.627	72.89	2.61	92	71.0	3.7254106	4.2855	2.312	11	1.818	4.22426206	48.51	265.0	313.51
0.597	771.79	2.54	99	161.7	3.884546936	0.3315	3.678	13	3.389	2.842627219	75.76	93.0	168.76
0.176	90.63	1.86	98	177.9	0.039990512	4.9551	3.825	7	0.320	0.159887619	99.55	233.0	332.55
0.913	197.01	2.77	33	57.1	2.588221112	0.7518	4.909	13	1.648	0.603810559	28.18	113.0	141.18
0.097	735.08	1.83	32	121.5	0.581335654	9.0410	2.252	36	0.016	1.198093273	65.84	141.0	206.84
0.428	623.29	2.45	41	42.5	0.848555806	9.7220	2.853	50	4.772	3.82573065	62.67	20.0	82.67
