N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.366	687.69	3.20	62	3.1	195.2157032	3.1010	4.230	41	2.276	2.562657835	2.27	49.0	390.4314064
0.799	81.91	3.82	22	79.2	236.9764284	6.4066	4.190	45	4.216	4.865243578	5.00	117.0	473.9528568
0.289	152.80	4.73	13	111.6	100.5932652	7.3711	1.323	26	3.229	1.831296943	3.10	94.0	201.1865304
0.345	77.34	3.12	82	140.8	152.4348567	1.2361	3.686	40	4.876	0.071517474	2.79	67.0	304.8697133
0.911	667.81	3.69	77	77.1	120.4265602	3.3836	2.758	46	0.906	4.059405589	1.86	132.0	240.8531204
0.538	484.76	2.51	47	100.6	492.2577972	7.3999	4.751	30	4.034	0.884278487	0.90	54.0	984.5155945
0.423	48.02	0.20	12	167.7	213.0383123	2.0269	4.590	50	3.727	3.254766128	2.86	122.0	426.0766247
0.130	386.02	3.88	38	99.4	381.2474073	1.9538	1.852	11	1.040	1.417233517	2.36	192.0	762.4948146
0.739	322.06	0.88	52	152.1	438.4545577	4.0111	4.887	28	2.287	2.293434403	3.14	55.0	876.9091153
0.444	438.79	4.18	44	99.4	119.9331893	9.6430	1.663	14	4.543	1.996678218	4.05	77.0	239.8663786
0.885	612.27	1.66	76	90.6	123.5216325	6.9693	3.598	48	4.842	1.85200103	2.80	53.0	247.043265
0.670	596.96	4.05	74	134.4	458.8908859	0.2839	1.136	33	0.670	4.888666851	0.78	165.0	917.7817719
0.570	86.13	3.48	75	39.0	111.59258	5.0187	1.274	48	1.146	4.955894305	4.82	20.0	223.18516
0.853	632.88	1.74	75	84.1	468.7674372	8.6913	0.217	24	4.397	4.290080638	4.28	26.0	937.5348744
0.424	525.59	3.51	88	150.5	105.0521723	4.6192	4.883	47	1.493	2.905010828	1.91	80.0	210.1043447
0.831	105.38	3.83	96	0.9	75.06670889	2.0750	3.459	10	0.175	1.404521667	1.68	94.0	150.1334178
0.222	458.55	1.19	45	95.8	333.0113007	1.5087	1.504	43	3.038	1.800070367	0.79	44.0	666.0226015
0.950	452.15	2.18	22	126.9	409.2139479	2.3135	0.145	49	1.608	4.837342837	1.39	153.0	818.4278958
0.014	406.01	2.72	95	35.5	40.20024053	6.0632	2.922	49	2.025	3.311772087	0.43	137.0	80.40048107
0.926	136.75	1.67	40	184.9	393.576698	4.5305	3.310	28	4.149	0.07831575	0.78	16.0	787.1533961
0.594	152.61	2.81	35	79.6	274.354322	7.2404	2.235	47	1.839	1.177748161	3.34	98.0	548.7086439
0.304	314.93	2.29	82	30.3	257.0434733	7.9645	2.332	18	3.082	2.389136642	3.91	173.0	514.0869466
0.200	650.91	0.75	59	140.4	443.7144545	3.1218	1.847	28	0.266	1.179546653	3.20	111.0	887.4289089
0.861	166.53	0.09	72	30.6	471.3294867	3.2545	4.855	6	4.770	4.08443806	3.86	26.0	942.6589734
0.395	767.88	1.49	58	136.0	160.9326168	7.4885	1.188	30	1.587	0.095570825	1.95	161.0	321.8652335
0.519	89.96	1.90	0	56.0	137.7641127	6.3203	1.315	42	0.857	4.749625077	1.90	99.0	275.5282254
0.386	231.56	1.95	68	182.3	164.5502036	7.6122	4.629	25	1.781	3.544710504	1.79	184.0	329.1004071
0.992	529.70	1.62	98	189.5	139.7704136	1.4985	0.150	28	4.060	2.380687472	2.14	45.0	279.5408271
0.561	532.32	3.69	73	5.4	304.2230587	2.5951	0.334	46	0.550	0.713043689	1.92	184.0	608.4461173
0.628	762.19	1.24	50	85.1	72.17034554	9.1782	3.487	21	0.721	4.227638174	0.85	142.0	144.3406911
0.057	315.39	4.42	78	8.2	319.6538627	9.4754	1.533	16	4.625	3.743677035	1.54	170.0	639.3077255
0.126	43.53	3.67	85	149.5	33.26636214	9.5723	2.146	14	0.227	1.858021018	3.79	135.0	66.53272428
0.142	529.05	0.50	51	15.6	18.59206294	4.0951	4.228	41	4.743	1.797876586	1.44	102.0	37.18412588
0.588	118.68	2.52	58	103.4	310.5920287	9.8461	3.283	40	4.799	1.839419099	1.07	135.0	621.1840573
0.060	309.70	2.76	50	48.7	475.025384	4.3394	4.841	40	0.679	2.249921853	3.75	125.0	950.050768
0.349	102.63	4.91	38	5.4	390.9162233	6.5507	0.259	29	3.898	1.331207922	2.47	84.0	781.8324466
0.128	7.42	1.07	31	158.4	10.3926657	4.1608	3.042	46	3.675	2.255701175	1.80	4.0	20.78533141
0.247	533.52	2.40	88	83.1	150.9743668	7.7677	0.391	23	0.088	3.692752991	4.14	169.0	301.9487335
0.815	765.91	0.55	55	6.7	227.132601	9.8073	2.711	5	3.492	4.852224295	0.54	121.0	454.265202
0.043	370.52	2.62	44	146.7	225.5574005	5.5158	0.735	18	4.320	2.714273193	3.18	166.0	451.1148009
0.446	736.33	2.06	51	190.8	169.9923913	1.3157	3.918	39	0.369	0.386002196	4.06	149.0	339.9847827
0.505	152.50	4.15	19	51.8	110.9913503	7.8712	2.913	20	3.654	0.820709998	3.43	163.0	221.9827006
0.576	753.71	2.48	92	168.2	488.598224	1.8045	2.340	16	4.927	3.939701122	3.40	57.0	977.1964481
0.943	752.69	3.18	47	90.9	126.5188049	8.2227	4.557	24	2.307	1.227698594	0.63	149.0	253.0376098
0.896	151.37	2.77	28	121.7	361.4739316	0.4492	3.059	38	1.225	4.480831568	3.58	39.0	722.9478632
0.675	200.64	1.75	36	122.0	293.4105418	3.5244	2.420	39	4.289	4.208522812	0.06	180.0	586.8210837
0.364	431.47	3.74	21	34.9	50.78012864	5.9289	0.852	17	3.090	2.044997706	1.04	29.0	101.5602573
0.531	336.32	0.62	95	176.4	321.0895969	0.5028	4.748	29	2.788	0.179475175	4.93	23.0	642.1791939
0.267	120.26	3.63	34	81.6	370.5056416	3.5951	0.640	19	2.944	1.626851547	1.15	128.0	741.0112833
0.913	335.85	0.13	38	153.2	3.021749447	1.1405	2.292	46	3.699	2.190493138	1.00	82.0	6.043498894
0.318	183.50	3.97	13	165.0	312.2478175	5.5051	3.694	41	0.763	0.474360802	0.50	151.0	624.4956351
0.088	355.89	3.95	81	151.9	419.4738239	2.7213	2.987	21	3.058	1.380904866	4.48	79.0	838.9476479
0.636	62.22	0.50	69	53.7	4.45722675	3.1275	3.563	17	3.334	1.949511154	0.22	197.0	8.9144535
0.078	574.72	2.71	90	99.3	213.2748322	6.5335	4.514	19	2.357	1.797014879	4.83	159.0	426.5496644
0.049	479.03	2.91	2	127.6	120.4643488	9.4537	3.644	9	3.494	2.931558212	2.69	197.0	240.9286977
0.382	323.74	1.27	93	121.4	258.0051341	3.0960	0.480	42	3.170	4.707582272	0.77	144.0	516.0102681
0.754	266.00	0.90	70	72.9	259.3480257	5.9601	0.348	38	1.950	1.179008835	0.71	134.0	518.6960513
0.210	41.34	2.44	58	23.8	15.46831824	5.4340	0.437	15	2.226	2.825437425	1.91	181.0	30.93663647
0.300	776.38	2.11	7	123.4	155.5784357	3.4019	3.057	26	1.934	1.707146711	0.99	83.0	311.1568714
0.345	53.27	0.64	31	137.4	55.55504489	4.5314	3.569	13	2.862	4.181260552	1.33	50.0	111.1100898
0.748	602.50	0.09	98	181.8	37.08435278	6.2714	3.614	22	1.809	1.249722899	4.10	169.0	74.16870557
0.350	273.47	3.67	97	10.1	21.92976389	3.3986	3.350	30	0.234	3.561929657	4.14	70.0	43.85952779
0.633	618.75	0.62	60	140.7	283.3962979	9.2918	3.389	13	2.261	4.594045452	0.96	82.0	566.7925959
0.597	627.70	3.89	67	32.1	309.4607234	6.1153	4.617	9	3.021	4.316760388	4.72	157.0	618.9214467
0.633	137.21	1.16	25	94.3	95.15493367	4.0000	4.684	41	3.715	4.456740946	2.63	125.0	190.3098673
0.905	410.27	2.64	5	116.9	123.9222616	5.7571	4.815	38	2.036	0.844720432	3.76	31.0	247.8445231
0.056	754.45	3.20	55	76.0	289.140781	9.9366	1.163	9	1.951	0.830238257	2.55	10.0	578.2815621
0.064	250.60	2.05	100	120.3	279.5544843	8.0213	3.274	20	0.795	1.054903368	1.69	26.0	559.1089686
0.809	448.16	3.39	73	60.3	183.76288	8.0989	2.103	35	3.085	2.762759283	0.72	135.0	367.5257599
0.913	159.04	1.64	31	195.0	375.6242448	8.5284	4.704	9	4.130	0.108323862	0.17	145.0	751.2484897
0.536	728.41	3.89	40	158.2	352.3713824	3.1175	3.981	17	2.586	3.599075727	0.11	168.0	704.7427647
0.059	492.23	4.04	56	140.3	485.2107514	1.5240	2.053	23	1.110	4.42217119	3.08	130.0	970.4215028
0.535	460.52	4.59	33	149.8	79.11717926	1.6623	1.633	45	3.865	0.208077279	2.99	27.0	158.2343585
0.426	734.52	4.26	7	3.9	239.8112574	7.8476	0.273	31	3.279	4.283632844	3.96	41.0	479.6225149
0.974	509.90	0.41	28	72.3	27.21390527	5.4708	0.001	39	1.436	1.513708063	1.29	48.0	54.42781054
0.824	212.11	4.10	23	67.9	319.086608	6.7333	3.598	29	1.207	0.579116735	4.96	104.0	638.1732161
0.252	393.50	2.49	62	151.0	107.1179889	0.1791	3.954	11	1.884	2.387285194	1.29	39.0	214.2359779
0.318	162.83	2.07	11	20.9	376.5124082	0.8237	0.645	32	1.629	2.987938302	2.92	4.0	753.0248164
0.254	299.60	2.59	54	163.1	207.0797096	3.5798	2.981	33	4.924	4.355594763	4.75	200.0	414.1594191
0.468	200.09	2.69	87	22.2	250.8428072	2.3043	0.985	25	1.308	1.995967844	4.25	79.0	501.6856144
0.064	302.87	3.89	60	194.7	135.3593266	8.2076	0.979	24	2.065	2.934962698	0.07	125.0	270.7186531
0.991	738.00	1.25	88	31.7	269.7849635	2.8737	3.383	46	1.331	1.548463386	1.30	195.0	539.569927
0.335	589.67	3.47	43	120.2	167.4703669	6.5559	0.856	12	1.116	4.404858187	3.15	59.0	334.9407339
0.039	212.77	2.71	10	107.2	257.2540681	4.5270	4.483	36	3.212	0.584846144	0.53	13.0	514.5081362
0.347	502.17	1.50	66	137.0	346.4484074	8.6781	0.910	46	1.410	2.43147207	3.39	12.0	692.8968148
0.892	646.22	4.45	36	4.9	239.6598489	8.1123	4.786	18	0.985	3.49241975	4.64	84.0	479.3196977
0.649	691.98	1.69	32	23.8	138.8367667	0.8527	3.727	15	0.107	4.468403418	3.00	172.0	277.6735335
0.107	692.32	0.59	33	118.5	23.47550983	6.4630	4.991	29	2.766	3.073668105	2.20	164.0	46.95101966
0.186	164.61	4.41	52	81.9	45.99684531	2.5387	1.002	22	0.217	1.280059618	1.87	126.0	91.99369062
0.158	435.11	4.07	57	75.3	435.7556992	0.2142	1.487	15	1.631	4.263219666	4.05	126.0	871.5113985
0.272	615.55	4.42	1	175.6	176.3128374	8.3943	2.510	40	1.476	0.938814001	1.77	104.0	352.6256748
0.122	247.42	0.20	71	137.3	367.6755697	6.7051	2.815	50	1.446	3.076256017	2.14	134.0	735.3511395
0.279	559.15	1.24	43	41.7	142.1245164	8.1375	4.476	37	2.751	0.368912866	0.49	193.0	284.2490327
0.053	571.73	2.90	78	39.4	187.7633543	1.8913	1.693	15	4.588	1.697628339	3.98	7.0	375.5267087
0.661	534.38	2.13	76	152.2	396.7356351	1.5230	4.693	23	1.396	0.60113383	2.68	155.0	793.4712703
0.491	247.84	4.18	97	131.2	374.4450592	0.3641	3.073	42	2.606	1.473193979	0.85	82.0	748.8901184
0.391	132.21	1.53	92	138.5	101.9451993	3.0504	4.360	35	3.890	2.684324223	3.45	58.0	203.8903986
0.255	43.04	4.69	96	22.9	262.7346183	7.8548	0.098	40	0.796	3.446922102	0.82	199.0	525.4692366
0.574	421.78	1.69	87	60.7	267.7728076	1.7203	1.930	42	0.698	3.48224401	4.61	31.0	535.5456152
0.790	553.99	3.74	35	18.8	393.475606	6.3483	1.561	31	2.275	4.117567986	2.13	133.0	786.9512119
0.086	323.94	3.11	72	190.9	73.61569173	8.2777	0.725	27	2.592	3.713294333	0.55	74.0	147.2313835
0.073	273.03	2.80	19	157.6	476.2396	8.3696	1.033	38	0.696	3.339035909	3.92	63.0	952.4792
0.360	148.66	3.55	27	61.7	216.8932459	5.8087	3.902	43	3.885	2.93071829	1.27	157.0	433.7864919
0.458	282.99	3.53	91	110.5	40.58806554	8.0431	2.328	18	2.489	1.670754405	4.73	130.0	81.17613109
0.042	779.72	0.89	87	65.3	268.012858	9.3993	1.219	44	0.322	3.8206449	0.62	123.0	536.0257161
0.547	674.58	0.95	10	46.8	2.220066177	8.9038	0.402	50	1.252	2.903775102	1.37	167.0	4.440132353
0.738	409.68	2.88	96	166.9	4.860272127	6.6725	3.676	17	2.105	4.047076753	4.75	189.0	9.720544253
0.724	731.78	1.15	87	83.9	416.2931801	9.0973	3.920	16	3.807	4.529392721	3.00	179.0	832.5863601
0.925	580.07	2.43	48	151.0	247.3472519	5.2378	4.919	18	0.659	4.84485096	2.36	87.0	494.6945037
0.040	470.73	0.85	70	85.4	214.0166186	6.7152	1.008	36	4.475	1.307792032	0.45	160.0	428.0332372
0.868	215.39	2.24	54	33.7	398.2187655	7.4785	0.593	14	2.182	3.409955408	2.91	168.0	796.4375311
0.446	521.82	3.41	1	18.7	200.6426509	0.8957	0.523	14	3.402	1.767541292	1.19	122.0	401.2853018
0.413	21.73	2.23	49	159.5	33.09060159	6.8440	1.132	5	2.939	0.146132401	0.39	179.0	66.18120318
0.810	562.99	0.96	72	84.2	163.4290914	1.8599	4.676	23	2.882	1.599969938	1.75	5.0	326.8581828
0.696	142.24	4.90	74	47.2	71.18584476	2.2895	2.985	39	3.911	0.564191489	4.61	120.0	142.3716895
0.279	667.49	0.60	77	150.8	359.2128152	5.2288	2.032	29	1.985	3.40975071	0.60	46.0	718.4256304
0.942	386.66	1.94	77	95.8	253.3101976	4.0856	0.746	32	1.659	3.643206254	4.66	39.0	506.6203953
0.123	522.62	2.96	9	133.7	433.0464569	6.8491	4.106	26	4.361	1.08403737	1.02	53.0	866.0929138
0.155	772.81	0.08	70	181.4	143.9095397	4.6278	4.651	12	0.315	0.353376974	4.28	35.0	287.8190795
0.158	253.16	1.91	13	94.6	293.359142	1.8185	4.032	37	2.236	3.583772036	2.61	82.0	586.718284
0.736	761.38	4.28	67	158.2	24.44429647	8.7091	1.915	22	0.152	1.339216418	2.47	31.0	48.88859294
0.573	568.63	4.94	46	159.0	289.859836	1.5103	3.465	36	3.646	3.107468856	3.72	158.0	579.719672
0.437	21.72	0.45	76	162.1	218.3963125	8.8096	1.675	23	0.824	1.130890333	1.47	79.0	436.7926249
0.465	685.99	2.22	80	132.8	365.6589465	1.6272	0.499	12	3.858	4.252488093	4.91	198.0	731.3178929
0.238	23.38	2.30	89	18.0	104.2777938	8.4318	4.495	33	1.245	4.023266062	2.62	145.0	208.5555877
0.440	637.70	4.31	82	132.0	267.7787673	2.9957	1.988	43	1.215	3.322845641	3.42	86.0	535.5575347
0.916	184.34	0.45	40	159.9	340.7101119	5.6371	3.351	28	2.224	2.496716964	2.40	8.0	681.4202238
0.237	239.69	4.49	19	145.6	447.3435562	5.5731	2.565	45	1.792	1.900662493	2.72	54.0	894.6871124
0.284	128.57	0.05	22	96.5	417.7311981	4.5567	4.890	36	4.685	1.970983309	4.67	20.0	835.4623961
0.138	534.51	4.94	15	98.0	37.90362308	2.7472	0.938	32	0.679	0.217958178	4.59	44.0	75.80724617
0.864	22.47	3.34	30	20.5	93.34798411	4.6425	3.059	31	3.922	2.153771703	1.45	116.0	186.6959682
0.210	771.05	3.85	59	100.8	436.8222299	0.6791	1.872	20	3.374	4.34553427	1.74	7.0	873.6444598
0.918	551.95	4.22	98	41.1	400.1059679	2.9740	0.587	8	2.877	2.040172006	2.86	138.0	800.2119357
0.650	551.23	1.89	41	185.2	120.3241154	2.6603	1.795	8	1.291	0.693950723	3.58	146.0	240.6482309
0.308	536.76	0.22	2	170.3	144.0086808	6.9036	3.330	47	2.875	3.828850623	3.99	4.0	288.0173616
0.723	306.04	3.80	57	95.1	253.8660199	9.1537	1.830	31	0.892	4.832163271	2.65	161.0	507.7320397
0.556	245.73	1.43	83	146.2	101.2954401	3.5986	3.481	6	0.415	0.566823952	2.10	120.0	202.5908802
0.933	498.71	1.00	40	98.3	398.2742433	6.8972	3.196	23	4.191	2.030258231	0.75	39.0	796.5484865
0.586	92.92	2.76	90	136.9	60.11065962	7.9824	2.433	41	0.480	4.207093893	4.40	67.0	120.2213192
0.167	200.49	0.79	99	165.8	130.2960228	3.6637	1.830	18	0.808	0.358115739	1.59	113.0	260.5920456
0.889	1.41	1.03	12	148.1	304.8969107	7.9406	4.662	23	2.754	3.645754272	2.30	133.0	609.7938214
0.938	256.81	3.91	25	144.3	443.1851332	5.2274	2.423	32	4.568	3.771081276	0.77	36.0	886.3702663
0.846	547.77	4.54	22	147.1	360.4946425	2.2122	0.576	22	2.544	1.502679718	0.47	86.0	720.9892849
0.211	142.60	1.68	32	185.6	315.2721307	0.5212	4.014	41	1.033	1.166281037	0.15	57.0	630.5442613
0.005	431.17	1.97	65	197.7	160.5100546	3.9348	2.432	17	0.306	0.161765517	2.04	136.0	321.0201092
0.733	142.61	3.86	22	31.8	128.2311046	4.3360	2.181	27	4.247	4.151184638	4.60	193.0	256.4622092
0.056	519.36	0.17	46	64.0	261.3118855	6.6115	0.397	18	4.816	4.117130397	2.69	176.0	522.6237711
0.108	124.96	3.02	0	192.2	391.4393024	3.5672	2.232	49	2.947	1.411614817	2.78	10.0	782.8786048
0.348	735.78	1.95	21	118.7	444.4335727	8.3015	3.945	22	0.762	2.375238227	3.10	32.0	888.8671455
0.775	567.24	2.09	40	99.5	10.43684071	5.1986	1.399	16	0.388	4.619249149	0.32	158.0	20.87368143
0.333	125.99	3.89	50	9.5	313.5382239	5.0697	0.996	26	2.842	3.582987153	0.23	10.0	627.0764479
0.646	591.68	1.94	27	1.3	442.6738712	1.8530	0.654	49	2.719	3.972246318	2.87	165.0	885.3477423
0.619	95.26	3.18	21	28.9	167.0805699	9.2310	3.860	50	0.866	2.091423232	1.51	139.0	334.1611398
0.545	508.13	2.15	47	27.9	428.8096095	8.5244	1.264	23	3.127	1.633680278	0.50	197.0	857.6192189
0.261	678.98	2.93	83	127.5	448.5409997	2.8345	2.532	47	0.173	3.669142575	2.68	123.0	897.0819994
0.687	799.35	1.73	86	136.6	149.8891946	7.9955	3.783	41	1.314	4.064135878	1.91	122.0	299.7783893
0.008	350.88	2.64	20	80.1	308.6492602	3.7456	0.037	20	2.909	4.112876526	4.50	15.0	617.2985205
0.067	764.35	0.83	41	4.9	495.9863007	6.5265	2.443	13	3.456	1.661381985	3.70	150.0	991.9726014
0.416	191.34	2.46	29	182.4	398.6180413	1.9444	4.140	47	3.554	1.369983931	1.32	80.0	797.2360826
0.105	331.48	0.28	52	82.9	256.5535497	8.0970	0.336	6	4.667	4.938536563	0.27	85.0	513.1070993
0.559	368.30	1.17	11	118.0	195.6439979	5.0939	0.250	48	4.902	3.536043328	0.15	152.0	391.2879958
0.548	506.82	3.15	41	164.3	78.57205561	8.2907	1.851	32	3.753	0.126218924	2.02	93.0	157.1441112
0.201	486.27	0.18	16	69.9	327.5437093	8.5102	1.036	36	0.540	0.603724541	3.20	62.0	655.0874185
0.044	751.07	3.31	95	10.0	188.7133294	8.7473	3.279	50	3.413	1.310295824	2.69	131.0	377.4266587
0.594	373.26	0.41	97	137.8	239.0546208	5.8804	1.412	50	1.186	3.613728195	4.35	200.0	478.1092417
0.369	583.10	3.79	12	149.5	125.9072286	6.3378	3.695	32	3.736	2.735639412	3.60	197.0	251.8144573
0.290	375.94	1.18	67	30.4	485.2672594	1.8809	2.190	25	4.645	3.853281794	2.13	197.0	970.5345189
0.661	565.02	2.33	27	30.4	5.744239858	2.5888	4.190	19	3.051	1.804852549	2.11	17.0	11.48847972
0.588	430.54	2.39	28	122.6	437.4353714	4.7291	1.672	36	4.751	3.542337603	0.93	194.0	874.8707428
0.204	756.82	2.85	66	184.3	459.4999221	7.4284	4.006	48	0.346	3.910256064	2.48	172.0	918.9998441
0.936	259.86	3.41	74	54.1	83.90490139	4.6606	3.839	27	2.203	4.896514473	1.29	131.0	167.8098028
0.626	59.21	0.22	6	22.1	155.4114094	8.4371	0.414	24	4.717	1.854950775	2.37	176.0	310.8228188
0.162	647.08	1.26	61	62.5	103.0181256	0.2377	1.946	40	4.686	2.392192166	2.51	66.0	206.0362512
0.632	564.93	4.64	76	99.1	333.5543879	7.1017	2.362	31	2.645	2.273083984	1.36	72.0	667.1087758
0.334	312.50	3.77	73	17.7	380.0006229	2.1475	4.755	49	0.897	2.630526287	4.15	33.0	760.0012458
0.369	251.24	4.84	53	164.7	420.5884568	1.9598	1.449	7	1.612	1.471836106	3.49	164.0	841.1769136
0.330	698.71	1.62	8	102.4	214.2973775	3.0494	4.649	39	4.976	0.364953846	2.13	16.0	428.594755
0.763	383.58	0.98	61	33.7	116.7958422	1.7027	1.581	23	3.707	1.21095138	1.16	134.0	233.5916844
0.081	38.57	4.55	65	87.4	418.2003147	6.9661	2.689	5	3.724	0.714489817	4.97	159.0	836.4006295
0.206	29.17	3.04	91	107.2	212.9581984	2.2563	2.036	49	1.150	3.843279571	3.57	37.0	425.9163968
0.032	719.89	3.23	32	90.7	460.5817334	8.0026	2.917	42	1.451	4.865161618	1.99	148.0	921.1634668
0.538	588.65	3.93	4	117.7	84.43270411	9.8083	3.288	20	3.726	4.662371242	4.86	167.0	168.8654082
0.370	357.10	4.06	43	114.4	499.0443501	6.9206	2.803	9	0.970	0.275570401	1.96	22.0	998.0887003
0.754	226.04	0.11	24	151.2	183.6884097	4.7575	4.200	7	4.032	1.425906154	3.68	193.0	367.3768193
0.498	661.44	0.83	0	44.3	471.6231243	2.5091	1.317	41	4.311	2.51657689	0.16	17.0	943.2462486
0.298	47.11	3.46	45	48.7	255.5499339	2.3578	1.737	8	1.643	1.745183244	2.19	147.0	511.0998677
0.958	7.99	1.37	14	86.3	404.7984708	8.4659	0.977	12	2.767	0.038264629	0.28	80.0	809.5969415
0.098	279.38	1.25	12	116.9	447.1716364	5.3620	2.149	40	0.719	3.886082716	4.40	45.0	894.3432728
0.846	489.03	3.36	94	12.1	472.2444953	9.0231	1.638	31	4.820	4.115079421	1.89	71.0	944.4889906
0.325	402.62	1.02	62	20.1	354.6357603	4.3876	3.518	15	1.290	1.667429776	4.05	45.0	709.2715206
0.581	672.60	2.15	53	77.9	194.5980634	2.5163	3.890	18	4.732	1.411912365	1.72	115.0	389.1961268
0.261	725.04	2.19	17	30.7	25.94257629	0.8107	0.589	32	0.056	1.446788298	4.78	81.0	51.88515259
0.155	27.60	0.79	9	156.8	213.4048315	5.6063	2.967	14	4.374	2.757633811	2.58	147.0	426.8096629
0.556	600.44	2.72	92	129.0	197.5459469	0.9663	2.473	31	1.621	1.23999508	3.63	69.0	395.0918938
0.273	363.38	1.93	37	37.9	421.1636109	4.9013	1.151	42	0.060	3.20440302	2.58	22.0	842.3272219
0.417	458.46	1.20	16	53.6	435.2075356	9.3765	0.444	47	3.609	0.431393809	2.98	81.0	870.4150711
0.835	267.11	1.01	82	102.7	407.3414242	5.4896	0.300	45	2.522	4.728849966	1.99	48.0	814.6828485
0.668	219.21	3.70	65	134.9	203.7340649	6.7477	3.096	42	4.223	1.542976548	1.19	62.0	407.4681297
0.899	140.74	1.19	71	49.0	187.340046	2.7057	0.308	27	3.892	3.750575374	3.51	102.0	374.680092
0.457	127.18	3.48	33	100.7	349.8063286	7.2553	1.942	20	2.142	1.618146742	3.79	134.0	699.6126572
0.866	704.98	4.48	58	161.2	26.01496604	5.3344	3.970	6	3.458	2.194686162	4.14	112.0	52.02993207
0.852	560.17	3.70	66	74.9	263.5727027	1.3572	2.346	32	4.834	1.687208879	2.51	115.0	527.1454055
0.081	434.24	4.37	66	176.5	33.58802441	0.2686	2.866	34	1.361	1.41304135	1.76	87.0	67.17604882
0.442	468.70	4.89	99	139.9	33.43475403	9.1837	1.605	45	0.526	4.63935989	2.85	56.0	66.86950807
0.116	109.13	2.53	96	178.7	298.5661121	4.4871	2.174	10	0.933	3.414671913	4.91	186.0	597.1322243
0.953	331.58	1.96	22	190.1	96.03801827	3.7232	0.673	40	1.249	1.826132029	4.05	147.0	192.0760365
0.662	29.67	0.96	3	49.2	428.3850117	9.8616	1.968	44	4.231	0.035319401	2.39	37.0	856.7700234
0.990	313.79	2.83	37	54.7	142.7466224	7.6880	1.370	44	4.355	0.78432719	2.52	114.0	285.4932449
0.715	188.11	3.02	1	124.3	349.6514693	6.9579	4.980	12	4.703	1.718379922	2.16	77.0	699.3029387
0.542	40.35	1.35	30	82.8	464.058	0.2069	3.384	28	2.197	2.558568143	4.72	85.0	928.1159999
0.981	35.18	4.18	54	105.7	399.6530131	5.5357	2.109	12	0.387	3.397267473	0.61	192.0	799.3060261
0.682	559.49	1.69	47	123.9	363.9650493	0.4251	4.645	38	4.841	4.462053145	4.10	139.0	727.9300986
0.696	131.63	2.23	27	80.9	435.964225	4.8580	3.017	39	4.929	3.126974425	4.27	35.0	871.92845
0.888	64.46	2.23	89	84.5	193.1741084	5.8761	4.764	5	1.853	4.092939447	2.72	176.0	386.3482168
0.541	321.02	0.25	30	62.7	417.9479372	0.3969	3.883	32	4.418	2.969112876	4.68	26.0	835.8958744
0.332	710.06	2.28	52	113.7	350.36047	4.1033	4.801	48	3.473	3.475528226	2.31	98.0	700.72094
0.221	614.68	2.25	14	47.0	151.4973204	6.8362	1.326	32	0.186	4.538999311	4.92	51.0	302.9946407
0.620	650.35	4.69	30	187.6	116.1866013	0.0663	4.032	6	4.656	1.586296219	4.75	0.0	232.3732026
0.173	519.94	3.36	85	193.0	478.9584832	1.6770	3.003	7	1.949	4.706522521	3.90	25.0	957.9169665
0.924	235.45	0.37	28	33.3	169.0804858	6.8563	0.853	46	1.235	3.825095365	3.39	12.0	338.1609716
0.424	249.66	4.23	90	148.5	262.8037472	4.4018	3.843	26	2.193	2.030313547	0.52	200.0	525.6074944
0.920	360.41	4.11	54	38.6	388.2854929	8.0237	2.840	22	2.653	2.268433486	3.47	20.0	776.5709858
0.722	299.18	0.16	42	44.7	342.8899124	8.8791	0.553	23	3.011	0.439706651	1.78	123.0	685.7798248
0.321	133.40	3.44	84	178.8	166.6411096	3.1356	4.694	18	4.576	1.252431616	4.97	200.0	333.2822191
0.036	791.59	4.99	30	199.1	67.46828011	2.1854	1.909	22	1.615	3.829945828	1.45	163.0	134.9365602
0.416	635.08	4.22	86	157.9	196.9945703	2.0193	3.517	30	2.355	3.829435483	3.04	22.0	393.9891407
0.336	184.63	2.90	31	143.1	173.2222904	7.0538	3.147	42	4.228	3.702750901	4.98	63.0	346.4445809
0.244	467.19	0.44	74	79.7	98.66486497	7.8462	0.988	28	3.166	2.647016887	4.48	17.0	197.3297299
0.658	58.42	2.44	38	2.6	459.247111	1.0314	3.983	43	0.706	0.429947711	0.99	15.0	918.494222
0.378	232.58	0.10	67	28.4	24.20200896	0.7388	3.872	43	0.580	1.601669803	1.96	171.0	48.40401792
0.186	363.52	4.86	5	133.3	315.6205889	5.8665	0.629	23	0.715	4.780721217	4.03	175.0	631.2411778
0.890	798.85	3.37	27	58.0	183.4677368	0.5829	1.119	42	1.975	2.769586982	4.61	167.0	366.9354736
0.697	777.29	4.02	10	82.5	374.5177651	4.9491	3.645	33	3.263	0.569474384	1.37	52.0	749.0355302
0.283	218.53	2.18	18	167.2	497.3658145	9.4843	4.606	49	4.898	1.518026162	0.92	146.0	994.7316289
0.999	756.04	2.88	32	3.4	170.1438308	5.9882	3.715	27	0.803	3.072690617	4.56	6.0	340.2876617
0.549	309.13	1.92	22	10.6	205.3540417	5.2453	0.002	21	4.422	4.545888466	2.76	176.0	410.7080834
0.211	171.69	4.69	51	83.5	384.6428801	5.8157	0.678	46	2.715	3.374575146	0.20	147.0	769.2857603
