N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.486	181.32	0.81	83	70.0	358.323926	0.5808	4.647	41	3.690	1.416237423	2.39	180.0	119.4413087
0.677	245.66	4.97	62	199.2	316.0509936	3.9138	4.555	5	0.158	3.925250566	0.91	188.0	105.3503312
0.025	579.42	3.21	86	47.0	418.8147772	1.4349	4.835	19	4.303	3.418119244	4.82	54.0	139.6049257
0.090	795.39	0.64	11	179.9	142.4833781	0.6482	2.416	28	1.871	0.681781052	3.67	134.0	47.49445938
0.681	236.27	3.71	57	125.8	382.8861346	3.8020	4.949	34	4.297	4.248211442	2.94	92.0	127.6287115
0.083	236.80	2.44	21	37.2	121.4908627	4.3257	2.357	12	2.369	4.84981317	3.45	46.0	40.49695424
0.171	257.01	4.57	79	78.4	184.3841429	7.8203	3.878	15	3.148	3.68803676	3.03	86.0	61.46138096
0.064	304.11	2.34	90	52.0	374.4440415	5.6465	4.592	39	4.697	1.57925128	4.87	57.0	124.8146805
0.138	795.00	0.62	39	141.6	474.1463795	7.9462	3.318	50	2.403	4.903935414	1.80	77.0	158.0487932
0.829	62.39	3.82	92	149.6	348.3128543	4.8535	2.343	13	2.700	0.865589666	3.79	3.0	116.1042848
0.200	196.77	0.67	1	80.1	384.0726339	8.3205	0.301	5	2.542	4.231016491	2.93	157.0	128.0242113
0.977	460.48	1.27	33	42.3	304.1852324	5.4385	0.121	37	2.884	0.703090214	3.49	73.0	101.3950775
0.513	778.85	2.97	75	126.4	471.5692069	8.9533	4.704	24	0.526	3.337652213	1.06	107.0	157.1897356
0.941	45.24	1.68	42	44.0	133.3068902	5.4748	3.518	7	3.034	2.026949659	1.95	175.0	44.43563006
0.722	621.94	4.34	23	193.6	406.5909077	3.7973	4.937	45	4.734	4.508437572	4.05	189.0	135.5303026
0.167	419.51	2.02	94	35.4	140.0120751	7.6893	1.754	48	0.694	3.105798789	0.32	98.0	46.67069171
0.447	343.32	0.81	61	146.1	390.2623439	9.0355	2.915	44	2.092	2.315967021	1.29	45.0	130.087448
0.989	714.55	1.90	53	112.4	242.1868265	8.2885	0.137	37	1.503	3.307188602	3.06	45.0	80.72894217
0.468	472.62	3.41	8	54.2	383.9884483	6.6293	2.999	33	0.078	4.611082429	2.13	173.0	127.9961494
0.693	346.57	3.96	37	83.3	204.4393762	1.3636	4.426	31	1.688	4.562401794	3.78	27.0	68.14645875
0.064	683.28	0.96	18	124.3	81.74186489	4.0730	2.751	14	2.468	1.077205386	4.78	172.0	27.2472883
0.620	457.69	4.01	46	97.2	338.8790093	9.2544	3.055	27	3.962	4.797590375	4.63	137.0	112.9596698
0.136	290.06	3.26	89	20.0	382.0986598	4.8357	1.841	29	4.400	3.377445662	2.35	17.0	127.3662199
0.071	716.63	3.92	56	3.1	309.4351479	5.4241	3.861	50	2.209	3.362824225	1.54	7.0	103.1450493
0.161	182.80	2.84	48	79.8	442.08325	4.8801	1.170	41	2.159	2.082688607	3.31	54.0	147.3610833
0.630	772.16	4.98	6	20.2	290.393258	5.7446	3.137	16	0.130	2.514982536	1.50	46.0	96.79775266
0.201	725.68	1.12	13	114.3	338.173518	4.6781	3.494	31	3.110	4.8100973	3.52	194.0	112.724506
0.506	313.00	1.44	34	47.7	243.5990249	6.0025	2.356	50	4.415	0.417148999	3.68	151.0	81.19967497
0.165	377.90	0.01	53	125.0	19.7351495	6.9563	4.544	6	0.021	4.270376026	0.48	124.0	6.578383167
0.855	118.25	2.39	4	52.2	400.4800344	1.4822	0.027	42	1.192	2.98106049	4.99	12.0	133.4933448
0.558	645.58	0.57	80	174.3	437.7093905	3.6974	1.181	18	1.377	2.622401252	3.33	27.0	145.9031302
0.442	626.25	1.37	96	141.3	488.426779	1.2899	2.911	36	2.049	1.176017356	1.06	185.0	162.8089263
0.289	164.03	4.58	59	123.8	268.8824605	7.3267	3.565	5	1.719	3.882917091	3.72	177.0	89.62748682
0.402	581.62	1.45	41	125.2	335.8914869	8.5385	4.910	44	3.199	3.535371032	0.96	52.0	111.963829
0.048	182.50	2.02	19	38.4	232.0387203	2.6745	3.979	18	3.350	3.824510775	4.97	4.0	77.34624009
0.780	438.84	2.32	59	97.6	16.76106769	1.5199	4.962	27	1.040	1.982432583	3.23	148.0	5.587022563
0.620	86.75	1.85	57	126.1	282.1408776	1.1130	4.811	39	1.810	1.712370943	0.72	54.0	94.04695919
0.126	231.35	2.85	96	140.3	68.9207067	0.0807	1.903	31	2.398	3.470094374	1.19	190.0	22.9735689
0.070	112.44	0.96	94	106.9	226.4846683	1.4756	0.065	35	0.520	1.085460651	1.94	149.0	75.49488944
0.099	604.03	4.37	92	60.5	5.878040539	6.7787	0.447	43	0.484	3.537115371	4.97	13.0	1.959346846
0.060	574.58	0.83	65	157.0	38.89802984	0.7105	2.255	14	1.571	1.305048425	4.92	20.0	12.96600995
0.722	674.95	0.44	19	19.7	227.3784507	7.6331	2.643	12	1.275	0.280418114	2.57	20.0	75.79281689
0.299	537.27	2.42	53	106.0	19.54968448	2.7028	1.523	44	4.868	0.34649058	2.33	87.0	6.516561493
0.501	217.60	0.58	17	129.8	251.5391619	1.0156	3.647	29	2.418	1.163397556	4.36	14.0	83.84638731
0.811	94.16	3.86	72	131.3	63.38144485	5.5893	2.754	15	3.284	2.941055961	3.79	33.0	21.12714828
0.591	214.98	1.49	88	116.3	170.560275	9.9185	1.749	14	4.914	4.779215209	4.08	74.0	56.85342499
0.975	179.31	4.76	68	116.6	226.1496952	6.5986	1.566	36	4.773	1.191698141	4.64	141.0	75.38323172
0.233	182.18	4.17	46	199.2	57.36249094	5.3695	0.185	14	2.559	3.246039024	0.52	174.0	19.12083031
0.374	11.08	0.30	4	34.9	144.3680327	3.9394	2.889	19	1.992	2.516355597	0.22	12.0	48.12267757
0.541	213.97	0.33	60	120.8	364.6791084	6.9472	4.042	47	0.930	4.107356448	3.25	53.0	121.5597028
0.326	569.63	4.26	73	69.9	372.1324487	7.1832	3.885	32	0.754	2.504326947	2.63	179.0	124.0441496
0.745	0.34	4.02	62	68.3	490.1177659	1.9491	4.033	39	3.100	0.124313447	4.47	83.0	163.3725886
0.608	224.22	4.09	14	161.5	392.9918274	5.6805	2.868	19	2.435	0.006299395	3.13	42.0	130.9972758
0.005	528.68	1.93	60	169.5	316.4511146	2.5067	2.014	47	2.846	1.919337868	4.90	146.0	105.4837049
0.968	208.72	1.44	13	56.6	150.1623661	7.3643	2.964	13	3.978	2.879680284	1.65	183.0	50.05412203
0.473	776.37	1.21	59	15.6	131.3908681	6.2103	0.430	46	0.336	1.469618171	0.87	140.0	43.79695604
0.939	583.85	0.61	92	27.9	40.95337322	2.6918	0.446	47	4.865	0.861256033	4.42	41.0	13.65112441
0.222	311.94	3.79	92	62.1	434.1771156	5.9109	2.288	42	4.546	0.300042082	1.29	15.0	144.7257052
0.062	169.81	1.60	50	6.3	338.5174923	5.7471	0.653	24	3.720	2.996700788	2.47	103.0	112.8391641
0.184	33.77	4.40	74	29.3	182.1551972	8.6527	1.243	29	3.532	3.540671102	3.46	27.0	60.71839905
0.082	792.68	4.02	39	99.9	190.7267674	5.5630	4.668	22	0.338	2.266825651	2.34	3.0	63.57558913
0.600	62.81	2.56	59	144.3	144.7954148	1.2911	3.501	49	4.237	1.029507855	4.22	0.0	48.26513828
0.610	147.43	0.20	81	189.2	52.93138577	0.1474	3.349	27	1.825	3.928138023	1.85	153.0	17.64379526
0.721	7.46	3.13	3	192.3	323.9715916	9.0968	2.329	40	3.228	2.267802024	4.44	115.0	107.9905305
0.899	448.11	2.31	87	163.8	63.81662782	6.5034	0.728	36	2.530	0.165676074	2.53	153.0	21.27220927
0.729	366.81	3.37	41	35.3	355.4827017	1.5362	4.022	39	4.969	4.753514466	2.51	64.0	118.4942339
0.512	645.29	4.44	3	32.1	74.25715936	9.5870	0.401	15	1.054	2.945860182	0.71	179.0	24.75238645
0.008	609.07	1.29	8	7.1	396.8017646	8.1154	1.080	11	3.085	0.830715378	3.95	56.0	132.2672549
0.806	657.31	4.03	55	65.9	254.0079885	9.8215	1.535	31	1.081	2.189947824	1.85	153.0	84.6693295
0.164	224.57	0.65	56	116.1	341.6241091	4.1626	3.304	23	3.790	0.431672339	1.07	143.0	113.874703
0.764	651.10	0.72	12	189.1	329.3890942	8.5447	2.687	41	4.915	4.569617903	0.82	88.0	109.7963647
0.376	676.19	2.53	47	140.3	161.9248171	0.5462	4.139	5	3.069	1.152911832	0.63	12.0	53.97493905
0.040	488.77	1.83	5	80.1	4.796504751	0.1813	4.658	10	0.914	1.237617371	0.15	31.0	1.598834917
0.885	132.94	2.14	60	8.7	296.1364611	9.6504	4.180	44	2.143	3.34703352	0.77	24.0	98.71215371
0.969	417.76	4.29	42	151.0	92.55327815	2.2113	2.800	15	4.454	3.356845987	0.09	149.0	30.85109272
0.357	637.98	3.55	53	125.8	337.1185255	8.1921	3.784	38	1.499	4.619138891	3.87	66.0	112.3728418
0.109	316.97	0.05	93	79.9	294.2809257	8.3375	3.799	25	3.682	3.560409938	1.18	120.0	98.09364189
0.778	232.88	2.92	96	96.8	247.4259845	3.8756	1.127	16	0.584	2.303607089	0.82	181.0	82.47532818
0.855	230.44	0.54	59	21.0	235.8503628	6.3297	3.188	18	0.065	4.770426115	2.76	190.0	78.6167876
0.967	650.55	1.47	64	39.0	493.7570935	0.4164	3.014	5	4.831	0.709615816	0.77	57.0	164.5856978
0.865	51.59	4.14	13	177.7	200.9751982	5.6478	3.197	8	2.780	1.779216849	2.04	32.0	66.99173273
0.372	229.97	3.96	4	69.6	72.27331859	7.4742	1.183	6	3.265	4.498766721	2.09	65.0	24.0911062
0.931	556.92	3.13	19	7.7	172.7365104	7.0661	0.336	34	4.674	1.198277031	4.82	104.0	57.57883679
0.214	703.03	3.27	57	54.0	20.0962748	1.4962	4.290	38	3.694	0.471302078	1.90	2.0	6.698758265
0.558	175.02	4.29	37	181.4	424.5191737	5.9072	2.211	40	3.728	4.288451883	2.67	79.0	141.5063912
0.929	377.20	1.58	58	82.5	473.7682114	3.1917	2.877	16	3.494	4.726416503	2.13	36.0	157.9227371
0.574	556.27	4.73	98	72.5	55.74299138	3.9407	4.574	8	4.391	2.89878624	4.82	180.0	18.58099713
0.831	399.90	0.69	7	49.4	367.7469155	7.9471	3.008	12	4.029	1.955384715	0.28	143.0	122.5823052
0.793	799.43	2.20	70	80.1	306.1388616	9.4649	4.307	17	4.112	4.305781292	0.25	80.0	102.0462872
0.643	699.23	4.74	36	93.9	226.0666874	0.3292	0.065	36	2.175	1.484241994	0.38	111.0	75.35556245
0.013	637.57	1.36	73	187.2	70.7969046	0.1674	4.353	24	0.658	4.440961517	0.49	182.0	23.5989682
0.378	784.54	4.18	33	76.0	392.7304035	1.0835	4.125	28	0.863	3.339797215	2.80	52.0	130.9101345
0.674	500.39	2.60	45	148.3	187.9974936	9.6092	1.811	22	0.291	4.78767114	0.38	169.0	62.66583121
0.415	316.20	0.40	64	27.1	332.6695641	0.7413	2.398	17	0.508	3.801329367	1.87	182.0	110.8898547
0.527	493.14	2.23	6	141.6	418.5780849	1.6205	0.032	40	1.745	3.291151894	3.51	114.0	139.5260283
0.515	6.92	3.87	99	22.9	126.87516	1.3458	4.101	17	0.565	3.750842024	2.07	50.0	42.29172
0.892	39.56	4.47	44	75.8	355.985583	9.7069	0.886	50	2.696	0.657816259	3.74	54.0	118.661861
0.361	392.95	2.21	16	184.5	341.2170359	1.3902	0.846	48	2.506	1.748545566	2.03	43.0	113.739012
0.177	489.34	3.17	21	11.9	24.30407604	9.5658	1.811	32	1.012	1.416778096	4.65	187.0	8.101358681
0.442	338.85	0.10	97	29.2	224.8736932	5.4878	4.181	26	4.132	1.197232179	3.10	175.0	74.95789774
0.331	480.00	1.21	7	65.4	314.9320553	3.5173	2.790	18	4.477	1.867940106	1.12	128.0	104.9773518
0.745	796.30	1.12	93	142.1	463.2634407	9.9091	3.454	43	4.560	0.575513418	3.53	144.0	154.4211469
0.638	46.03	2.14	51	125.2	384.2485678	8.4547	4.749	10	4.621	3.095055676	1.25	131.0	128.0828559
0.722	459.79	0.03	20	131.7	60.98154842	2.0682	2.632	17	4.741	1.88497835	2.92	18.0	20.32718281
0.255	480.15	2.03	10	92.0	388.2578559	4.6136	0.751	43	1.462	4.863640832	3.33	177.0	129.4192853
0.713	203.54	0.96	16	37.3	435.2752424	1.8430	0.647	28	2.197	0.404241559	0.44	17.0	145.0917475
0.110	61.57	0.02	20	34.9	34.84187634	5.6321	3.428	20	3.490	3.486353522	4.32	183.0	11.61395878
0.633	644.87	2.69	97	67.8	440.6760079	8.4062	0.982	13	4.178	3.62896728	1.88	137.0	146.8920026
0.965	518.87	1.23	95	94.3	300.5987501	5.3419	3.072	19	0.378	2.705040551	3.52	115.0	100.1995834
0.774	379.57	4.07	74	129.8	143.5684201	6.8669	1.888	17	3.075	0.642798837	0.69	172.0	47.85614004
0.999	486.81	4.18	4	48.5	399.4834506	8.7628	4.661	36	1.469	0.514345374	2.54	75.0	133.1611502
0.638	288.32	1.00	28	123.3	222.8899853	5.0853	0.719	11	0.146	4.417583183	3.77	134.0	74.29666177
0.564	741.00	0.86	8	103.9	449.2613626	5.8932	0.166	29	1.325	1.508593144	3.10	91.0	149.7537875
0.908	683.94	2.20	4	8.5	249.8226376	5.5866	0.690	47	3.927	3.459241334	3.75	190.0	83.27421255
0.736	759.69	1.01	61	183.3	76.83257123	8.5729	2.856	27	2.143	0.366046828	1.59	160.0	25.61085708
0.540	639.19	4.59	85	169.7	25.98029974	4.9836	2.154	48	3.366	2.580304362	2.97	200.0	8.660099912
0.401	512.89	1.72	40	177.5	43.04857695	7.8562	0.804	44	3.626	2.378128283	4.76	184.0	14.34952565
0.018	496.83	3.25	72	199.9	388.2596102	9.6294	4.760	7	1.245	3.104158829	0.49	143.0	129.4198701
0.597	531.10	1.33	27	103.8	190.2652657	4.8492	2.078	41	2.363	2.363812897	1.54	76.0	63.42175524
0.701	477.29	3.32	77	189.2	3.834565174	7.2447	1.824	19	2.705	0.775089981	4.55	190.0	1.278188391
0.242	173.78	3.43	75	167.0	153.0601929	7.4655	4.456	8	1.921	1.931784455	4.75	180.0	51.02006429
0.532	194.80	0.52	97	86.1	35.46446652	6.1884	2.555	7	3.634	4.634204191	2.94	68.0	11.82148884
0.721	310.99	4.26	57	98.4	149.1501355	9.2828	3.058	9	2.546	4.38146295	4.35	114.0	49.71671182
0.208	759.11	1.07	80	99.0	279.034595	9.3937	4.578	30	2.125	2.998871221	1.06	89.0	93.01153165
0.355	87.25	3.07	68	176.6	462.8894152	1.5190	1.069	31	3.067	1.601297555	5.00	119.0	154.2964717
0.575	347.12	2.13	95	134.1	44.23625601	7.0512	2.881	8	1.553	1.070305895	2.35	131.0	14.74541867
0.259	599.37	2.59	53	23.4	266.5707458	1.9707	0.380	44	2.792	1.320062219	2.71	74.0	88.85691527
0.036	695.91	2.63	97	44.5	285.7862371	6.0506	2.488	32	1.787	3.508778292	3.68	180.0	95.26207904
0.801	535.45	4.30	91	141.3	393.1897477	4.7601	3.044	12	3.510	4.439222455	1.05	84.0	131.0632492
0.198	198.48	2.06	81	29.7	209.4330161	9.9635	2.720	12	0.188	2.042799184	1.57	143.0	69.81100535
0.908	160.56	2.19	79	79.6	342.8894209	9.7429	0.066	14	1.950	0.008863613	4.42	57.0	114.2964736
0.650	685.77	1.69	28	188.7	499.6961959	1.6413	0.682	25	4.518	0.621633363	1.26	22.0	166.5653986
0.092	137.00	0.12	76	127.1	397.5534298	5.6518	3.514	24	1.314	0.353953745	0.36	186.0	132.5178099
0.967	534.34	2.31	93	64.3	7.75330007	2.5443	4.151	23	3.886	4.417442897	3.40	110.0	2.584433357
0.182	319.67	1.44	55	184.4	322.4412862	4.9453	4.975	36	3.640	3.787511895	4.37	75.0	107.4804287
0.945	681.80	2.92	72	52.8	337.7782432	8.0278	0.936	45	0.032	0.024831189	0.24	104.0	112.5927477
0.991	506.87	3.30	21	154.8	216.9120005	8.0992	0.420	42	4.139	4.563155314	0.36	48.0	72.30400018
0.535	143.72	2.72	87	56.8	140.5536309	2.7663	3.881	46	0.126	4.353001894	2.02	195.0	46.85121031
0.012	83.91	0.55	10	177.2	13.76405295	8.4119	3.941	32	2.386	1.968525659	2.88	18.0	4.58801765
0.944	778.66	0.88	45	176.9	413.9018888	7.7465	4.278	10	2.676	3.040736309	2.90	126.0	137.9672963
0.176	439.62	0.37	56	113.6	102.727395	3.0423	0.143	8	0.070	1.575098471	2.36	17.0	34.24246499
0.470	26.44	4.12	33	163.5	458.1864712	2.7484	2.013	19	2.245	1.387738672	3.04	9.0	152.7288237
0.707	789.07	0.09	17	13.2	83.99765628	4.6638	1.810	30	3.631	0.817447979	5.00	48.0	27.99921876
0.963	550.04	0.06	18	1.6	430.5795759	0.0713	3.044	8	4.072	2.122114299	1.74	123.0	143.5265253
0.007	562.77	1.40	65	2.4	209.0466821	4.1511	0.906	5	1.754	2.384718819	2.03	32.0	69.68222735
0.885	657.96	1.49	37	53.2	330.7985366	9.8969	1.452	41	4.814	0.616065985	0.01	63.0	110.2661789
0.930	96.97	1.70	77	135.3	238.9239437	4.9794	1.215	32	1.940	1.87374769	2.41	175.0	79.64131457
0.022	51.65	1.35	84	88.3	250.3617947	1.9946	3.418	46	2.313	4.54822885	3.34	148.0	83.45393155
0.811	290.53	4.69	82	36.7	464.2629568	7.3910	4.027	30	2.324	2.666983201	2.73	61.0	154.7543189
0.364	792.18	1.85	15	107.7	80.66635943	1.3825	0.280	25	0.557	3.688157697	2.22	163.0	26.88878648
0.600	383.48	2.71	12	110.6	64.38533739	6.0252	2.798	19	1.599	2.612322145	4.32	157.0	21.46177913
0.328	35.92	3.87	66	162.5	274.3119915	9.9843	1.634	17	3.653	4.476669971	0.51	194.0	91.43733049
0.565	477.36	3.07	11	86.6	39.98312675	7.6247	0.333	36	2.336	4.079033701	1.29	9.0	13.32770892
0.299	366.84	4.38	3	67.3	145.5364207	1.4512	1.340	46	0.400	1.397690012	3.47	100.0	48.51214024
0.879	704.76	1.33	80	113.9	446.8857042	4.1761	0.551	46	1.394	4.559995071	1.92	157.0	148.9619014
0.478	135.01	1.03	31	4.9	486.1322813	1.1071	0.243	26	3.042	2.10436144	0.47	199.0	162.0440938
0.443	747.52	4.19	11	86.7	397.1839633	8.9268	0.239	45	0.571	2.031047408	1.41	106.0	132.3946544
0.760	86.61	3.05	51	13.0	90.09800562	7.6648	0.050	29	2.957	4.015211675	4.52	42.0	30.03266854
0.225	437.82	0.16	20	11.6	419.4923028	5.9522	1.716	20	2.374	2.337727531	0.51	25.0	139.8307676
0.670	334.78	3.54	61	170.2	340.6516694	1.2063	0.909	35	1.379	4.782430832	3.11	16.0	113.5505565
0.498	128.31	4.79	34	12.4	345.0501982	7.9535	2.953	38	3.825	1.21106168	1.78	195.0	115.0167327
0.945	522.58	3.64	19	91.5	388.4352099	0.2245	1.541	45	0.095	3.561718287	0.97	9.0	129.4784033
0.514	491.53	2.58	77	36.2	427.0674986	1.9692	3.951	17	2.674	3.254328264	0.34	115.0	142.3558329
0.078	389.64	4.17	9	137.2	249.2729491	6.2164	2.653	26	2.686	4.531069424	0.48	32.0	83.09098303
0.384	753.79	4.14	28	123.1	323.5264063	5.3779	0.542	5	2.817	4.008488143	2.78	190.0	107.8421354
0.697	243.99	0.69	88	130.5	195.8116421	2.3850	0.949	28	2.147	4.00769297	3.07	77.0	65.27054736
0.017	475.24	3.21	59	10.6	394.7481864	4.7824	4.332	20	2.185	1.993390346	3.42	165.0	131.5827288
0.685	427.13	0.73	58	89.8	470.6383202	3.8071	4.011	22	2.368	0.926120633	4.87	185.0	156.8794401
0.037	534.17	1.47	64	133.6	330.9672187	3.8842	0.193	34	4.148	4.608469714	3.66	60.0	110.3224062
0.718	645.22	1.45	44	198.9	392.6183257	0.4796	2.981	37	2.040	1.290111719	1.79	80.0	130.8727752
0.853	365.85	3.44	38	198.1	190.7786623	6.7417	3.401	17	3.348	1.111932232	3.41	136.0	63.59288742
0.588	397.81	4.30	44	73.8	47.25832235	0.4406	0.145	38	2.014	2.548921626	3.00	43.0	15.75277412
0.505	275.38	1.89	78	34.3	20.8962029	1.8149	4.190	35	0.110	3.33549398	4.23	179.0	6.965400968
0.146	718.78	3.15	54	143.4	310.9097751	5.9525	3.816	41	2.265	2.848863236	3.71	32.0	103.6365917
0.626	556.66	4.13	82	105.2	238.4960947	0.8700	3.638	38	1.733	3.623163566	2.26	88.0	79.49869823
0.971	454.55	3.91	7	59.9	471.1377856	0.3036	0.074	47	0.753	1.20053041	4.56	177.0	157.0459285
0.778	579.51	4.08	100	174.6	189.5584745	7.9817	2.334	11	3.736	4.638176234	0.92	49.0	63.18615817
0.458	472.91	3.73	94	70.2	472.0862305	3.9452	2.527	15	2.753	4.544240385	2.75	151.0	157.3620768
0.960	130.64	1.76	33	35.1	181.3910625	2.5116	4.361	30	4.869	3.705741506	0.34	113.0	60.46368749
0.318	149.77	2.63	52	187.4	482.1987737	0.6639	2.487	26	3.154	4.241811281	3.05	89.0	160.7329246
0.690	678.79	2.17	4	29.5	250.1271107	4.7624	4.580	46	3.177	2.326143892	2.48	169.0	83.37570357
0.458	183.04	0.32	10	121.4	131.1389366	3.5448	0.415	9	3.656	1.657812641	1.74	139.0	43.71297887
0.089	742.30	0.99	1	4.4	57.90527061	6.8694	2.839	38	1.338	2.651579522	1.23	80.0	19.30175687
0.424	349.36	3.93	96	32.2	457.506252	2.3296	1.509	40	4.893	0.363195451	0.12	0.0	152.502084
0.952	430.75	0.51	3	30.9	335.1422763	3.7953	1.821	5	3.900	4.311046543	1.52	103.0	111.7140921
0.795	341.11	2.65	27	59.4	313.5843057	8.4219	4.910	36	1.562	4.394432078	3.60	169.0	104.5281019
0.775	580.52	2.80	54	69.5	300.9931087	4.8825	4.201	12	1.984	1.061058586	1.85	169.0	100.3310362
0.079	722.45	3.43	15	137.6	421.0947893	1.0471	4.832	31	0.450	1.834952312	4.61	84.0	140.3649298
0.934	710.26	3.33	64	188.8	141.4149714	8.1953	2.568	30	2.653	3.463753557	2.94	4.0	47.13832381
0.936	546.93	4.02	52	109.6	251.929117	0.4125	2.670	6	3.143	0.004200845	4.03	174.0	83.97637233
0.926	626.25	2.84	98	111.2	146.1890361	4.8650	0.459	36	1.385	3.204271356	3.72	123.0	48.72967872
0.525	765.65	2.50	14	39.0	308.0775282	9.4731	1.386	35	4.612	2.32650417	3.07	49.0	102.6925094
0.173	611.40	4.87	30	16.4	176.7337361	3.6445	2.530	37	4.825	3.554311075	3.22	140.0	58.91124538
0.268	612.27	2.51	41	42.1	311.7109856	8.1738	3.502	23	1.342	4.501314659	0.85	176.0	103.9036619
0.590	702.94	0.15	43	35.2	347.1051983	2.3535	3.571	19	2.555	0.361106307	1.43	59.0	115.7017328
0.626	584.82	3.80	12	108.6	342.0792635	4.1749	0.808	34	0.692	0.409299112	2.31	135.0	114.0264212
0.920	477.84	1.69	10	126.6	279.7248718	2.4492	2.209	20	0.403	4.205437496	3.79	49.0	93.24162393
0.022	73.55	4.72	12	129.7	472.5381325	5.3322	1.382	15	2.316	2.650261178	1.05	167.0	157.5127108
0.454	759.74	3.54	14	76.2	14.1032119	3.2435	0.004	19	3.146	1.169027106	0.87	20.0	4.701070634
0.858	444.46	2.99	58	118.9	81.37891141	7.1985	3.047	24	3.952	1.957000207	0.33	41.0	27.1263038
0.627	198.00	3.18	2	37.1	298.3175901	7.8651	2.026	26	3.436	0.437981812	3.75	13.0	99.43919671
0.536	63.27	1.61	3	89.7	141.8999781	9.1204	3.786	50	0.310	3.058042497	3.16	139.0	47.2999927
0.593	501.12	2.37	69	149.6	454.1021788	5.0061	3.785	33	4.104	4.231069416	3.42	25.0	151.3673929
0.586	721.65	0.13	30	82.4	410.5662471	8.9500	0.220	37	1.658	4.97810927	0.89	173.0	136.8554157
0.458	16.29	3.71	63	158.9	282.0133662	8.6058	1.215	41	4.105	1.668846813	3.27	190.0	94.0044554
0.043	217.33	4.17	70	11.0	329.4069096	2.3784	1.998	35	4.249	3.203096219	2.12	156.0	109.8023032
0.367	603.85	2.84	42	111.7	224.6955825	8.2884	0.315	47	4.508	4.877158276	0.89	171.0	74.89852751
0.272	426.28	4.00	74	17.8	132.2040706	9.0431	0.778	18	2.978	3.902421759	4.76	105.0	44.06802353
0.311	589.92	1.47	99	114.5	208.1232547	3.0457	2.158	47	0.948	2.84100686	2.71	67.0	69.37441825
0.049	273.22	3.46	88	17.5	180.4247197	8.3377	4.523	34	1.466	3.788727156	0.99	65.0	60.14157324
0.323	339.54	1.59	98	0.4	22.6312588	3.0633	4.247	7	0.395	4.203699188	3.16	10.0	7.543752934
0.536	353.21	3.82	85	32.1	407.5916758	5.3907	1.554	34	4.701	0.924939131	4.46	86.0	135.8638919
0.841	179.47	0.24	78	84.9	1.907539291	4.4967	4.295	29	0.206	4.852682266	0.18	77.0	0.63584643
0.963	340.40	4.45	52	172.6	498.0171254	9.3532	2.749	50	4.803	2.765716297	0.55	153.0	166.0057085
0.989	747.42	2.90	98	188.7	470.5727528	3.1286	2.308	28	0.342	4.786686772	3.64	188.0	156.8575843
0.036	494.83	4.26	9	83.2	447.1581749	8.5150	0.014	20	3.609	0.122555809	4.56	103.0	149.052725
0.963	555.21	4.54	28	166.7	55.88343553	7.3953	3.251	33	0.072	1.020593491	0.40	189.0	18.62781184
0.543	549.91	1.20	27	0.2	47.23073157	9.3313	3.951	10	4.239	3.736137928	3.50	177.0	15.74357719
0.842	567.14	0.39	18	62.1	301.7854909	7.9799	4.197	5	4.816	3.61978161	0.53	138.0	100.5951636
0.720	312.48	0.60	0	41.4	406.9684643	0.0708	3.648	33	0.075	0.34401533	2.66	38.0	135.6561548
0.019	425.11	2.83	18	108.5	109.2684217	7.9716	2.157	38	0.091	2.9425923	1.72	109.0	36.42280723
0.484	498.40	3.23	51	130.9	344.5809873	5.5357	2.806	14	0.439	0.629671573	4.97	145.0	114.8603291
0.216	481.68	3.41	30	37.1	259.7479374	2.1821	1.194	18	0.272	0.239118643	2.41	58.0	86.5826458
0.424	161.95	2.17	43	10.9	319.9093699	8.5627	4.161	28	0.174	1.033132556	4.21	152.0	106.6364566
0.743	541.04	3.46	41	60.8	132.896617	1.7357	2.207	24	0.488	2.624435091	1.67	174.0	44.29887232
0.264	402.01	0.19	0	159.7	313.7405512	9.8277	1.348	13	1.662	2.418011115	0.27	184.0	104.5801837
0.577	509.40	1.62	65	78.7	188.6572935	7.4049	1.261	50	1.644	2.705411547	1.83	145.0	62.88576451
0.088	117.02	2.10	8	15.2	390.7277243	9.6973	2.708	14	1.802	0.902067427	0.93	185.0	130.2425748
0.415	199.04	4.42	7	150.5	389.9734348	3.8962	1.736	34	4.003	1.78108504	0.16	22.0	129.9911449
0.400	627.72	4.56	55	156.1	322.4400818	1.6421	2.985	33	4.737	0.837003719	2.05	81.0	107.4800273
0.672	702.73	3.57	56	110.1	319.3175672	8.4920	4.078	30	2.486	1.045148741	1.67	151.0	106.4391891
0.326	485.73	0.86	67	18.4	216.7754306	7.3481	4.921	30	0.737	2.147005495	1.18	116.0	72.25847687
0.632	521.33	0.12	31	180.5	179.7922637	4.8362	0.209	36	3.755	4.424933027	3.49	130.0	59.93075458
0.752	308.18	3.45	76	131.3	248.0885181	7.0342	4.290	14	2.070	2.756245851	0.52	194.0	82.69617271
0.902	799.28	4.70	17	118.7	467.3821718	7.7435	0.502	36	0.027	3.501521751	4.43	94.0	155.7940573
0.032	560.48	4.76	2	176.8	236.7325142	0.6174	3.385	38	0.899	0.814662459	3.41	173.0	78.91083807
