N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.881	320.50	2.34	42	108.3	22.32051559	5.1199	1.922	39	3.240	1.528063684	2.94	20.0	49.64103118
0.555	322.46	0.11	79	2.2	48.73008368	1.2686	4.812	48	2.712	0.717367217	2.38	38.0	102.4601674
0.546	154.64	4.88	13	13.5	33.27398118	3.8866	1.810	12	3.288	1.975582807	1.70	5.0	71.54796236
0.347	538.14	1.05	83	188.1	33.58043239	6.5678	2.032	34	0.406	2.565640646	1.93	77.0	72.16086477
0.213	534.82	2.66	46	174.3	11.22234507	0.0909	4.523	45	4.133	0.841238009	0.85	169.0	27.44469014
0.352	432.90	3.32	83	179.9	25.20720287	9.7608	4.224	49	0.270	2.544998153	2.54	140.0	55.41440574
0.757	330.35	2.49	63	164.8	23.23216147	9.9231	3.994	41	0.611	0.575613759	3.17	156.0	51.46432294
0.376	94.47	1.27	4	142.5	1.280958304	9.7283	1.774	30	2.880	1.322770878	0.71	95.0	7.561916608
0.983	107.59	1.88	5	95.2	40.8418129	4.3621	1.912	23	2.414	1.16474357	3.53	18.0	86.6836258
0.978	367.70	0.63	49	7.8	38.1126588	5.2888	1.884	11	4.280	0.029010905	1.63	173.0	81.2253176
0.440	460.30	2.73	41	177.6	27.43298291	2.6583	1.933	17	4.369	2.987904469	4.86	164.0	59.86596581
0.254	740.81	0.20	47	7.4	8.399314986	2.3420	2.748	18	0.398	2.360954233	4.01	172.0	21.79862997
0.830	457.00	4.46	60	42.7	10.44419795	5.3700	3.695	47	1.785	4.322985671	4.24	172.0	25.88839589
0.892	118.33	0.07	9	15.9	8.384473329	0.1322	2.108	8	4.512	4.688600838	3.74	159.0	21.76894666
0.735	125.93	0.88	1	16.7	16.46020173	0.7744	2.567	36	2.394	3.220409637	1.51	156.0	37.92040345
0.180	365.92	2.39	23	141.7	22.93151448	4.5990	4.461	42	4.303	1.972456028	4.76	110.0	50.86302896
0.177	410.26	0.71	53	113.9	10.58504943	4.9063	0.984	12	1.352	2.283602036	4.80	137.0	26.17009887
0.190	332.99	3.26	7	121.1	0.644167887	8.7251	3.189	42	4.872	2.701917118	0.87	163.0	6.288335773
0.315	422.43	1.09	54	31.7	13.71879611	6.8036	1.985	18	1.611	4.140851686	0.26	10.0	32.43759222
0.874	532.74	4.99	48	109.8	32.81306396	6.3381	4.125	6	3.358	1.148344884	3.80	60.0	70.62612791
0.822	495.47	0.71	73	149.7	10.07154101	5.9959	3.897	30	0.372	2.119749282	1.07	48.0	25.14308201
0.489	432.24	0.76	20	187.5	20.22027253	0.3356	4.996	25	0.816	3.328839922	1.87	130.0	45.44054506
0.338	169.93	3.78	12	11.0	41.28799058	5.9409	4.226	42	2.561	1.853488671	4.14	125.0	87.57598116
0.991	448.42	1.57	66	59.3	34.7885485	2.1260	3.571	40	2.738	3.010870454	2.34	19.0	74.577097
0.516	639.29	4.16	80	59.1	22.28295182	8.3036	2.306	35	0.071	3.077719864	0.67	71.0	49.56590364
0.041	297.25	0.45	32	140.0	2.112433662	4.1384	2.771	6	3.703	0.1761576	3.73	199.0	9.224867325
0.057	483.65	2.88	90	137.9	25.72738406	6.9404	0.789	48	0.777	4.139315774	2.60	18.0	56.45476811
0.832	397.01	4.35	63	139.5	34.11246107	7.2228	4.289	16	3.797	0.415460828	4.57	137.0	73.22492213
0.112	457.12	1.14	57	146.8	45.22142548	5.3768	1.495	18	1.447	2.874556166	2.61	13.0	95.44285096
0.705	315.80	1.88	76	157.2	36.75893112	9.4009	2.240	39	4.906	3.399736586	0.96	150.0	78.51786223
0.386	703.98	1.11	63	104.0	46.70774217	4.9594	3.324	45	2.125	0.967601854	3.51	79.0	98.41548433
0.547	487.23	0.00	92	152.6	5.339452669	1.6059	4.661	31	4.508	0.674950847	0.53	16.0	15.67890534
0.725	554.98	2.15	46	109.5	2.38760449	5.6952	3.298	13	0.559	0.361867763	4.71	171.0	9.775208979
0.306	390.57	0.30	88	124.8	34.48165367	8.8107	1.173	24	4.767	2.595236168	3.94	144.0	73.96330734
0.893	4.35	1.56	60	198.6	16.08131929	6.6092	1.184	39	4.535	1.584002959	4.11	126.0	37.16263859
0.779	14.10	4.83	36	74.7	48.85303154	5.5063	4.602	25	2.628	1.092892985	2.86	92.0	102.7060631
0.425	74.41	0.65	6	55.8	7.216475572	1.5109	0.900	34	3.122	4.050145857	0.10	125.0	19.43295114
0.825	553.78	2.68	27	157.2	38.24082204	9.7659	0.378	37	2.419	2.947947211	0.13	168.0	81.48164409
0.425	746.21	2.80	70	139.9	11.46941327	1.8393	2.914	18	4.392	0.499656867	1.34	35.0	27.93882654
0.153	502.64	2.97	81	44.1	41.53856267	1.9560	1.680	31	1.432	1.24830081	0.16	12.0	88.07712533
0.446	204.01	0.55	70	120.1	29.44833486	1.1002	4.954	33	2.577	2.372221866	3.99	106.0	63.89666973
0.484	16.96	4.21	34	140.8	30.06397302	6.8468	0.321	8	1.034	1.69664944	0.90	101.0	65.12794604
0.320	322.87	4.46	42	66.0	47.34049091	1.4444	1.986	19	0.705	3.265862215	3.95	184.0	99.68098183
0.055	713.47	0.79	24	180.2	45.84728396	5.5201	0.530	12	1.340	3.369521379	0.29	93.0	96.69456793
0.206	353.50	0.86	3	101.8	44.09916995	2.9158	4.153	40	0.647	2.116679111	0.91	1.0	93.1983399
0.613	511.64	4.05	91	107.0	40.54044669	3.8197	1.402	6	2.850	0.387765275	3.13	18.0	86.08089337
0.550	45.40	1.68	67	75.6	33.64163437	1.2237	3.787	6	3.324	0.220938751	0.71	80.0	72.28326873
0.388	289.06	1.18	83	143.4	5.891962957	6.2985	4.480	24	0.809	2.254384948	2.75	199.0	16.78392591
0.983	680.79	4.51	71	68.0	7.929603076	0.3043	2.641	31	4.063	2.866674967	0.06	126.0	20.85920615
0.821	206.68	4.75	71	190.4	43.50304078	3.0424	3.883	50	2.794	2.897530732	3.87	135.0	92.00608156
0.885	275.69	0.60	56	99.0	16.93544687	0.8939	1.757	38	2.425	3.883819441	4.62	21.0	38.87089374
0.118	760.99	1.88	64	49.1	28.47643154	9.2841	3.887	45	4.306	3.018558551	0.82	196.0	61.95286307
0.211	46.39	4.08	71	178.3	29.83191776	1.1307	4.683	23	1.029	0.229535595	0.09	29.0	64.66383551
0.390	417.71	4.79	83	64.5	15.27702419	9.3304	4.786	25	2.814	0.31236436	1.97	52.0	35.55404837
0.261	227.81	4.37	96	157.3	24.59375849	6.1362	0.100	25	4.605	2.798595827	4.53	62.0	54.18751697
0.957	584.92	3.15	95	124.4	20.23984054	5.4418	0.621	7	1.492	0.28546452	1.96	165.0	45.47968107
0.141	563.50	1.90	49	100.5	38.1748248	4.4302	3.546	8	2.215	4.643981248	2.10	55.0	81.34964961
0.417	617.67	3.65	62	78.8	11.73873103	1.6614	2.467	16	0.640	3.792178354	4.99	45.0	28.47746206
0.209	496.14	3.93	13	36.3	4.149950497	1.3046	4.099	34	4.265	4.303948624	0.90	167.0	13.29990099
0.223	440.86	0.82	90	70.6	31.34993708	2.4185	4.466	50	1.962	4.191163384	1.26	186.0	67.69987416
0.934	752.34	3.94	15	43.7	9.741938076	6.9841	0.465	9	1.918	0.044342677	2.04	56.0	24.48387615
0.034	517.33	4.79	2	64.2	8.865841633	4.7321	3.798	37	0.691	2.159611548	0.47	165.0	22.73168327
0.703	159.62	1.15	68	181.3	1.010465292	0.0246	4.769	18	1.559	2.512737744	3.33	195.0	7.020930585
0.074	412.74	2.32	16	130.0	42.59538394	2.9700	2.106	41	2.345	4.317054943	1.58	96.0	90.19076788
0.078	19.89	4.97	61	84.2	18.86925897	3.2894	1.892	40	0.802	1.213738885	4.65	3.0	42.73851794
0.856	592.94	4.08	81	143.6	31.47422238	6.9252	3.488	30	1.675	1.115322951	4.58	22.0	67.94844477
0.278	204.01	2.73	11	107.5	30.87329491	9.6624	3.526	24	2.385	2.193343398	3.57	30.0	66.74658983
0.306	238.12	0.47	89	197.4	39.96471684	6.1643	0.434	15	1.625	0.798572309	3.00	136.0	84.92943369
0.687	301.47	2.49	55	4.3	40.15146922	5.1521	4.237	33	1.732	3.900892072	2.63	81.0	85.30293843
0.488	725.30	0.80	47	117.9	1.016825385	9.8328	3.409	21	3.707	0.266400257	4.84	179.0	7.03365077
0.474	159.74	2.50	52	98.2	24.89309395	2.3445	2.746	46	2.170	1.736126063	2.66	50.0	54.7861879
0.420	339.11	2.67	19	104.6	34.86583753	1.6915	2.749	29	0.303	1.646915167	0.10	117.0	74.73167506
0.828	621.98	1.64	15	194.4	42.90451888	2.8938	0.815	18	2.197	4.778865975	1.74	32.0	90.80903776
0.603	285.62	2.38	73	144.1	18.97467663	4.5956	4.940	42	4.046	4.795258482	2.59	9.0	42.94935326
0.075	202.82	0.15	73	115.0	35.41986674	7.8693	2.748	42	0.989	0.642469032	4.26	195.0	75.83973348
0.636	296.76	3.07	95	167.2	32.0653347	0.9342	3.560	24	2.520	2.290537532	1.16	39.0	69.13066941
0.243	33.06	4.60	46	103.4	0.370289014	3.8399	0.543	32	1.459	1.299610858	2.37	28.0	5.740578029
0.310	792.38	0.94	47	95.1	29.20596509	0.7720	4.734	14	1.153	2.232633928	1.97	192.0	63.41193018
0.825	285.30	3.19	63	187.4	40.14554348	9.2126	2.262	35	0.527	2.057977826	2.49	80.0	85.29108697
0.380	376.83	1.33	73	89.5	24.07816414	3.7452	1.085	38	2.463	1.307134786	0.77	191.0	53.15632828
0.051	676.66	3.13	60	14.2	22.37118725	1.5015	2.062	8	2.142	3.462136865	0.56	200.0	49.74237451
0.053	304.49	2.95	76	176.3	45.36727283	2.8557	2.847	29	3.867	0.294285626	3.21	173.0	95.73454566
0.315	428.29	3.92	2	144.5	15.69424464	8.2420	0.539	34	3.126	2.78729827	1.46	179.0	36.38848928
0.154	568.58	4.24	68	187.6	42.47713024	6.3597	1.469	13	2.399	3.957010782	1.48	128.0	89.95426048
0.374	348.64	2.20	45	142.8	7.699189834	2.0179	1.794	30	3.623	1.358538172	4.22	67.0	20.39837967
0.409	654.23	1.62	32	45.7	46.17840501	1.4049	2.591	5	2.778	4.562424463	4.23	128.0	97.35681002
0.680	515.51	1.05	52	11.0	44.63569016	4.4638	3.176	41	3.339	3.545333055	4.53	194.0	94.27138031
0.301	192.56	3.53	32	191.1	0.884494351	5.9346	0.384	45	4.032	2.509137656	0.43	46.0	6.768988702
0.767	21.02	3.20	5	81.7	8.899154749	5.9632	0.416	41	0.165	4.401997696	3.47	145.0	22.7983095
0.350	717.30	1.63	50	111.8	5.911925272	5.4843	4.901	16	4.995	4.535130585	0.54	140.0	16.82385054
0.916	566.30	4.49	9	109.6	39.05611384	0.2858	4.860	20	4.969	2.789113328	3.15	134.0	83.11222767
0.660	728.95	0.21	5	8.1	41.83071901	1.5886	2.645	46	3.908	3.323980925	1.52	14.0	88.66143802
0.958	201.78	0.11	49	6.4	46.83660787	2.7522	0.943	19	2.355	0.963801562	1.77	159.0	98.67321574
0.729	738.31	2.06	29	48.7	40.58679185	5.3254	4.997	25	0.048	0.266428614	4.77	171.0	86.17358369
0.887	263.07	3.64	9	131.5	45.75427954	3.8393	4.464	6	1.046	4.86796407	4.86	147.0	96.50855909
0.899	316.51	4.84	89	8.5	38.55738475	9.8017	2.881	11	1.595	3.765147845	1.34	31.0	82.11476951
0.683	282.70	0.82	30	37.6	48.92490196	8.5207	0.652	30	1.525	4.481826989	0.67	51.0	102.8498039
0.761	271.35	0.91	16	96.0	20.97667429	4.1672	2.944	45	3.037	1.752809338	2.92	121.0	46.95334859
0.791	166.33	0.55	59	172.2	22.22867378	2.9046	4.930	31	3.297	4.831381164	1.49	187.0	49.45734756
0.705	671.36	2.50	62	26.3	8.647344836	2.2214	0.429	35	1.683	0.936567649	4.59	108.0	22.29468967
0.989	651.16	0.93	43	156.0	10.42648865	1.0218	3.797	42	0.808	4.806189614	3.77	56.0	25.8529773
0.096	663.30	1.50	90	158.7	49.88656534	5.5622	2.480	46	4.200	4.444927013	3.38	37.0	104.7731307
0.879	95.18	4.40	18	146.1	37.71696546	6.8570	4.973	31	4.904	4.514275096	2.18	51.0	80.43393093
0.631	312.46	0.44	99	149.8	32.63273743	8.9628	3.821	25	0.861	3.098156245	4.57	48.0	70.26547486
0.495	558.01	4.07	86	148.7	46.85780576	6.3764	4.853	22	1.520	4.790562054	4.97	152.0	98.71561153
0.867	544.52	4.53	50	141.1	28.23618613	4.2426	1.161	9	0.388	3.261943462	4.65	146.0	61.47237227
0.516	710.59	1.45	44	165.6	45.38579531	2.2503	0.911	6	4.674	0.528668921	2.89	54.0	95.77159062
0.653	382.91	3.08	68	41.9	26.69617172	5.1811	0.216	18	3.093	3.154532719	1.71	161.0	58.39234345
0.758	125.57	3.87	59	154.5	48.64358822	7.9421	3.803	15	1.000	4.900946735	3.78	23.0	102.2871764
0.143	235.54	4.10	29	89.6	2.577554255	0.8142	2.074	29	1.881	1.515287467	2.74	109.0	10.15510851
0.118	380.94	1.47	34	149.1	23.15028132	2.5310	1.723	7	1.864	4.398377323	1.23	172.0	51.30056264
0.712	580.85	1.19	43	139.9	48.30134571	2.3749	3.357	13	2.338	1.433922723	0.31	138.0	101.6026914
0.314	594.75	2.03	12	187.6	12.89091993	1.1598	4.310	12	3.468	2.341569756	1.79	29.0	30.78183986
0.445	355.32	4.34	26	136.9	28.18005597	9.3387	3.166	36	0.059	4.384226793	1.95	125.0	61.36011194
0.414	534.47	2.27	15	167.3	23.63800691	2.0738	3.938	46	2.807	4.077566973	1.96	12.0	52.27601383
0.032	637.00	3.91	43	182.9	39.13350521	4.2742	0.805	13	2.925	0.356011264	0.96	1.0	83.26701042
0.727	448.54	0.74	86	188.6	20.56618744	8.6874	2.831	47	2.215	0.682565407	0.36	119.0	46.13237487
0.339	609.11	3.35	83	4.5	8.34341328	5.0288	2.462	28	0.796	3.478043224	1.65	6.0	21.68682656
0.558	401.07	3.96	76	43.3	28.12805781	5.4870	0.100	41	0.435	2.933232724	2.84	113.0	61.25611562
0.221	182.49	1.77	29	82.4	27.93747425	5.6841	0.731	10	0.326	0.541590558	4.74	66.0	60.8749485
0.167	144.67	4.14	7	128.1	10.49203487	3.6303	3.920	46	2.175	2.301668624	1.62	175.0	25.98406974
0.738	191.15	3.38	72	117.1	25.10474136	2.7843	0.859	49	4.572	3.769639732	2.08	11.0	55.20948273
0.050	432.12	1.86	7	49.0	7.757990877	8.3869	4.173	38	2.645	0.077723367	2.54	46.0	20.51598175
0.842	478.96	2.72	10	139.7	42.46946843	2.6691	2.942	7	3.359	2.18262623	1.08	38.0	89.93893687
0.644	172.30	1.35	18	138.1	42.37033155	6.1834	1.974	10	1.605	0.238561503	3.19	65.0	89.74066311
0.224	109.55	0.85	41	39.9	39.52315314	1.3656	2.647	50	2.402	2.196014373	3.72	166.0	84.04630629
0.717	615.52	3.83	42	120.9	33.63065822	8.2285	1.118	10	1.896	0.5447275	0.83	27.0	72.26131644
0.910	521.82	1.67	83	186.2	28.3317301	0.0089	4.770	35	0.357	0.678574844	3.59	9.0	61.6634602
0.097	462.94	1.00	41	136.1	12.37231508	3.2140	4.074	47	4.292	2.276661684	0.68	84.0	29.74463017
0.037	280.69	0.90	3	170.5	19.08569027	8.1468	0.144	25	0.965	1.926078126	2.02	167.0	43.17138054
0.853	197.15	2.95	89	163.7	11.82969753	3.3511	1.720	18	0.016	2.560972576	1.59	125.0	28.65939507
0.176	603.23	3.40	26	27.7	10.4206284	7.8750	1.505	32	1.453	1.692251342	3.61	53.0	25.84125679
0.406	342.92	4.24	34	59.2	25.56084803	3.8378	0.494	28	1.435	2.492742234	2.05	131.0	56.12169607
0.389	472.37	0.52	89	139.5	39.37200155	6.7347	3.343	49	1.770	2.67640629	1.02	163.0	83.7440031
0.934	520.12	2.75	63	45.8	16.00742274	9.5802	2.149	47	4.273	3.552746469	2.53	135.0	37.01484549
0.366	381.18	4.67	80	78.3	7.655266808	8.7826	1.145	20	0.870	0.82003099	1.97	180.0	20.31053362
0.447	717.98	4.51	74	9.2	49.67059082	9.3220	2.199	45	3.757	1.811241849	2.03	132.0	104.3411816
0.041	197.90	2.46	21	110.3	17.69185241	1.7084	4.307	29	3.648	4.691537901	4.25	146.0	40.38370482
0.751	675.29	3.28	82	90.2	25.80286675	0.3151	0.890	44	1.946	0.506870674	1.23	29.0	56.60573349
0.999	489.12	1.55	26	23.8	36.05648247	7.3939	1.660	13	4.273	3.420418029	0.87	37.0	77.11296493
0.467	744.55	0.42	13	65.7	38.62069769	9.5091	0.407	11	1.647	1.219656793	3.05	151.0	82.24139538
0.747	616.16	1.99	25	55.5	16.19619	2.3430	2.079	23	1.005	4.782051617	2.18	47.0	37.39238001
0.669	229.72	0.12	75	4.9	26.66280453	0.6327	2.647	17	4.852	2.311600211	4.19	159.0	58.32560905
0.316	351.63	3.93	57	190.0	30.47495187	1.4737	2.170	27	4.766	2.196080133	0.21	14.0	65.94990374
0.626	92.98	4.78	48	166.2	10.60212462	3.1774	3.759	5	4.820	3.576038335	0.93	16.0	26.20424924
0.784	661.83	1.15	79	134.0	37.05079242	3.8293	4.443	25	1.623	3.362782498	2.24	164.0	79.10158484
0.588	521.26	0.99	26	192.0	19.50344988	7.8257	3.633	20	2.117	3.325077341	1.34	153.0	44.00689976
0.236	633.37	4.66	7	112.4	28.51838305	2.0625	4.987	41	1.881	0.440255971	2.54	34.0	62.03676609
0.451	283.68	4.41	26	62.5	22.15191132	0.2461	2.003	13	1.164	4.69115433	1.20	146.0	49.30382264
0.238	358.69	1.44	20	5.2	0.791678582	1.7055	3.011	48	3.410	1.258924612	1.53	14.0	6.583357164
0.074	560.14	2.12	95	149.7	28.41395765	2.7914	4.532	30	1.500	4.664424113	0.81	47.0	61.82791531
0.941	454.29	3.39	52	83.9	31.51252403	2.9612	2.512	9	2.841	2.501180383	1.39	110.0	68.02504805
0.540	361.03	2.92	18	167.6	43.69028855	1.6602	1.489	14	1.994	3.469690198	0.75	27.0	92.38057711
0.603	698.64	4.78	64	163.6	9.993665975	2.7216	3.435	6	2.228	4.239005763	0.61	45.0	24.98733195
0.223	721.03	0.49	77	18.3	41.02711703	0.1162	1.744	11	2.519	1.493224115	2.35	68.0	87.05423405
0.899	58.27	3.82	92	161.7	42.97566484	4.4565	1.108	8	0.862	2.917834414	4.84	167.0	90.95132968
0.563	501.65	0.83	65	81.6	1.645533069	5.1634	3.983	20	3.828	3.345793787	3.58	57.0	8.291066138
0.194	263.71	1.43	1	159.5	34.15770926	6.4383	0.359	25	2.946	1.100194767	0.59	81.0	73.31541851
0.438	568.46	3.58	92	181.4	26.32886307	9.4218	4.399	31	0.304	4.387109839	0.54	32.0	57.65772615
0.459	41.40	2.52	64	31.5	34.91150263	3.8388	0.183	13	0.910	4.518504065	0.93	36.0	74.82300525
0.395	22.57	1.27	22	63.5	33.56832541	1.0339	1.709	12	3.197	2.983210018	2.29	106.0	72.13665081
0.629	615.25	0.25	80	124.6	25.11738465	1.4510	4.401	27	1.887	0.897162442	2.43	126.0	55.23476931
0.305	146.68	2.77	75	143.9	43.80243079	1.7647	1.669	12	0.868	0.231123596	0.89	130.0	92.60486157
0.208	477.63	2.94	95	126.8	21.58886615	5.8986	0.665	26	1.140	4.214372731	1.63	33.0	48.1777323
0.600	785.66	3.02	98	159.1	3.986399822	9.0619	4.279	7	3.261	3.175880742	3.52	63.0	12.97279964
0.231	408.15	1.74	51	193.1	28.1367793	8.5432	2.179	47	1.165	1.012645267	0.53	199.0	61.2735586
0.971	418.28	2.28	99	40.1	2.770205729	8.2293	4.296	41	2.080	0.292373499	4.24	118.0	10.54041146
0.604	384.83	3.40	94	48.7	22.36219246	8.1539	2.072	47	0.310	0.009812349	3.42	105.0	49.72438491
0.774	309.45	2.43	27	5.0	22.29832586	5.6472	0.518	17	1.079	0.905413931	0.63	73.0	49.59665172
0.222	22.52	4.97	22	146.9	30.39727338	0.4468	2.994	33	1.485	3.954681718	3.04	50.0	65.79454676
0.268	230.47	2.18	96	192.6	20.24136571	6.6631	2.179	37	3.705	3.542430986	4.10	141.0	45.48273142
0.151	718.66	1.86	3	106.3	43.48522512	9.4040	1.022	48	1.442	0.282741174	2.00	25.0	91.97045024
0.935	487.16	0.22	73	17.2	42.38793773	7.1576	0.698	5	4.652	0.365811496	0.31	31.0	89.77587546
0.029	756.27	1.17	28	32.6	3.168648357	5.5110	4.322	6	1.183	4.219730515	4.53	175.0	11.33729671
0.499	393.28	2.82	85	196.4	6.35205555	2.2809	2.043	21	0.586	4.748032824	0.40	172.0	17.7041111
0.232	522.33	4.83	78	53.1	16.96170741	4.8986	1.767	29	3.189	4.147162779	0.98	188.0	38.92341481
0.509	274.63	3.47	28	35.2	0.25078997	5.1694	1.971	13	2.380	0.084798501	4.56	29.0	5.501579941
0.380	486.05	4.52	90	95.6	17.75252159	2.6586	3.475	22	3.964	3.483108936	3.20	66.0	40.50504319
0.512	390.38	2.08	91	120.0	7.88657597	6.9334	3.164	24	4.417	3.57657692	1.77	13.0	20.77315194
0.020	376.09	4.39	79	20.1	41.41162047	6.5778	2.731	12	4.338	0.876605921	4.47	135.0	87.82324093
0.155	352.96	2.17	78	80.7	22.88816116	1.4168	0.453	47	4.790	0.210109237	2.69	159.0	50.77632232
0.674	773.16	1.65	80	135.8	9.367184186	1.1038	1.676	35	1.653	2.106766513	4.27	172.0	23.73436837
0.704	704.62	3.16	17	9.1	38.74711439	1.5051	4.539	23	4.624	2.31181658	1.61	115.0	82.49422879
0.240	755.30	1.39	85	35.7	40.02486213	3.2972	2.442	42	3.831	0.355576006	1.64	34.0	85.04972426
0.776	405.60	4.45	53	35.8	10.19485336	7.0312	1.564	26	3.150	2.861917308	0.03	195.0	25.38970672
0.844	96.11	3.89	13	161.0	23.63210426	6.2709	1.859	34	2.573	4.752655857	4.72	137.0	52.26420853
0.149	782.85	3.26	55	174.5	27.22475051	5.7360	1.890	10	4.693	4.092337277	1.17	121.0	59.44950101
0.055	492.09	2.50	64	148.2	41.46605823	9.4869	3.286	16	3.215	1.411493398	1.56	177.0	87.93211646
0.771	720.51	3.58	99	180.4	18.31570046	0.7770	0.457	31	1.487	3.225524351	1.38	20.0	41.63140091
0.305	46.81	1.52	98	102.6	43.99303886	9.0152	0.922	40	2.668	0.102799559	2.44	82.0	92.98607771
0.128	710.80	3.81	8	191.2	42.09293268	6.3296	4.325	35	3.275	3.544651244	0.78	95.0	89.18586536
0.961	759.71	3.63	49	52.2	40.57838697	9.4688	0.308	8	1.161	0.283627471	2.91	199.0	86.15677394
0.058	632.67	4.46	52	97.4	6.827061482	3.1421	0.855	17	1.169	1.898966823	4.11	93.0	18.65412296
0.410	74.38	0.50	90	180.3	17.32052893	7.2642	3.320	38	4.977	2.157261815	1.79	130.0	39.64105787
0.684	142.74	0.28	90	86.1	12.67550464	8.5021	1.518	22	2.985	1.052702954	4.59	63.0	30.35100928
0.409	259.03	3.11	21	60.8	11.82636378	0.7007	3.933	26	4.198	2.444714526	1.05	124.0	28.65272756
0.354	523.35	2.59	50	166.9	16.54277413	1.5685	0.699	39	2.475	4.66918138	0.25	73.0	38.08554826
0.511	793.67	2.12	11	12.5	44.96600699	3.7250	2.420	30	4.974	0.791673547	3.65	173.0	94.93201399
0.779	580.23	4.49	21	39.2	43.81545087	0.1562	2.287	47	2.219	4.577963039	4.03	120.0	92.63090175
0.261	290.41	0.74	54	162.6	43.34539813	6.8245	2.812	47	2.907	3.825823631	1.92	192.0	91.69079626
0.444	754.53	0.86	59	160.6	28.04917254	3.6692	0.057	9	3.603	3.917732533	1.33	28.0	61.09834507
0.163	575.29	0.03	32	12.9	5.898437825	6.5142	0.232	18	1.285	0.977806787	1.29	154.0	16.79687565
0.628	414.65	0.16	9	158.8	44.53991628	9.6887	3.746	47	3.894	1.529601859	2.75	186.0	94.07983256
0.277	27.74	4.75	40	187.3	6.019448627	8.7453	4.133	8	2.195	3.591466117	3.95	92.0	17.03889725
0.924	193.61	0.04	88	47.7	15.05172685	7.8484	1.983	46	2.563	4.219007808	1.33	98.0	35.10345369
0.444	11.13	0.22	45	25.8	13.37810423	4.3533	1.539	42	1.208	2.199818537	3.89	65.0	31.75620846
0.674	207.23	0.30	28	155.3	23.241695	5.8548	1.317	38	3.680	1.307622846	0.52	24.0	51.48338999
0.199	35.02	4.13	13	18.4	42.44902353	2.4434	3.189	25	4.881	4.726973926	4.68	141.0	89.89804706
0.219	344.39	4.90	46	172.6	16.77053709	1.8348	0.092	42	0.134	3.08182844	3.95	37.0	38.54107419
0.899	24.93	4.98	5	88.7	40.49236011	5.3845	3.277	17	3.848	1.428581514	2.98	106.0	85.98472021
0.482	413.05	0.62	23	162.0	10.91782745	6.2844	1.522	28	1.640	0.97288267	4.97	172.0	26.8356549
0.485	84.18	4.98	33	26.7	29.71359955	6.8698	3.461	41	1.596	0.033212273	4.75	16.0	64.42719911
0.223	657.71	3.98	76	14.0	16.05464696	0.5746	1.394	24	1.193	0.720328886	1.25	163.0	37.10929393
0.679	261.47	3.60	80	119.5	47.1798303	8.4946	3.523	30	3.196	2.080444051	3.16	52.0	99.35966059
0.882	663.56	0.74	13	103.8	18.93793283	3.8078	3.121	41	0.474	3.021073178	3.39	36.0	42.87586566
0.561	658.57	1.96	43	61.2	18.66194389	2.2343	0.167	48	1.204	0.124751009	3.17	34.0	42.32388777
0.159	58.49	4.88	10	197.3	13.00146524	3.9362	0.116	12	2.520	4.957950924	3.76	44.0	31.00293048
0.861	408.03	0.03	53	197.6	0.736083449	8.8845	1.536	7	3.940	0.726394969	4.72	193.0	6.472166898
0.737	364.77	0.85	33	175.3	27.20692574	5.1852	0.193	29	2.035	4.372789696	4.69	164.0	59.41385147
0.848	552.29	3.68	42	148.5	7.028821823	3.3239	4.801	28	4.670	1.840694107	3.43	178.0	19.05764365
0.559	383.53	2.09	36	45.5	45.22607539	1.3542	4.219	12	1.482	2.938502767	3.23	143.0	95.45215077
0.220	705.87	3.12	5	54.3	35.35673426	4.9973	0.137	47	0.382	3.647388149	1.01	158.0	75.71346852
0.164	753.89	3.71	43	132.3	19.27613778	0.1857	2.637	46	1.806	2.906796448	1.91	111.0	43.55227556
0.807	524.39	3.46	94	152.0	12.00469223	0.7968	4.652	10	4.113	4.275507318	1.04	80.0	29.00938446
0.310	595.71	4.78	13	174.5	42.91537003	0.2457	1.504	9	1.485	3.435039759	2.84	42.0	90.83074005
0.333	370.95	0.76	29	111.5	21.06275613	6.9817	4.890	23	4.096	2.17830274	0.60	73.0	47.12551226
0.039	723.58	3.80	46	175.6	1.519636002	1.5671	3.753	18	4.322	2.566481873	3.41	65.0	8.039272004
0.899	626.09	2.87	47	15.5	37.84747793	5.4147	1.238	36	1.314	0.983384399	4.15	98.0	80.69495586
0.300	701.63	3.08	53	24.6	47.60965503	3.1264	1.586	29	0.096	1.64002818	1.96	113.0	100.2193101
0.045	424.83	4.86	29	142.8	36.53179818	6.0507	3.480	15	2.800	2.707366747	1.77	141.0	78.06359637
0.392	482.00	3.77	62	176.2	8.497345408	4.8583	3.190	34	1.069	3.907721129	0.66	155.0	21.99469082
0.910	694.81	2.57	25	107.2	18.65727592	9.7252	3.402	5	2.007	2.972725558	0.11	130.0	42.31455184
0.877	28.97	3.40	46	93.2	33.82215633	7.0565	1.776	48	1.244	4.640346447	4.27	49.0	72.64431265
0.734	58.55	2.01	64	175.6	46.72415493	7.7558	1.891	41	0.858	3.830760449	4.33	59.0	98.44830985
0.213	561.01	3.80	96	166.3	20.39701219	9.3235	2.404	27	0.261	4.170504343	1.40	114.0	45.79402439
0.332	782.47	0.30	51	135.1	19.11539123	4.6095	4.138	27	0.843	4.353271229	4.97	0.0	43.23078246
