N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.722	599.49	1.47	63	6.8	218.2855436	1.4331	4.677	31	2.827	2.71290596	2.67	55.0	77.76184786
0.325	524.75	1.31	96	151.0	119.4578247	7.1782	2.313	16	2.756	4.262403358	3.15	198.0	44.81927489
0.254	304.27	2.39	2	39.1	62.8510092	6.6099	1.910	31	4.196	2.744694119	1.84	150.0	25.9503364
0.108	191.05	2.63	7	136.9	412.9619774	0.3774	1.792	48	1.151	1.183097602	0.54	179.0	142.6539925
0.917	260.92	0.93	61	21.0	446.0400758	7.3843	1.648	31	3.964	4.958505959	0.65	199.0	153.6800253
0.118	83.24	1.72	61	183.2	12.12264956	4.5959	0.561	40	1.936	1.666678662	3.84	19.0	9.040883187
0.518	330.42	1.37	31	166.5	140.414884	6.1501	3.276	34	2.765	3.411397914	1.03	99.0	51.80496133
0.413	567.40	3.33	2	173.3	403.4164951	7.1277	4.845	24	2.835	1.792254911	0.05	198.0	139.472165
0.333	53.87	4.97	23	80.7	362.2468032	0.9455	1.775	37	2.469	4.697787604	2.35	174.0	125.7489344
0.144	413.09	3.46	64	163.5	168.3791441	2.9514	0.168	24	0.099	0.364055001	4.35	81.0	61.12638136
0.480	22.10	0.42	11	68.9	451.40887	2.6805	4.218	19	3.245	1.180459654	4.03	3.0	155.4696233
0.360	755.02	3.17	76	52.2	385.6355384	2.7493	0.934	37	0.679	4.893076605	4.29	175.0	133.5451795
0.070	110.96	2.05	5	148.7	266.3980843	4.1642	4.767	36	1.144	3.572127866	0.58	133.0	93.79936143
0.969	363.59	4.90	70	153.9	278.4201803	6.0982	3.261	20	4.535	2.152958652	3.93	28.0	97.80672677
0.835	607.22	2.64	8	150.9	414.7320307	2.7662	4.231	12	0.946	1.666303929	3.57	108.0	143.2440102
0.515	209.56	0.46	71	86.0	58.07480415	5.8389	4.534	47	4.202	4.207772093	3.12	43.0	24.35826805
0.122	796.59	0.66	58	5.5	115.8219655	1.8147	1.434	37	1.509	3.396403344	2.03	102.0	43.60732183
0.922	483.97	0.17	11	5.2	92.7770055	7.6480	3.275	12	1.220	2.689922182	0.94	142.0	35.9256685
0.019	653.42	2.32	30	193.8	301.5091151	1.5636	2.647	19	0.494	1.763410663	4.60	39.0	105.5030384
0.504	733.25	3.70	19	125.7	184.5210526	0.1727	0.833	19	3.994	0.92809385	4.49	44.0	66.50701753
0.862	161.01	3.31	74	87.5	67.64869243	1.4781	2.814	37	4.470	3.360972331	1.34	12.0	27.54956414
0.726	656.22	2.97	65	66.3	19.50093934	6.8100	1.022	20	4.279	0.55155865	4.48	145.0	11.50031311
0.818	464.71	4.51	38	77.5	494.9072709	0.5346	3.207	24	3.645	4.922051198	3.58	4.0	169.9690903
0.735	139.96	3.65	91	54.8	163.7826238	0.5500	1.929	36	3.021	1.309476987	3.05	120.0	59.59420792
0.128	6.34	0.90	60	27.2	400.4520868	0.4918	0.276	42	2.592	1.928084635	0.48	182.0	138.4840289
0.063	596.26	0.91	23	189.6	209.9392024	5.4679	1.638	27	0.139	0.983288309	0.35	47.0	74.97973414
0.232	442.00	3.66	91	102.1	216.9584995	6.7830	0.626	48	1.173	3.957313833	0.09	174.0	77.31949983
0.096	253.39	1.01	47	84.8	400.353023	5.2272	2.873	48	2.542	1.344725703	0.88	168.0	138.4510077
0.270	70.68	3.61	68	147.1	227.6927096	5.1597	0.052	20	2.717	3.248095986	2.76	106.0	80.89756988
0.069	223.30	1.54	70	4.7	87.76461933	0.5922	3.283	45	0.019	3.544691072	1.46	71.0	34.25487311
0.316	481.91	4.46	85	42.7	24.56454062	3.6634	3.483	23	4.970	3.266563887	1.09	15.0	13.18818021
0.367	620.09	4.83	88	69.0	147.7265566	5.6216	0.928	17	4.959	3.86287848	3.18	45.0	54.24218552
0.889	513.02	4.02	92	126.6	362.5148388	7.1821	4.105	9	3.861	3.845009864	1.70	86.0	125.8382796
0.447	760.31	1.09	33	49.0	236.8465312	5.7982	0.127	35	0.310	2.086192489	0.39	184.0	83.94884375
0.755	666.84	3.48	69	62.4	458.2740573	0.9263	2.271	41	0.747	2.479315243	0.97	195.0	157.7580191
0.934	307.47	1.02	40	53.6	35.20277618	4.5430	1.947	15	4.658	2.228397576	1.85	35.0	16.73425873
0.850	392.84	4.09	51	21.2	311.0076292	2.6543	2.357	25	1.784	4.57057063	3.39	106.0	108.6692097
0.546	618.18	3.58	20	131.2	284.7267013	9.0360	4.005	39	0.374	3.142364573	4.52	156.0	99.90890044
0.936	21.07	0.71	86	98.5	337.0412698	7.1208	2.280	22	3.563	0.936100548	0.74	37.0	117.3470899
0.014	361.90	0.66	63	165.3	163.3084775	5.3264	2.091	28	0.322	3.836250586	3.35	173.0	59.43615917
0.226	774.04	3.83	66	149.1	198.8739719	4.1494	2.665	23	4.185	3.828784957	1.89	190.0	71.29132395
0.755	333.35	0.89	16	156.1	320.8080676	8.7459	2.304	23	0.021	3.54883936	3.32	161.0	111.9360225
0.362	16.94	3.72	81	56.7	170.0322656	7.3717	4.614	29	3.205	1.40572102	3.48	13.0	61.67742187
0.838	278.25	3.70	81	91.6	217.9947713	4.1355	1.117	12	4.686	1.51381441	4.36	1.0	77.66492378
0.868	400.29	4.97	76	108.5	413.3477831	0.4041	2.782	8	2.055	0.245782703	4.25	100.0	142.7825944
0.037	361.99	0.40	61	31.3	493.1260178	2.9780	3.115	13	0.401	1.994144768	3.10	81.0	169.3753393
0.269	447.15	4.91	71	105.0	223.8542636	0.3413	3.610	39	4.360	0.429710227	3.98	3.0	79.61808786
0.567	117.77	0.27	30	96.0	163.7266717	6.9209	1.309	34	0.377	1.59909445	4.12	192.0	59.57555725
0.170	495.04	3.53	77	31.2	27.03775541	6.5347	1.348	26	4.487	1.927855689	0.75	81.0	14.01258514
0.618	619.26	2.55	13	31.6	20.52310203	8.6695	4.402	35	0.192	2.975548204	2.24	86.0	11.84103401
0.584	169.84	2.00	17	69.6	152.7788551	6.9742	3.745	16	4.658	3.109886368	0.37	13.0	55.92628504
0.688	123.32	4.34	65	97.8	156.5903264	1.2147	1.462	49	1.884	2.117151204	4.17	184.0	57.19677547
0.889	65.42	0.83	68	72.9	227.4876543	9.7729	4.921	26	4.612	4.691880877	1.64	173.0	80.82921809
0.839	104.58	4.89	9	181.8	112.5152814	3.3730	3.463	26	1.641	3.056945881	1.18	171.0	42.50509382
0.107	206.60	3.02	16	196.1	275.9781161	8.6076	0.428	25	3.014	4.730131817	0.75	133.0	96.99270536
0.161	224.21	3.22	94	152.4	146.0109164	0.9410	4.986	43	2.037	1.958210727	0.25	146.0	53.67030545
0.849	34.38	4.58	59	138.9	165.7802497	7.4939	0.369	46	2.213	3.211766402	3.14	156.0	60.26008325
0.336	752.73	1.59	37	27.1	115.0135238	5.8214	1.329	25	3.327	1.847420723	1.32	12.0	43.33784126
0.811	4.92	1.80	13	179.1	325.2176642	3.4274	4.056	37	1.048	2.631088696	3.60	164.0	113.4058881
0.085	634.78	3.99	96	170.2	277.7034391	4.6791	1.396	29	2.025	4.639023712	4.04	38.0	97.56781304
0.057	129.92	2.66	3	62.7	369.7563046	2.6017	1.415	37	4.863	0.605516958	2.00	155.0	128.2521015
0.456	425.99	2.11	52	121.5	237.6004037	4.1172	4.691	28	3.129	4.875446627	4.03	169.0	84.20013457
0.292	351.59	0.34	69	135.3	326.3982494	9.7479	0.389	50	4.651	1.391373438	1.76	35.0	113.7994165
0.942	590.71	2.30	37	34.1	58.61334254	1.9553	3.027	39	2.798	4.401624509	0.61	104.0	24.53778085
0.640	710.61	3.72	6	89.7	153.0165113	1.3886	4.335	26	3.989	4.238864965	2.25	71.0	56.00550377
0.604	287.42	4.10	35	40.1	348.7737514	9.4014	0.368	19	4.732	0.961745112	0.35	26.0	121.2579171
0.017	591.22	0.07	11	134.0	174.0191044	1.4060	1.460	25	0.012	4.224862977	2.29	135.0	63.00636814
0.797	93.31	0.52	13	40.7	38.87380263	8.8550	2.740	24	4.999	2.231533066	0.48	144.0	17.95793421
0.856	325.88	4.89	44	50.9	430.1870605	9.7828	2.675	10	0.668	1.916345055	2.94	24.0	148.3956868
0.933	725.23	0.07	91	84.5	215.9117834	9.4575	3.344	12	0.658	4.402091272	1.87	152.0	76.97059447
0.319	95.98	0.17	77	139.0	215.8706789	8.1016	2.379	18	0.644	2.261932225	3.12	125.0	76.95689298
0.251	376.13	3.72	97	176.3	91.84251401	2.8707	2.695	39	3.319	0.609812298	3.65	68.0	35.61417134
0.879	529.95	3.03	23	179.7	403.7172566	2.2484	3.593	31	0.394	2.965319835	1.34	114.0	139.5724189
0.786	425.50	1.00	79	179.9	469.7229785	8.1015	1.310	11	0.006	2.427498254	3.01	70.0	161.5743262
0.128	745.90	1.36	32	172.8	29.61671784	7.8029	2.343	5	2.991	2.384572955	2.48	181.0	14.87223928
0.049	427.10	3.70	94	97.8	335.5910066	9.9352	3.728	37	3.441	2.826381185	4.30	171.0	116.8636689
0.874	245.80	3.15	27	2.5	497.0045083	9.5785	4.088	44	2.122	3.739764229	2.48	78.0	170.6681694
0.981	168.79	4.75	51	147.7	384.8316018	4.6522	0.542	44	0.984	0.18856338	0.60	190.0	133.2772006
0.046	200.31	0.94	29	102.3	442.4301391	2.4267	0.132	15	4.653	2.237364775	4.55	21.0	152.476713
0.968	373.17	4.70	15	9.3	368.9108335	6.1567	4.914	20	2.786	4.289386242	2.09	117.0	127.9702778
0.062	512.01	4.42	45	117.3	360.3618418	6.9432	3.640	37	2.733	1.976154922	2.41	177.0	125.1206139
0.753	126.99	0.59	73	33.4	318.4636811	5.4218	1.729	18	3.465	2.56111228	4.84	157.0	111.1545604
0.078	753.89	1.47	67	76.9	319.1206044	4.4124	1.879	28	3.850	1.175875742	3.81	57.0	111.3735348
0.560	90.88	4.91	12	40.4	417.1570287	9.5103	0.949	18	2.254	3.274312144	2.73	64.0	144.0523429
0.205	216.95	2.74	18	51.6	188.9130424	4.4524	3.877	37	2.067	3.01349257	1.89	86.0	67.97101412
0.998	487.95	2.41	19	196.3	232.6622825	0.8860	1.821	22	3.916	4.956081343	2.35	24.0	82.55409418
0.922	340.10	3.83	62	64.1	320.231324	4.6192	0.620	38	1.588	4.341499271	1.12	144.0	111.7437747
0.030	697.25	0.04	36	161.2	232.6884661	0.5541	0.887	32	0.545	1.059534627	0.73	104.0	82.56282202
0.177	250.66	2.76	97	52.0	241.633222	0.7387	3.113	11	4.039	3.363135939	1.73	15.0	85.54440732
0.966	445.15	3.91	38	43.4	383.3282977	9.2241	2.694	50	4.168	4.82883505	3.84	113.0	132.7760992
0.570	320.69	0.65	20	92.5	46.63206448	8.6126	2.822	36	1.812	3.393943159	4.86	11.0	20.54402149
0.576	591.23	3.63	89	190.7	108.0702407	7.2513	0.608	10	3.533	3.188018919	3.69	175.0	41.02341357
0.773	578.02	3.55	21	197.2	84.90509957	6.8922	3.873	9	3.818	1.504953827	2.98	67.0	33.30169986
0.903	126.69	0.17	79	120.2	121.7143006	9.7014	1.942	19	4.753	4.097540325	0.01	126.0	45.57143354
0.754	74.25	4.67	5	95.7	59.06731471	6.1267	1.612	8	3.454	3.455076111	3.85	171.0	24.6891049
0.029	696.70	1.97	70	95.7	404.2559371	9.7569	0.624	33	1.916	3.667129757	3.59	132.0	139.751979
0.291	424.04	1.55	95	168.6	195.5417529	9.9554	0.685	13	4.877	0.30370366	1.17	67.0	70.18058432
0.880	84.80	1.27	64	18.2	223.2978012	8.1017	0.014	16	3.770	2.377547008	3.01	192.0	79.43260039
0.239	366.31	2.55	58	39.2	429.9416712	7.3801	0.793	30	0.488	3.717430737	3.60	19.0	148.3138904
0.795	147.25	1.47	26	11.1	343.6764338	1.6564	2.999	45	3.975	2.997963821	0.67	51.0	119.5588113
0.292	5.65	3.56	66	39.7	293.5217259	9.4642	4.657	23	1.511	1.387987519	0.66	105.0	102.8405753
0.575	378.51	3.90	40	86.0	418.0510962	6.6130	3.204	38	4.333	0.338707957	2.85	69.0	144.3503654
0.534	295.10	0.34	99	159.4	82.8100562	4.0315	4.153	48	0.065	1.698856198	4.37	107.0	32.60335207
0.728	217.42	3.03	81	21.8	348.8493942	1.3357	2.137	28	2.996	0.62177859	4.90	61.0	121.2831314
0.666	71.63	2.43	47	156.0	150.8564354	8.0404	0.607	36	1.005	1.184801545	3.13	123.0	55.28547847
0.536	9.85	3.81	9	133.2	445.6080392	2.4334	4.671	13	1.441	3.813624488	0.36	119.0	153.5360131
0.413	135.41	0.06	62	148.3	425.5613081	6.7995	4.703	15	0.687	0.61401048	4.05	4.0	146.8537694
0.523	339.24	2.63	12	22.9	104.5080196	0.9775	2.479	36	0.632	3.257428965	1.44	49.0	39.83600652
0.460	61.30	1.60	5	114.1	31.09198204	3.4713	4.373	33	1.053	3.161523701	4.65	131.0	15.36399401
0.465	195.59	4.83	76	121.1	80.97096726	5.6374	3.418	26	4.002	4.241811658	1.74	75.0	31.99032242
0.202	600.29	2.60	12	98.5	481.9226679	3.3786	3.738	27	1.811	1.567197116	4.42	56.0	165.6408893
0.151	682.40	2.12	58	16.5	260.6656653	1.5232	0.217	34	3.363	0.368943802	0.55	169.0	91.88855511
0.732	188.19	3.82	51	142.8	196.913942	9.6608	4.839	48	1.606	2.781550384	1.02	131.0	70.63798066
0.675	375.03	1.11	89	110.6	328.5857372	4.0177	1.939	8	1.306	0.732797407	0.79	46.0	114.5285791
0.242	428.42	2.32	90	41.2	321.8355062	6.4139	2.058	47	1.892	4.702728399	1.20	26.0	112.2785021
0.021	638.28	1.23	2	142.9	90.38766612	4.8691	2.194	29	4.350	4.650509648	2.86	74.0	35.12922204
0.783	136.34	2.75	33	57.9	379.0222171	1.4767	0.671	15	0.428	4.684191296	3.04	177.0	131.340739
0.793	347.12	2.02	17	32.7	412.0815717	0.7689	1.687	7	0.518	2.316404286	2.30	148.0	142.3605239
0.707	254.36	1.69	85	14.9	85.64854157	3.0879	4.243	12	1.067	0.621701986	4.03	155.0	33.54951386
0.828	383.75	1.57	70	92.6	238.9898034	1.1224	2.650	21	1.618	3.369979801	0.36	23.0	84.66326781
0.372	244.26	1.15	37	79.0	490.026973	3.8080	2.745	38	0.195	3.370535512	1.82	167.0	168.3423243
0.863	514.71	3.23	75	65.7	430.7638055	8.8306	4.967	26	2.274	0.11283402	0.46	101.0	148.5879352
0.905	644.36	3.47	58	126.2	388.6135248	9.1706	3.744	24	4.198	4.551208232	4.22	113.0	134.5378416
0.383	46.51	1.48	84	126.6	353.2661952	2.8831	4.428	20	1.747	4.851061296	4.58	158.0	122.7553984
0.263	58.06	4.53	49	12.3	374.2154391	5.9837	3.924	43	2.932	0.665900056	3.29	139.0	129.7384797
0.965	310.24	2.76	21	119.5	219.3154952	6.0698	2.021	29	0.778	2.995153398	2.96	175.0	78.10516506
0.482	88.61	3.10	30	110.1	220.8707826	0.6458	3.461	34	4.209	4.899342333	0.60	30.0	78.62359421
0.064	260.50	2.85	50	137.6	247.7276788	4.9351	2.990	16	0.829	4.196547903	2.08	46.0	87.57589293
0.318	699.80	1.66	39	124.1	480.855471	5.5415	1.255	19	3.037	0.471488653	4.72	156.0	165.285157
0.814	481.05	3.41	12	80.2	262.9604253	8.0520	4.296	26	3.260	1.103759617	3.36	179.0	92.65347509
0.523	232.55	1.12	10	167.2	88.47087531	5.3937	3.020	37	4.245	4.714252197	4.92	131.0	34.49029177
0.479	100.78	2.70	26	168.5	313.6544161	5.2956	2.826	23	3.766	3.488477361	0.82	76.0	109.551472
0.228	647.45	4.21	39	64.6	432.2077151	5.7309	1.034	8	3.455	4.661194237	3.69	39.0	149.0692384
0.620	370.61	2.62	44	174.3	475.9672233	3.5366	1.816	41	1.577	4.361914706	0.25	184.0	163.6557411
0.529	685.85	4.83	59	192.7	260.571408	0.8201	3.262	47	3.993	4.167350352	3.32	133.0	91.85713599
0.167	27.98	1.20	74	76.5	333.9529667	5.5792	1.643	35	3.801	4.386568386	0.09	144.0	116.3176556
0.978	145.69	1.52	91	158.5	241.8780996	5.4427	3.779	41	0.748	1.628531731	4.70	162.0	85.6260332
0.177	502.38	4.52	37	152.1	68.00862266	4.5592	0.615	38	3.180	4.110146251	1.38	100.0	27.66954089
0.400	625.87	3.34	52	91.2	398.5917665	7.1870	4.625	24	0.027	0.963865385	0.52	184.0	137.8639222
0.039	625.04	4.92	89	77.7	214.9339041	9.3608	1.254	11	2.584	0.903376021	0.48	135.0	76.6446347
0.786	304.62	1.29	98	6.1	367.3121091	4.6986	2.272	46	3.386	4.94512811	3.79	73.0	127.4373697
0.441	482.40	1.86	47	190.7	196.438654	3.9509	3.402	31	0.015	2.173473313	1.82	73.0	70.47955132
0.618	561.11	4.98	52	36.4	481.8259468	3.5214	0.529	5	1.886	0.202903854	3.53	159.0	165.6086489
0.435	665.67	3.14	69	199.8	455.3413743	5.3304	4.677	31	1.580	4.333551413	1.69	111.0	156.7804581
0.019	402.71	3.79	35	22.5	167.6970808	5.6442	1.995	42	0.716	2.216716356	1.34	63.0	60.89902693
0.621	776.44	3.17	63	166.5	55.8169844	5.0446	1.830	9	1.575	4.989216993	2.03	134.0	23.60566147
0.547	547.38	1.69	9	23.2	125.8612561	3.6118	4.439	46	4.765	2.24708092	3.33	71.0	46.95375203
0.789	368.88	1.15	39	97.5	388.6852981	4.8550	2.690	40	1.827	2.173705291	4.39	184.0	134.561766
0.667	693.36	0.47	91	178.4	127.7098223	9.3751	1.739	25	4.284	1.193463428	4.09	178.0	47.56994078
0.725	624.21	2.52	74	40.3	49.11304655	7.8622	1.319	20	3.481	4.096651229	4.93	176.0	21.37101552
0.081	775.85	4.09	66	185.8	59.27779937	7.9916	0.241	6	2.217	3.251559137	1.53	147.0	24.75926646
0.991	727.27	3.46	34	70.0	276.0921493	8.2375	0.361	45	0.898	4.621960339	0.59	133.0	97.03071643
0.254	646.39	2.16	98	169.2	400.5035041	6.1172	2.668	18	1.652	4.017672855	0.49	168.0	138.501168
0.882	391.78	4.03	99	88.4	199.109573	1.8282	1.455	42	3.303	3.720367	2.98	133.0	71.36985767
0.900	28.84	4.02	50	185.4	123.5258334	2.5788	0.294	11	2.260	3.879690095	1.04	14.0	46.17527781
0.771	347.61	0.77	69	185.1	273.6713015	1.6765	2.599	35	1.710	2.34963116	0.46	33.0	96.22376718
0.065	723.12	1.46	74	117.8	394.424264	6.6300	1.655	29	0.762	1.017142398	4.67	153.0	136.4747547
0.207	570.11	1.19	67	123.4	367.2520975	5.4740	1.102	13	0.495	2.640144698	2.62	4.0	127.4173658
0.891	526.41	2.98	32	41.7	209.0189767	9.3033	4.633	6	4.242	2.043590124	2.85	76.0	74.67299223
0.043	194.04	3.69	44	133.8	22.55733654	9.2374	3.679	12	4.965	2.183815582	3.02	112.0	12.51911218
0.510	156.59	4.89	78	128.4	391.6957421	1.9383	1.234	6	3.550	1.764663714	3.52	38.0	135.5652474
0.816	446.14	2.19	86	61.0	72.18631744	0.1986	4.578	12	3.550	2.708837022	4.73	14.0	29.06210581
0.820	386.96	2.07	59	50.7	323.2410885	2.3168	3.003	41	0.195	4.955602723	4.63	61.0	112.7470295
0.867	459.46	1.94	20	105.6	212.5824273	7.4955	0.607	34	3.292	4.85996692	2.07	47.0	75.86080909
0.306	742.05	2.62	72	21.6	304.5253396	6.1480	3.035	22	1.779	3.536713806	2.69	129.0	106.5084465
0.791	125.25	3.69	96	90.8	169.54182	0.9704	2.415	36	2.382	2.628300934	1.13	38.0	61.51394001
0.573	276.23	1.57	93	81.6	314.6600443	7.5492	3.260	20	4.918	0.645592084	3.97	39.0	109.8866814
0.144	319.01	3.43	23	97.9	362.6886321	2.8122	2.389	21	0.196	0.036015325	2.28	193.0	125.8962107
0.501	744.85	4.04	92	28.6	451.9163478	7.0050	4.849	22	2.888	2.649457844	0.81	39.0	155.6387826
0.879	13.97	0.16	95	101.2	180.5211042	6.2895	1.365	48	1.171	4.296125008	4.55	27.0	65.17370141
0.311	382.03	0.83	80	130.1	297.4653115	5.9186	1.741	37	1.476	2.525729314	2.13	152.0	104.1551038
0.987	194.92	0.53	57	198.3	91.70892088	9.8562	4.370	46	4.479	3.267222234	3.22	153.0	35.56964029
0.118	155.99	2.78	12	48.0	90.37249439	2.1248	4.845	37	2.742	2.037537278	4.00	125.0	35.1241648
0.604	526.47	1.80	2	85.8	202.8963514	6.4375	2.256	42	4.167	3.656076581	4.87	188.0	72.63211713
0.263	86.46	0.11	15	74.8	324.5171096	9.7674	2.192	8	3.357	0.302393429	4.02	130.0	113.1723699
0.799	774.31	3.78	74	45.3	95.56420008	2.1277	2.775	24	4.869	0.553122387	0.13	67.0	36.85473336
0.429	746.70	1.93	25	88.2	73.67432531	5.2457	3.604	14	3.861	1.38086853	0.92	36.0	29.55810844
0.240	662.29	3.02	8	96.1	193.2975866	7.9405	0.723	13	4.122	4.791371441	1.52	20.0	69.43252888
0.804	446.91	3.52	99	114.4	42.57023236	8.9101	3.634	16	3.508	1.161386647	1.30	167.0	19.19007745
0.585	410.92	1.71	39	190.6	478.7349928	8.3122	4.605	37	0.260	3.999431001	4.66	161.0	164.5783309
0.315	567.53	3.24	58	71.7	188.6098145	6.9506	2.715	21	2.247	4.274540056	4.01	75.0	67.86993816
0.535	296.46	3.19	80	164.1	171.2656154	8.3893	2.839	22	3.565	1.944462049	0.78	107.0	62.08853845
0.279	232.89	3.35	52	42.7	212.6356862	1.7097	1.566	31	3.707	1.194728912	0.33	187.0	75.87856208
0.662	165.00	3.17	38	52.8	332.833629	9.4069	3.850	40	4.672	4.461741746	1.30	193.0	115.944543
0.564	780.18	2.98	31	46.8	315.8609768	3.5002	4.596	31	1.563	4.277154553	4.93	106.0	110.2869923
0.357	583.78	0.94	86	96.7	325.2900493	4.9254	3.057	27	0.148	3.545656108	0.73	49.0	113.4300164
0.954	475.15	3.61	66	132.0	275.2938794	6.3036	1.208	47	2.516	2.014882103	0.22	165.0	96.76462646
0.301	657.87	4.58	57	101.8	177.5660613	0.9666	1.719	38	4.172	2.743382829	2.74	85.0	64.18868709
0.998	122.27	3.97	87	7.6	401.7935086	9.8845	3.806	50	1.251	4.128222511	4.57	64.0	138.9311695
0.911	203.45	0.98	38	92.2	18.60490922	7.4696	0.954	46	4.869	4.65674272	0.70	108.0	11.20163641
0.431	360.74	1.54	62	72.4	467.5418217	6.1369	4.356	46	1.946	0.734403044	4.31	154.0	160.8472739
0.521	577.36	4.44	67	22.4	181.5403587	0.9957	2.562	15	2.681	4.926708191	1.60	118.0	65.5134529
0.672	335.64	4.73	39	199.9	453.5870004	5.2009	0.308	29	2.806	4.139206615	1.76	11.0	156.1956668
0.035	399.38	2.01	48	164.2	104.009882	0.9721	0.899	12	2.694	3.937102662	2.96	195.0	39.66996067
0.972	479.44	4.77	95	180.1	277.7463885	9.8789	1.007	7	3.794	2.171319493	4.85	107.0	97.58212951
0.818	82.74	1.71	43	49.3	407.7882835	0.7217	4.883	25	1.127	0.561496888	0.99	19.0	140.9294278
0.800	368.52	4.44	77	141.4	75.7196538	8.1550	3.782	23	3.763	2.913883147	3.47	122.0	30.2398846
0.174	568.61	4.90	13	103.4	416.6332466	5.8341	0.433	21	5.000	2.34529728	2.23	84.0	143.8777489
0.188	189.52	3.32	33	182.0	276.7601424	0.8350	0.708	12	3.000	4.704697578	0.32	184.0	97.25338081
0.619	38.91	2.33	99	187.5	178.6441444	0.5550	1.642	33	2.611	2.988796061	4.98	144.0	64.54804812
0.281	702.08	4.04	97	137.8	325.7695826	6.4020	4.454	30	0.629	2.652621043	1.61	176.0	113.5898609
0.237	148.61	0.02	92	17.6	354.083939	3.2829	3.314	23	4.855	2.460358949	0.49	95.0	123.0279797
0.874	157.80	4.57	10	112.6	299.1003427	8.3864	3.666	40	2.284	2.293365704	4.50	129.0	104.7001142
0.883	405.84	1.03	86	80.7	499.351023	7.5175	4.289	12	1.479	3.136674128	1.20	77.0	171.450341
0.577	555.40	2.89	37	145.4	218.428416	5.2586	4.317	27	4.320	4.424008589	2.66	145.0	77.80947202
0.882	173.00	2.32	94	65.6	140.2280857	2.6170	2.314	7	2.736	4.967563052	3.55	197.0	51.74269524
0.105	644.14	1.32	35	28.5	449.8641917	6.6356	0.999	46	4.233	1.153977109	2.82	106.0	154.9547306
0.847	743.72	3.56	26	168.8	254.1955352	3.7029	2.203	29	4.370	0.555323217	0.99	190.0	89.73184508
0.583	176.87	0.41	94	140.3	477.5337392	8.6583	2.561	24	3.764	4.174253089	0.50	139.0	164.1779131
0.097	299.04	0.41	98	90.6	37.30808129	6.9794	1.008	26	0.372	2.507568292	3.60	63.0	17.4360271
0.616	468.24	4.98	87	166.2	16.87333788	1.3312	3.797	22	2.026	4.330928316	3.98	38.0	10.62444596
0.903	400.38	3.91	89	63.0	105.4875739	0.0584	3.467	30	1.353	3.479009842	0.12	100.0	40.16252464
0.212	335.68	3.06	5	43.6	58.14505747	5.6005	1.868	11	3.981	3.682239618	2.93	28.0	24.38168582
0.064	632.96	3.44	86	4.6	20.42787292	0.6404	2.051	39	4.976	2.622364213	1.31	125.0	11.80929097
0.078	205.91	4.71	85	125.7	174.5916643	4.6343	2.525	30	1.745	0.364775909	1.96	16.0	63.19722142
0.233	12.22	1.13	36	54.1	22.17598475	0.0403	1.895	23	0.255	1.342079894	2.57	156.0	12.39199492
0.432	661.63	1.21	83	9.5	470.8000033	5.2643	3.339	19	1.082	2.484320448	4.62	82.0	161.9333344
0.581	238.73	3.83	23	194.8	336.9130959	1.0783	1.863	27	3.693	3.757702208	1.54	63.0	117.3043653
0.890	727.77	1.74	98	36.0	294.1983803	5.3235	2.524	19	3.164	1.245945263	5.00	27.0	103.0661268
0.260	115.39	4.31	14	183.8	11.4074478	8.2968	1.055	44	3.017	4.714848018	3.24	58.0	8.802482599
0.071	310.29	0.88	39	103.2	105.6572023	7.6400	1.523	44	3.429	3.875383529	2.40	133.0	40.21906743
0.301	654.22	0.82	62	66.6	124.9534702	4.2414	0.715	49	3.104	3.643271461	2.46	32.0	46.65115672
0.436	234.51	0.68	39	161.0	145.8096568	6.5753	3.191	22	1.467	0.955091195	1.60	171.0	53.60321895
0.751	591.70	3.77	33	175.3	116.9533112	0.5120	2.286	28	3.893	3.837605221	3.72	175.0	43.98443708
0.379	606.28	2.44	37	55.3	237.7962579	3.0045	1.124	40	0.408	1.140183226	2.62	61.0	84.26541932
0.967	18.13	4.55	1	167.0	42.08295329	2.5811	4.062	28	4.083	3.510108608	4.86	185.0	19.0276511
0.248	767.77	4.07	20	180.2	58.22163152	1.7196	3.854	40	0.460	4.117703405	3.22	62.0	24.40721051
0.557	285.64	3.41	87	183.0	242.2719093	4.1105	2.617	25	2.353	1.21188347	4.95	82.0	85.75730311
0.319	477.30	4.27	82	69.2	389.1486717	8.6236	4.054	40	4.327	0.232849245	0.43	28.0	134.7162239
0.172	648.73	4.86	58	55.6	356.9361878	3.2399	2.717	40	1.980	4.105481649	4.34	52.0	123.9787293
0.505	556.48	1.35	72	155.0	386.1131036	0.9387	1.945	21	4.078	3.535993275	3.98	86.0	133.7043679
0.135	319.69	1.71	84	185.2	130.2686974	9.2633	0.497	42	1.477	2.080460524	0.05	152.0	48.42289912
0.471	799.87	1.29	71	78.6	58.36791923	5.4832	3.284	30	2.439	3.723250174	2.27	135.0	24.45597308
0.139	524.74	1.53	5	124.5	260.2835316	5.9301	0.691	5	1.850	0.124644415	3.72	48.0	91.7611772
0.220	718.15	1.88	17	62.1	284.7921159	9.9836	2.273	13	3.537	4.006082389	4.60	169.0	99.93070531
0.355	187.36	2.27	84	84.2	378.9846283	1.2941	4.364	35	1.979	4.526511097	0.14	190.0	131.3282094
0.606	676.68	2.25	63	123.0	91.19516772	1.8774	2.012	8	1.059	1.720664498	1.18	166.0	35.39838924
