N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.810	651.35	3.07	94	154.7	3.000047787	3.1652	2.439	12	4.439	0.598730727	69.9004	26.17	685.03
0.412	107.86	3.71	47	53.4	1.113722205	1.8744	0.969	40	1.679	0.105630468	316.7726	30.21	912.57
0.570	163.07	4.47	92	19.6	0.873039682	0.4757	4.383	41	3.993	0.676759087	333.5138	51.52	2653.99
0.159	652.45	1.61	34	25.3	4.559892862	3.5141	3.935	35	4.601	2.496106174	111.7234	95.44	9109.56
0.718	566.03	3.90	11	31.0	2.236336017	7.1541	1.492	36	1.841	2.961581967	159.1642	95.63	9145.20
0.325	133.50	0.20	5	34.9	3.698279931	5.7761	2.435	34	4.000	1.303251891	293.8158	45.75	2092.79
0.049	632.13	4.76	6	71.9	0.40733279	5.3205	0.511	8	1.749	2.045313701	332.0422	10.48	109.79
0.518	496.86	2.95	22	103.8	0.968853421	3.1493	4.086	20	3.531	4.05566288	249.3547	29.43	865.91
0.503	238.38	0.82	52	5.5	1.078154023	1.0070	4.430	47	2.020	2.485148276	448.6351	76.93	5918.70
0.510	612.27	3.31	62	45.7	3.861935431	5.2317	1.197	30	4.118	0.364419228	319.9830	70.93	5031.55
0.641	552.59	4.87	24	93.8	0.824976096	7.1432	2.863	32	3.032	4.586877539	258.5310	38.53	1484.94
0.376	575.72	3.87	62	183.4	0.336464003	7.5083	3.059	33	2.700	4.556929926	300.6816	18.28	334.33
0.798	3.48	4.28	41	101.3	3.532705777	0.3258	3.410	35	1.798	0.294109282	247.6421	24.79	614.39
0.498	160.50	3.55	52	115.3	3.60279159	8.6049	1.870	10	1.307	2.523947742	386.9679	50.40	2540.30
0.326	344.49	3.88	89	132.7	2.895304172	2.1224	0.843	40	4.713	1.601827615	226.2863	30.67	940.66
0.945	789.32	1.55	97	35.2	2.676168022	8.8973	3.709	38	1.789	4.242388435	100.8675	51.27	2629.12
0.459	500.17	4.92	88	15.7	0.02334974	3.8730	2.485	39	4.138	1.07351135	183.6066	47.74	2278.80
0.409	387.24	3.73	66	172.6	0.697812116	0.6842	0.334	19	0.392	2.723478105	291.2489	47.89	2293.42
0.592	197.23	2.46	47	94.7	2.04920139	5.0146	4.987	26	1.806	0.67724999	356.2884	10.73	115.15
0.607	593.02	0.97	18	127.3	2.362238745	6.0263	3.797	20	1.905	3.891757431	249.4666	5.86	34.38
0.175	656.82	2.45	33	186.8	2.039059755	4.5022	4.065	38	2.967	0.038386327	106.1134	2.00	4.00
0.788	66.13	0.78	19	132.4	4.702442735	0.5500	2.711	42	3.633	0.800126744	334.4361	91.03	8285.99
0.779	128.89	0.08	72	21.6	3.168913227	8.9503	0.580	23	0.681	4.937820404	373.9512	21.80	475.44
0.891	469.87	1.73	32	58.4	1.108544165	2.8710	4.951	31	3.789	2.358162898	205.2667	62.20	3868.29
0.648	753.59	2.60	20	158.0	0.362544192	0.2610	2.566	12	1.550	1.349851497	130.1336	12.50	156.33
0.393	281.45	0.74	74	74.1	2.319573153	2.7798	3.090	22	0.193	2.664670572	15.8905	42.04	1767.03
0.326	108.73	1.07	80	45.2	2.636570251	3.9320	1.634	12	1.101	3.321304075	318.2940	40.36	1629.00
0.995	798.17	0.43	41	120.4	2.748977369	7.3424	2.858	24	4.671	0.592266811	404.7556	38.01	1444.39
0.358	77.05	4.41	84	79.8	0.847368982	7.1469	0.028	18	1.692	2.324216113	491.4494	6.26	39.13
0.785	528.02	0.05	67	197.3	3.970869263	1.6482	0.561	26	0.863	1.362450618	253.9134	28.17	793.47
0.603	482.78	3.70	40	55.8	1.229562944	2.2947	2.198	9	3.592	3.57486372	159.2715	76.80	5897.79
0.919	624.26	1.06	13	168.8	4.288559883	3.3441	1.686	25	3.555	2.894040923	84.9216	84.01	7057.82
0.585	189.59	3.71	2	118.3	0.592592349	7.6790	3.954	22	4.229	1.352600107	130.8256	56.00	3135.83
0.904	714.09	4.28	63	113.7	0.051052107	8.9409	0.821	48	3.863	0.8576051	133.4112	52.16	2720.77
0.703	153.87	4.88	77	57.2	0.952196387	5.1790	2.651	49	2.245	3.541724245	439.7450	63.22	3996.41
0.165	508.10	2.21	54	49.6	4.232833247	4.1280	3.372	6	3.003	1.758384172	78.7706	45.77	2094.75
0.509	641.77	4.51	62	108.8	1.734216517	8.0300	2.713	34	0.677	3.432431114	355.0718	59.29	3515.70
0.429	513.57	2.95	0	181.6	0.774690854	8.4815	2.150	8	4.056	2.338677938	42.2865	20.13	405.31
0.353	494.17	0.11	80	33.7	3.11173316	5.4451	1.882	17	1.792	0.442712269	27.4286	44.80	2006.60
0.518	643.95	0.35	86	115.9	1.258464736	9.0762	1.128	35	2.471	4.118933465	259.8170	23.42	548.60
0.189	98.38	0.87	36	126.8	1.080208326	5.9692	4.778	44	2.347	2.704007337	4.4798	43.42	1885.57
0.269	134.40	3.19	51	196.2	2.889022586	5.9631	3.654	6	3.974	0.536815682	163.6565	12.97	168.18
0.833	47.41	0.65	86	7.8	4.116586393	0.0094	1.982	33	3.522	2.20627126	273.9921	84.50	7139.57
0.685	361.49	0.31	83	114.5	4.930462299	9.0890	4.498	43	2.836	3.203608406	496.0155	42.67	1820.42
0.500	759.67	1.31	21	54.0	3.719971361	0.6292	0.450	33	3.067	0.011870512	153.2489	44.92	2018.14
0.192	32.33	0.01	84	168.2	1.567522936	0.3699	0.342	12	2.005	1.951784864	475.3286	79.38	6301.82
0.560	38.62	3.48	95	116.1	1.840609755	4.3526	0.721	20	0.041	0.505993221	252.4443	19.53	381.29
0.547	102.03	0.09	50	98.4	2.845720817	9.0746	3.172	43	4.696	3.842516054	115.9380	20.35	414.07
0.314	264.68	0.74	27	22.1	0.497834184	3.0108	2.539	6	4.795	0.619845715	286.6834	47.09	2217.36
0.824	765.97	4.79	100	32.7	0.392372943	5.8987	4.656	7	2.226	4.569653368	246.3444	0.33	0.11
0.726	342.25	4.02	28	10.2	4.802133929	1.8313	2.013	24	3.003	1.630095377	442.7713	39.10	1529.09
0.936	174.89	2.67	63	49.1	1.758709836	5.2261	3.446	29	2.421	4.812808745	151.1706	24.83	616.64
0.169	491.95	2.12	90	137.0	2.075907111	9.5112	3.531	42	3.997	4.163535931	202.4901	56.69	3213.60
0.849	195.91	4.08	73	58.2	0.110252237	2.4526	0.937	37	2.367	0.106599659	384.9915	12.11	146.69
0.625	354.19	1.13	22	139.0	2.832638887	1.6520	2.450	33	4.142	4.627061665	132.8798	34.99	1224.57
0.030	77.24	0.57	19	114.6	1.949341659	9.8528	0.604	34	2.091	4.495394909	109.9359	79.64	6341.92
0.125	94.82	3.01	65	180.2	1.440642127	5.3661	4.249	31	4.753	0.903158763	358.6890	48.84	2385.34
0.595	683.23	1.51	66	195.2	0.289437826	7.1025	3.829	23	4.924	4.198327414	96.2050	6.82	46.51
0.451	540.17	4.45	54	32.7	1.737145028	9.9630	4.711	28	4.247	3.279412502	223.4607	37.66	1417.99
0.266	456.10	3.09	52	33.1	3.24627584	9.8917	1.220	38	1.103	2.194072948	389.5553	58.83	3460.40
0.254	254.83	3.54	5	198.3	1.698266175	8.7520	1.902	49	2.563	0.14001395	181.2070	60.90	3708.98
0.154	12.18	4.79	98	119.0	1.51180834	7.4463	2.514	47	2.147	0.623736616	305.7198	77.37	5986.60
0.537	533.59	3.59	46	152.9	0.293334685	6.8418	0.919	25	0.098	1.310988081	291.7763	81.00	6561.22
0.757	31.87	0.37	92	78.1	0.055045158	9.3282	4.660	6	3.823	1.019058572	383.6539	64.77	4195.37
0.226	552.10	1.04	93	73.0	4.996304075	0.5151	2.389	5	4.843	2.584345572	51.4746	41.78	1745.49
0.990	736.29	4.49	90	32.3	2.635946124	0.3133	0.041	24	2.728	0.920904476	434.6757	97.43	9491.81
0.055	252.16	3.58	85	40.8	2.184753217	4.9647	1.546	41	0.168	0.414657	167.8176	86.04	7403.06
0.207	713.06	4.76	7	89.7	2.529979241	3.0078	0.963	34	1.555	4.862183663	122.8454	84.55	7149.32
0.620	382.52	4.92	10	8.0	4.342802118	9.5189	2.689	49	3.497	2.973528362	365.8786	47.27	2234.81
0.825	577.62	0.90	45	185.0	3.994717801	7.5416	0.716	29	0.796	1.924800455	299.1341	99.94	9987.49
0.966	776.83	1.51	54	80.1	2.838751991	1.0345	3.754	20	0.032	3.337125002	64.7586	33.09	1095.15
0.491	607.43	1.23	34	125.1	3.442357332	0.9103	2.328	23	0.599	2.26583687	405.7245	25.49	649.93
0.290	429.16	2.24	40	43.2	1.442399991	3.3062	0.296	18	2.896	1.190233093	174.2916	64.92	4215.12
0.670	110.70	1.32	52	52.3	1.672414484	1.0323	2.186	26	4.052	4.151150494	359.1815	84.46	7132.85
0.259	693.79	3.48	66	84.0	1.122130973	6.7148	1.083	6	0.180	2.686686128	51.5534	81.23	6597.94
0.078	62.93	0.50	11	76.9	0.99664524	5.9306	4.969	8	1.753	1.88659012	165.0402	94.46	8922.88
0.605	510.52	3.96	21	137.9	2.028411511	3.8145	2.961	32	4.052	4.028893645	369.6329	38.61	1490.86
0.515	625.54	1.49	15	54.3	0.103951279	6.0187	0.432	23	3.169	0.197320789	150.4976	15.47	239.32
0.181	342.95	1.04	79	117.0	4.049889975	8.2139	2.446	43	1.341	2.451523554	89.9825	51.86	2689.25
0.956	568.74	3.08	0	6.5	4.042980416	9.7743	3.678	40	4.983	4.867706374	402.9386	23.81	567.15
0.125	622.14	2.15	28	160.5	4.307479407	6.9260	3.272	49	3.616	4.244869835	149.7569	3.36	11.31
0.040	308.67	1.48	18	38.2	3.595700161	3.5317	4.692	30	3.837	2.002909969	10.4216	51.07	2607.96
0.291	780.05	0.10	34	132.5	1.094970956	5.4730	1.419	33	2.590	0.684074673	485.8705	86.63	7504.60
0.135	624.92	2.03	1	13.6	3.00572892	5.9917	0.014	26	3.156	2.278391243	231.9615	24.13	582.37
0.971	352.15	4.02	74	118.8	1.3011128	1.4227	3.876	17	3.381	1.910391106	452.8081	23.84	568.23
0.204	361.38	3.44	25	60.1	2.765103183	0.4476	4.937	6	3.732	4.168917755	417.0678	71.46	5105.99
0.147	310.17	0.88	45	34.6	0.078166753	2.3081	1.149	50	2.088	2.469883394	170.1998	55.23	3050.19
0.589	720.72	2.43	83	123.5	2.863764064	5.2725	2.114	7	1.931	2.901997534	323.9013	45.17	2039.95
0.975	136.35	0.17	37	177.1	4.726620649	9.2058	2.734	43	1.175	4.550934021	320.4983	84.77	7186.60
0.296	785.94	3.66	79	62.4	3.232215796	9.4679	1.085	49	1.267	1.581138232	374.1498	8.15	66.39
0.720	778.65	1.51	81	189.0	1.113735849	7.3077	0.496	41	2.364	2.400231888	404.5649	31.71	1005.57
0.718	17.44	3.87	49	38.6	4.26679673	5.3686	2.774	25	3.318	2.023203396	120.0280	8.21	67.35
0.317	632.50	3.74	66	89.6	1.814503763	6.0937	4.896	43	4.257	4.512121479	422.2940	56.37	3177.77
0.198	111.30	0.83	90	21.3	4.54819975	5.3413	2.812	15	3.507	2.333228885	152.2776	39.46	1557.44
0.640	704.93	2.08	57	35.6	3.126022713	1.5380	4.960	43	2.427	1.6585201	363.6096	0.79	0.63
0.441	660.66	4.56	89	174.4	0.881607598	2.6127	3.709	23	3.685	3.897557322	156.1685	4.33	18.78
0.778	798.21	2.34	17	151.0	1.654793129	8.4382	0.016	38	1.639	0.234521124	375.0384	64.65	4180.09
0.577	1.25	4.19	71	37.2	3.440975268	8.9768	4.303	43	1.543	4.706963831	13.8488	68.28	4662.72
0.305	577.43	0.31	53	21.9	1.55241778	0.3717	3.333	18	4.015	2.260411074	368.8507	86.84	7540.57
0.893	118.08	1.85	65	155.8	3.258568134	9.2111	0.222	37	0.159	4.179787178	155.7393	39.20	1536.28
0.143	729.64	2.37	11	88.7	1.638244023	5.2796	0.821	13	0.004	2.600433538	341.6402	27.57	759.99
0.630	38.29	4.98	100	122.1	3.436515475	3.8829	4.808	6	3.217	3.820016553	71.7839	60.31	3636.82
0.042	523.30	0.31	25	13.3	4.200741518	7.9072	3.418	6	3.583	1.121478138	121.7640	65.45	4283.45
0.711	188.05	4.96	29	188.9	4.523631114	0.9116	1.320	47	1.360	3.71748906	143.6216	29.37	862.67
0.655	275.51	1.53	22	9.5	0.621073414	4.1264	0.825	14	2.459	3.370439345	153.5343	80.22	6435.94
0.188	2.51	2.75	39	52.9	4.287707916	7.2080	0.149	33	2.658	0.827751054	126.0824	55.64	3095.70
0.519	408.21	4.16	86	79.7	2.5650158	4.2025	3.205	13	3.248	1.38328087	115.5662	72.47	5251.67
0.619	229.19	2.88	100	123.1	2.745718746	0.6825	4.123	45	2.623	3.899334194	303.0031	61.92	3834.42
0.917	714.04	3.79	14	122.0	4.940296006	3.3710	1.431	25	0.144	1.682054864	143.0902	24.32	591.52
0.769	700.01	1.19	48	157.7	2.980463128	0.1822	1.812	9	1.157	1.66253004	337.8640	70.08	4911.58
0.896	293.75	3.65	23	70.9	2.656810277	6.6871	1.106	47	4.646	1.301714222	496.5119	61.56	3789.74
0.819	199.73	3.68	15	9.0	0.920762463	3.4064	2.923	27	0.321	4.969551436	441.2831	38.45	1478.42
0.571	290.27	1.82	67	35.1	4.274478473	2.5488	0.159	33	2.464	3.221919314	401.5462	40.49	1639.65
0.661	566.50	4.18	99	127.2	0.564472148	1.8135	4.709	42	4.174	1.223663465	436.2188	89.34	7981.61
0.847	736.67	0.89	59	160.5	3.44700473	1.2155	1.308	11	1.999	2.285240123	174.7743	9.84	96.73
0.196	145.27	0.41	59	13.3	0.439614657	6.3452	2.294	15	1.137	2.715006775	42.0549	90.00	8099.81
0.138	531.15	1.69	89	178.9	4.412866418	1.3121	4.650	30	0.936	1.600588231	54.5489	88.91	7904.60
0.179	181.47	2.74	18	119.3	2.433440078	3.4917	0.954	16	2.836	4.969909419	289.8715	99.19	9838.45
0.224	298.45	3.89	94	115.7	1.263251202	8.3516	1.787	11	3.331	4.649472524	282.9018	59.66	3559.71
0.955	359.28	0.93	20	28.3	0.722498884	3.3712	1.653	10	4.969	0.434810849	398.4901	1.44	2.08
0.900	233.30	4.33	86	176.7	3.896557037	8.1406	3.214	19	2.323	0.365983998	354.1531	54.31	2950.02
0.089	85.48	3.89	48	143.1	0.695122037	1.4409	0.649	18	3.134	0.779786492	191.5302	79.18	6269.62
0.633	83.88	3.21	5	36.5	4.465409298	8.7799	3.282	8	4.531	0.07260033	415.1898	67.26	4523.53
0.293	499.09	2.02	78	144.2	2.61807422	0.1459	1.400	30	0.947	0.659507672	32.4323	17.74	314.54
0.605	289.42	0.64	83	191.0	3.698980993	1.9865	3.283	13	0.679	0.788519783	361.1326	22.25	495.23
0.816	29.55	4.55	88	192.5	1.200715962	7.2271	3.694	40	2.467	0.111356015	223.9603	58.93	3473.06
0.997	507.19	1.02	82	66.1	1.16090073	8.0350	4.942	41	4.145	4.624671036	332.8747	5.52	30.46
0.498	250.68	0.97	73	100.8	3.813292235	4.1535	3.402	45	0.663	2.459570012	316.7093	66.94	4481.41
0.784	635.20	3.48	82	21.5	1.498242449	0.6577	2.120	13	2.678	2.525427686	393.2473	63.22	3996.66
0.767	323.69	1.92	22	69.8	3.528647193	3.7040	4.575	39	3.009	4.927252452	416.8982	37.16	1380.92
0.751	620.09	2.99	19	199.9	0.450761895	9.8433	4.161	13	4.898	2.940562257	128.5889	74.64	5570.57
0.819	645.62	1.64	23	198.4	0.16341066	3.8906	0.011	12	1.282	2.547180341	275.3639	4.29	18.37
0.110	120.29	4.26	100	70.7	0.83005197	4.4001	1.362	29	1.427	1.077628067	472.4539	15.29	233.66
0.468	428.93	2.38	97	88.2	3.499722462	4.5746	3.448	41	1.863	3.939557139	14.4175	91.70	8409.77
0.230	412.71	3.20	79	195.4	3.012149888	5.1758	4.757	31	3.495	1.716382236	363.6310	4.91	24.09
0.070	294.03	2.50	11	20.8	1.722016047	8.0108	3.608	21	4.434	1.683420143	81.3353	73.02	5331.74
0.723	385.55	4.33	39	18.2	1.798361676	9.3314	3.383	28	4.980	2.888521129	275.1456	16.23	263.40
0.376	352.13	4.35	69	121.3	4.677059954	2.6313	1.925	28	3.518	4.962831623	444.0075	15.11	228.45
0.069	196.27	1.72	57	182.3	1.469499252	0.4899	2.069	45	2.782	4.485737366	104.0202	28.25	798.03
0.749	492.47	1.44	30	62.1	2.51099983	0.4515	2.016	42	0.636	4.020290662	492.8496	88.78	7881.36
0.358	73.32	1.31	73	109.9	4.323493128	9.7033	0.340	24	1.987	3.297723762	458.5019	32.44	1052.43
0.056	254.68	1.57	37	183.8	0.212528493	8.1386	0.370	5	2.228	4.44930334	490.6625	24.62	606.24
0.622	790.42	3.58	29	137.8	1.028850486	8.2936	3.540	28	2.378	2.62366308	231.9238	89.44	7998.90
0.502	798.56	4.59	87	143.3	0.576126814	5.3224	3.699	21	3.902	1.016547792	325.2533	99.24	9848.88
0.084	179.68	1.73	56	195.3	1.906740188	2.4817	0.824	39	1.873	2.505302679	450.8965	64.57	4168.95
0.584	762.73	3.02	64	24.9	0.178529703	7.3371	3.839	5	2.740	2.96747974	391.3390	46.75	2185.95
0.324	630.38	3.04	73	30.9	1.38451428	6.4826	1.286	25	2.476	1.139944804	237.1421	33.77	1140.64
0.445	545.45	0.54	57	163.6	4.918277589	1.2575	1.244	7	0.585	0.78894305	211.0664	1.03	1.06
0.533	347.02	1.30	43	54.8	0.046424875	7.6261	0.177	47	4.208	2.984083363	141.8156	89.65	8037.62
0.159	290.04	4.59	1	150.7	0.60641672	9.7995	2.326	31	4.302	2.073019064	37.3750	2.88	8.27
0.768	147.47	2.25	14	147.0	3.186335822	6.8340	1.884	17	3.277	4.818486917	479.7803	68.20	4651.13
0.868	183.34	4.75	45	183.6	1.104721572	3.1722	1.172	33	1.472	4.60277419	377.7359	27.17	738.25
0.820	62.88	2.95	57	131.9	1.437336131	1.2280	0.954	48	1.829	4.272352394	246.6950	28.76	826.94
0.688	205.33	3.13	67	7.9	3.013285614	7.7415	4.034	12	2.816	4.732907781	252.4451	10.63	113.05
0.988	674.54	2.68	98	197.1	0.793618824	8.9269	2.552	21	2.013	3.816902115	401.3480	63.03	3972.59
0.327	732.67	2.66	56	87.6	4.154861366	5.7018	2.362	14	2.683	3.159716881	18.4156	33.20	1102.05
0.101	504.01	3.56	18	50.6	1.123862522	0.6481	3.273	11	2.737	4.644454762	129.3654	76.73	5888.16
0.854	402.51	4.27	94	1.9	3.442981861	9.0483	3.039	16	3.538	3.161827518	410.4078	68.31	4666.35
0.543	206.99	0.58	96	9.3	2.096733206	7.7768	2.630	39	3.192	2.890501009	297.3499	56.84	3230.79
0.914	534.14	4.50	0	135.0	3.323554111	5.3398	4.244	50	4.885	0.538915298	300.9743	15.47	239.32
0.208	224.09	0.74	81	50.2	3.687515662	0.7190	3.141	47	1.206	3.168000567	85.6781	57.20	3271.48
0.284	530.39	0.62	38	38.0	2.924873811	8.8382	3.153	8	1.707	0.353017135	174.4439	8.99	80.77
0.587	144.00	4.26	5	38.4	0.930784277	3.2789	2.968	20	2.218	3.56745017	250.9013	40.98	1679.61
0.113	65.00	0.76	11	8.6	3.335492416	5.3508	4.962	27	2.004	4.012189332	281.0510	35.17	1236.78
0.785	700.54	4.01	98	44.0	0.185056817	2.8542	4.309	6	2.649	3.440418572	254.0967	7.76	60.19
0.468	159.18	0.66	95	135.3	1.340190569	7.7653	2.289	12	2.310	4.611709275	71.7527	8.36	69.95
0.115	146.37	4.97	45	23.6	1.98481514	1.5017	3.193	19	0.250	3.27287551	63.5162	22.89	524.09
0.988	487.27	1.08	21	161.3	1.578718398	0.8253	1.509	37	1.569	1.601903633	16.4574	42.03	1766.58
0.153	795.67	1.49	73	130.8	1.499593359	8.7227	2.919	8	4.588	2.46313431	489.7894	62.06	3851.13
0.112	792.28	2.64	83	11.8	2.148679918	3.7555	3.633	26	4.491	1.565847814	454.9433	22.63	512.10
0.017	732.12	2.14	10	50.5	3.924854677	4.7012	4.843	19	3.861	0.709402921	342.4383	76.42	5840.32
0.766	58.69	2.54	47	74.8	4.864344205	5.7419	0.845	37	1.166	2.610783882	444.8530	44.78	2005.26
0.977	744.91	3.57	37	103.9	1.980049485	0.5792	2.766	19	4.054	1.679350848	63.1255	10.71	114.70
0.752	580.26	1.55	7	197.2	1.930850947	1.8756	2.981	14	0.452	0.658583178	30.1496	62.70	3930.94
0.510	74.14	2.30	42	128.7	1.264317916	5.4002	1.265	38	3.384	4.165180893	92.4217	35.23	1240.85
0.527	231.08	3.58	74	92.2	0.652159564	4.7375	1.050	7	3.456	4.413040535	17.0016	12.90	166.38
0.171	150.73	2.45	30	119.3	1.712939398	2.0899	4.914	27	2.671	1.869422698	222.4910	35.40	1253.32
0.616	624.38	3.74	20	82.3	4.245579067	4.1501	1.186	23	1.745	3.642748963	382.4175	7.25	52.50
0.564	107.37	4.09	61	198.4	3.759577926	7.2539	0.123	16	0.065	1.625787449	55.1508	41.46	1718.96
0.536	644.35	4.38	63	11.6	2.524947687	2.5167	0.538	29	3.847	4.61186122	45.5212	73.15	5350.39
0.413	600.93	0.23	82	63.2	1.978107225	3.6964	1.582	48	4.917	2.381206138	237.3340	63.08	3979.16
0.908	115.51	2.15	61	98.9	4.059262983	1.7129	1.698	22	0.647	3.566874129	453.8406	1.52	2.32
0.202	409.66	3.96	54	69.9	3.376413234	6.9629	0.684	7	3.468	0.751685213	317.7639	93.81	8800.23
0.554	544.39	0.60	70	91.3	3.79499374	8.3040	3.055	44	2.442	1.594277157	49.1186	5.51	30.40
0.511	453.41	2.77	8	102.6	3.147087856	5.7644	4.622	42	4.962	4.685768282	269.9672	81.50	6642.73
0.154	397.50	3.94	62	133.9	4.245768408	6.0260	4.027	22	4.953	3.822669176	29.5586	37.08	1375.11
0.029	224.19	2.33	33	195.6	4.474035336	7.3659	0.979	21	3.871	2.13974637	320.4575	63.14	3986.40
0.437	754.21	0.67	92	29.5	1.409243526	7.8273	0.986	24	0.201	0.109688726	6.3772	94.94	9013.00
0.236	300.66	1.64	48	145.7	0.956769773	2.1505	4.126	36	2.672	3.96712683	268.3365	82.13	6745.66
0.165	686.60	4.78	93	160.7	4.527743796	3.8337	2.161	27	0.444	3.058516778	357.2000	10.65	113.53
0.421	614.95	4.01	46	98.9	1.621344303	0.9758	0.318	9	2.794	3.675401536	45.7373	13.13	172.29
0.962	57.32	1.92	25	152.0	4.40547289	1.8206	1.582	40	4.260	2.521022161	370.8291	87.14	7593.60
0.598	175.25	2.56	97	22.7	0.669767971	8.2943	0.713	32	1.207	0.905240174	57.8123	51.61	2663.99
0.079	159.58	2.55	84	136.0	1.64941437	7.3052	3.478	5	0.869	1.030124683	40.4370	82.07	6736.03
0.012	473.33	2.97	30	43.1	3.457663788	4.2357	0.800	5	1.321	1.143250624	123.7001	60.10	3611.91
0.037	265.11	3.31	66	98.0	0.086700582	4.5477	0.003	7	4.996	2.967532762	36.2093	6.17	38.12
0.662	212.44	0.50	64	104.8	3.922101725	7.4384	4.380	23	2.666	2.811757774	24.7214	82.80	6856.59
0.862	528.64	2.38	14	145.5	2.362989818	8.1327	3.951	37	2.239	3.284572463	468.6994	85.57	7321.81
0.377	599.13	0.86	16	161.8	4.254504868	6.3816	2.893	47	1.791	0.434380033	132.8958	83.49	6971.03
0.350	573.28	3.84	5	82.3	3.927753038	5.4722	3.248	6	1.500	4.011440007	240.4886	5.31	28.25
0.566	383.38	3.60	31	26.7	2.988859775	0.5542	2.376	44	2.651	0.603189953	488.0461	68.41	4679.75
0.146	684.17	2.16	3	174.7	3.879380233	6.8194	1.520	27	0.574	4.100561631	404.4940	82.16	6749.45
0.765	701.73	0.27	78	194.4	0.483497147	7.6119	2.285	19	2.257	1.70747842	138.5298	94.01	8837.24
0.910	249.18	3.31	29	86.1	2.87414286	1.5358	2.042	40	2.732	1.302981972	492.2123	89.15	7946.98
0.843	280.89	3.02	80	28.0	4.021238903	8.9893	4.503	7	4.526	2.724357607	146.8358	51.53	2655.07
0.859	403.08	3.72	67	147.2	3.996288604	6.2184	3.108	12	2.597	1.515444415	343.4173	78.36	6140.45
0.851	191.06	3.93	95	122.4	2.821795146	2.1541	4.256	15	2.249	0.622090637	57.8316	76.09	5789.77
0.139	785.40	0.04	17	92.5	2.95250328	9.2157	4.403	36	2.924	3.424176602	324.4663	50.60	2560.38
0.668	542.62	3.44	12	147.0	4.298603565	7.9661	2.324	10	4.915	3.551234087	371.0389	74.70	5580.30
0.693	544.87	3.73	30	31.0	1.63521621	3.5992	2.667	48	2.221	2.241024689	473.0534	22.43	503.15
0.711	206.02	1.02	26	193.6	2.473439897	6.1125	4.890	17	0.273	1.886466061	289.1923	3.28	10.77
0.380	566.47	2.73	68	110.8	3.319396121	2.5771	2.493	17	2.546	0.951986337	46.4156	48.45	2347.61
0.121	255.35	4.19	57	167.6	0.481961095	5.5589	0.691	47	2.764	2.637197042	453.2338	76.32	5825.27
0.888	106.03	0.07	68	99.4	4.766141123	0.0135	3.518	45	4.809	2.601547625	108.7952	67.05	4496.06
0.883	455.19	2.55	39	94.1	1.172496271	1.7963	3.124	35	2.125	3.616098739	281.5015	72.85	5307.44
0.199	103.00	0.97	63	130.5	4.544850877	6.4844	2.945	37	0.898	1.991397803	246.2270	11.61	134.79
0.782	584.63	4.50	61	31.5	1.694005993	0.1295	4.096	39	3.111	3.671417715	372.6320	38.65	1494.16
0.262	480.86	3.50	90	88.1	4.043345375	9.4859	4.044	38	0.664	0.61413474	304.3437	80.36	6457.54
0.425	233.46	3.23	12	44.9	1.872734821	6.6729	1.407	15	2.705	1.341944173	82.0408	96.43	9298.92
0.318	609.57	4.61	18	145.3	1.836882277	8.0947	0.849	44	3.799	0.388204231	450.8034	63.98	4093.89
0.440	456.61	4.35	68	111.1	2.52243622	9.0668	4.894	43	1.566	0.573734629	60.7847	88.17	7774.37
0.125	120.61	2.38	1	47.8	1.636590296	7.7117	4.512	16	3.228	2.596976634	376.4174	16.57	274.67
0.168	299.99	1.70	4	92.3	0.544926979	4.4655	3.613	12	3.947	3.134542629	485.4586	96.08	9231.70
0.711	750.98	2.13	12	110.6	3.266643773	4.6401	4.562	39	2.790	3.303421953	371.7873	41.03	1683.29
0.526	731.30	4.88	41	168.6	4.237900864	7.8981	2.662	19	3.215	1.285013392	89.7112	13.60	184.87
0.583	285.86	1.08	6	93.2	4.641337731	7.4506	0.063	33	3.481	2.05854567	486.1006	54.06	2922.42
0.668	538.65	1.67	28	193.9	4.904849049	5.0584	1.778	40	0.097	3.139632042	130.7083	41.50	1722.64
0.771	436.80	4.60	85	178.4	4.596373459	5.8853	1.671	30	2.336	4.915954634	381.0065	18.55	344.07
0.045	609.09	1.21	61	134.2	2.023852554	7.1716	0.406	24	4.545	3.492240688	10.8545	60.09	3610.88
0.093	675.20	0.52	71	104.9	2.768059203	0.2590	0.786	43	0.769	1.763348424	119.7852	50.06	2505.85
0.143	446.49	1.54	72	56.7	4.999883937	1.7620	0.593	40	2.452	2.094393837	258.0301	88.32	7800.87
0.611	10.81	0.10	3	164.6	4.633004228	7.9095	2.661	11	2.753	2.307839611	64.5836	72.51	5258.14
0.864	152.82	0.39	9	137.0	2.938686545	4.2444	3.974	11	0.550	2.097264511	42.8212	15.56	242.14
0.763	398.42	1.30	11	103.6	3.448852024	6.1016	3.155	40	1.566	1.806247204	203.3098	40.59	1647.91
0.942	16.61	2.44	99	5.3	2.311210692	7.9486	0.961	41	1.074	3.821691913	79.1480	86.57	7494.46
0.322	406.38	2.66	3	117.6	4.485425475	6.1280	0.806	43	2.619	1.02324981	444.2932	14.84	220.37
0.700	616.01	2.65	39	152.7	3.965391335	4.6256	0.263	38	1.662	4.347976366	67.5625	26.65	710.11
