N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.706	528.74	0.60	71	62.0	1.127404286	3.1648	1.646	38	2.070	1.181726026	2.00	160.0	319.69
0.181	564.75	3.05	31	96.5	2.558232792	9.1428	0.986	10	0.098	2.351959348	0.70	196.0	137.70
0.598	519.25	4.02	71	23.4	4.895008408	8.8923	3.674	41	0.539	4.975246012	2.54	171.0	434.85
0.299	232.31	1.17	20	46.7	4.502062431	9.6191	2.048	49	1.713	4.81591119	4.19	13.0	54.52
0.461	729.39	1.74	70	22.6	2.633359201	7.3394	2.701	38	2.153	4.070766207	0.11	106.0	11.18
0.555	634.26	3.65	32	12.5	2.296876839	5.9088	3.103	8	4.204	3.758818835	4.35	91.0	396.08
0.200	566.19	1.52	25	100.8	2.685607316	6.0629	0.709	29	3.203	0.728833922	1.65	72.0	118.53
0.939	571.54	1.81	47	38.9	2.321374376	9.3338	1.418	6	0.298	1.294088681	0.90	67.0	59.98
0.046	685.38	2.44	100	84.8	1.953187085	6.4877	4.682	26	2.453	2.716046981	0.43	104.0	44.31
0.475	19.95	2.51	74	95.0	0.054815565	4.3045	2.075	37	1.765	0.906544319	3.64	185.0	673.38
0.735	327.10	2.09	54	82.2	1.228978626	4.3999	4.815	33	4.979	4.979195307	4.20	1.0	4.20
0.377	678.57	2.54	32	104.4	1.482636388	0.6273	0.456	32	1.075	3.275259669	3.97	151.0	598.86
0.601	726.00	1.14	81	154.7	3.687648465	8.5976	0.638	38	0.927	1.394456352	1.99	56.0	111.48
0.796	521.55	3.74	34	110.3	0.03698336	5.7953	0.989	16	2.510	3.528304013	3.53	64.0	226.20
0.818	650.30	0.08	34	145.5	0.113144505	3.8022	4.391	49	4.138	0.223340387	1.29	157.0	203.07
0.540	208.55	0.09	69	75.3	3.464684138	6.8012	4.091	6	0.342	1.814471279	2.23	188.0	418.68
0.895	278.65	1.17	61	89.8	3.47645414	6.1026	2.250	49	0.686	3.69892868	2.61	118.0	307.40
0.436	397.99	0.02	37	138.0	2.706741999	1.8936	4.867	15	0.695	0.050240454	3.10	63.0	195.29
0.163	448.09	1.15	14	79.0	3.464479045	7.1896	3.786	28	2.372	0.165982621	4.88	10.0	48.81
0.568	289.81	2.38	22	168.6	2.922622596	5.0789	2.903	24	0.881	0.975639351	2.50	51.0	127.70
0.000	557.89	2.76	80	113.2	0.650729897	6.4411	1.931	44	1.277	1.354757324	2.21	17.0	37.64
0.312	36.47	0.03	31	110.3	1.489376235	0.3909	0.429	39	1.111	0.121308763	2.88	7.0	20.16
0.841	567.50	3.82	80	139.2	4.205020821	7.0925	0.546	5	4.219	1.140077622	3.43	30.0	103.01
0.474	77.44	0.50	60	144.3	1.778625703	3.3854	0.796	40	4.558	0.79315053	2.30	154.0	354.06
0.343	209.62	0.85	27	24.5	4.767829985	8.1213	4.013	36	3.071	1.661911002	2.60	99.0	257.34
0.585	113.00	1.69	26	140.5	0.306104917	4.3376	0.480	44	1.315	3.718492965	3.97	123.0	488.25
0.614	336.84	2.78	28	132.2	2.027323003	6.0381	0.370	43	2.017	3.702645051	4.83	101.0	487.60
0.004	782.61	2.41	39	118.9	0.059355192	4.1313	2.019	8	3.070	3.025410522	2.17	84.0	182.60
0.488	453.95	3.64	2	61.0	3.660192607	2.0795	3.169	37	3.790	0.809719321	4.17	83.0	346.28
0.467	773.55	2.37	45	33.2	3.017634777	1.7731	4.798	30	1.065	2.103374444	0.03	137.0	4.52
0.099	162.12	0.22	8	162.4	4.171875064	2.6343	2.195	40	0.621	3.243054688	2.52	34.0	85.56
0.333	706.11	0.70	85	43.7	2.668306575	7.6131	4.364	5	3.193	3.872600184	3.44	146.0	502.96
0.060	329.03	3.44	93	4.4	0.414102312	0.2951	0.506	14	1.833	3.847297887	3.01	65.0	195.96
0.172	589.07	3.76	78	130.8	3.475119291	8.1807	0.115	28	0.344	4.811289961	0.86	36.0	31.09
0.483	665.67	0.35	4	135.9	3.532700904	8.7186	2.843	44	1.897	3.384095999	2.72	142.0	385.80
0.682	201.42	3.90	56	46.4	0.756987823	6.1647	3.737	17	1.155	2.331535599	0.04	1.0	0.04
0.176	582.53	1.90	56	167.9	0.136576137	2.3186	3.910	23	1.858	2.802381588	0.94	192.0	181.12
0.963	8.91	0.86	91	0.7	0.204797463	9.3832	0.502	50	0.213	1.841222618	0.88	108.0	95.00
0.146	172.93	0.59	33	180.3	0.780983787	4.0352	3.268	16	0.937	4.644976831	4.58	114.0	522.14
0.841	416.06	1.91	27	67.6	0.96894697	6.0393	2.107	19	4.454	3.0492901	4.08	168.0	686.20
0.998	298.12	3.02	57	86.9	4.555855437	8.0887	1.250	42	0.911	3.322717949	4.84	84.0	406.38
0.069	786.01	0.15	89	8.2	1.791062035	9.6437	3.788	46	4.932	3.108204878	0.42	22.0	9.28
0.491	501.57	3.24	60	12.7	1.036085457	1.1231	4.243	46	1.184	2.640750411	3.15	186.0	584.98
0.545	96.83	1.07	89	20.3	3.048905326	9.9408	0.679	27	2.598	3.915599819	3.70	150.0	555.01
0.277	23.21	3.59	50	183.8	3.806041204	3.4391	4.742	15	4.911	1.076433869	1.58	72.0	113.45
0.146	246.11	0.81	89	55.2	4.469464351	8.3222	2.556	50	4.110	2.196961475	0.96	93.0	89.66
0.085	217.44	0.26	57	14.5	4.267018799	8.2674	4.841	21	4.393	4.00163929	4.74	31.0	147.08
0.898	112.50	0.70	65	198.1	4.023712311	5.8719	1.767	40	1.954	3.87206978	0.15	75.0	11.47
0.066	789.40	3.27	53	118.5	1.323663344	1.0507	2.112	23	4.318	2.31088326	4.77	7.0	33.37
0.295	499.73	1.44	17	78.4	4.520856985	2.5590	0.323	17	4.521	4.9161533	4.21	47.0	197.90
0.738	729.42	2.69	74	52.4	1.212776285	1.0568	4.807	47	1.749	3.69183952	4.03	188.0	757.81
0.980	439.92	4.99	13	55.4	4.692596733	5.8283	4.682	29	1.011	1.412104177	1.53	109.0	166.63
0.893	237.21	3.20	38	7.4	0.517669809	6.9404	2.706	41	0.281	4.08279532	4.04	136.0	548.85
0.556	343.13	0.24	86	149.5	0.979180402	5.1032	0.978	8	4.972	0.833383016	0.33	142.0	47.48
0.428	671.70	4.60	48	145.1	4.366432812	8.1401	0.696	26	0.597	0.926011748	3.69	64.0	236.05
0.642	37.38	3.48	47	179.4	2.141538609	6.7648	2.160	43	4.286	4.410640744	3.16	120.0	379.72
0.493	45.57	0.69	78	28.1	0.264507345	3.2311	0.738	11	2.061	1.738039971	4.94	41.0	202.73
0.394	106.22	0.86	45	101.3	0.108188984	7.7356	2.171	31	3.396	2.304242015	4.71	174.0	819.35
0.490	636.23	1.13	71	43.0	3.259904367	1.3482	4.539	34	4.870	3.173883755	2.41	94.0	226.16
0.774	134.65	2.87	6	191.0	0.804005963	9.2501	4.944	34	3.305	4.66659138	4.00	121.0	484.26
0.346	558.19	3.21	55	102.5	0.131856067	0.9607	4.629	31	2.556	3.544229273	3.02	11.0	33.18
0.350	149.92	1.93	26	2.0	4.824259015	8.5478	2.061	47	4.255	4.062008884	3.49	193.0	673.35
0.207	185.40	1.79	51	79.9	0.62937782	2.4469	0.096	15	0.690	0.551858572	3.41	15.0	51.19
0.702	160.66	1.67	20	187.0	3.950864422	2.8607	2.609	19	2.888	2.88647601	2.75	165.0	453.20
0.349	278.19	0.94	70	38.5	1.322098016	1.8451	4.048	43	0.808	2.53500033	4.65	3.0	13.95
0.829	584.13	4.68	16	1.1	1.795085563	3.1222	2.476	17	3.291	1.286536583	0.93	60.0	55.65
0.968	580.14	0.18	53	68.9	2.929061529	2.5404	4.057	41	0.838	1.932854651	2.83	125.0	353.19
0.589	293.75	4.82	1	14.7	4.825773196	6.3499	0.193	34	3.490	1.414480116	3.25	23.0	74.86
0.881	514.15	0.54	84	16.2	0.189229378	8.3339	0.588	45	3.560	0.724376686	1.52	43.0	65.40
0.787	739.65	1.07	5	141.1	2.7683155	6.7128	1.084	21	1.752	3.926256208	1.78	124.0	221.20
0.844	405.27	4.41	68	133.9	2.543415146	8.1177	1.971	33	4.451	2.810883776	1.64	59.0	96.62
0.356	633.38	3.15	40	52.1	3.097954208	9.3557	4.776	36	2.562	4.132111288	0.57	144.0	82.57
0.078	705.40	4.49	27	120.4	1.737177734	7.0210	4.124	43	4.279	2.673134294	0.20	194.0	38.20
0.627	689.16	0.97	27	37.3	3.838946062	1.3911	2.761	41	3.553	2.109802235	4.06	184.0	746.99
0.648	413.09	0.74	78	3.2	2.799421626	6.7151	0.731	32	1.993	0.384446801	2.18	124.0	270.31
0.774	564.85	0.66	96	178.4	0.481118361	2.0641	0.013	7	4.250	4.454827415	0.60	120.0	72.02
0.093	399.69	2.99	29	94.5	0.271795955	9.3696	1.847	7	1.258	2.295184045	3.47	115.0	399.37
0.051	36.89	2.82	38	33.1	2.47414307	8.8526	4.067	49	3.952	3.383678492	0.13	177.0	22.25
0.329	239.96	0.53	24	64.8	3.954676365	4.5047	3.082	26	4.224	3.805874091	1.41	137.0	193.04
0.241	748.74	0.34	19	191.5	1.150987409	0.5583	3.543	27	1.551	3.724981169	1.25	108.0	135.47
0.300	243.96	0.34	32	153.8	4.315778391	8.5257	4.613	39	1.225	1.953935947	0.60	146.0	87.53
0.673	61.90	4.80	42	37.5	4.23260732	0.2049	3.566	29	0.197	1.990870995	1.83	150.0	274.51
0.811	646.77	3.61	3	22.9	1.979411201	9.5233	3.754	14	0.653	2.959067	2.83	145.0	410.87
0.248	84.59	0.63	14	33.9	4.587825311	9.8407	4.207	34	0.645	4.477275245	4.52	183.0	826.90
0.100	483.78	1.19	26	161.5	0.117585426	5.7065	2.206	10	3.954	0.059486695	1.75	33.0	57.82
0.172	592.46	2.04	72	51.2	3.18345304	1.9852	0.986	18	3.352	1.130734203	0.59	137.0	80.45
0.871	586.08	1.44	7	142.2	2.613233107	9.4871	3.973	7	3.512	1.347823659	4.33	180.0	778.80
0.238	56.36	1.17	77	179.7	3.613230807	9.1837	4.175	25	0.139	3.751391306	4.47	182.0	814.13
0.520	653.52	3.54	77	54.1	1.509265105	3.8633	4.274	23	1.937	4.71281712	4.17	84.0	350.65
0.601	340.02	2.32	83	30.4	4.405729684	1.5593	3.881	27	2.685	1.224803183	4.17	131.0	546.65
0.529	472.59	2.72	94	86.9	3.142513172	0.3826	0.579	50	0.323	0.121687517	3.03	102.0	309.57
0.743	278.02	4.44	68	37.2	3.063844626	5.7213	0.956	16	4.416	0.881664019	2.45	32.0	78.37
0.638	341.67	1.07	98	4.2	4.583994933	3.9544	4.652	18	3.232	2.385002677	3.66	81.0	296.67
0.463	411.87	4.36	93	24.1	0.227108655	2.6395	2.553	21	4.880	2.739316556	0.46	193.0	89.43
0.079	543.12	3.33	40	37.2	3.04354591	9.8001	1.109	18	4.049	2.606344057	0.65	120.0	77.55
0.163	522.30	4.44	69	93.4	3.093720978	6.7635	0.042	28	0.045	1.249677502	3.56	164.0	584.55
0.636	210.16	1.03	88	32.4	4.208238234	0.7569	0.716	9	1.007	0.110280527	3.32	97.0	322.42
0.298	237.40	3.52	96	110.2	0.361033804	3.9969	2.876	29	2.075	1.462971429	4.99	39.0	194.48
0.369	124.43	4.47	17	135.9	2.601976252	4.8252	2.738	25	2.743	2.165023657	4.77	23.0	109.72
0.079	731.55	4.51	14	125.1	3.862881296	7.6645	1.350	48	0.201	1.45287594	0.25	37.0	9.14
0.046	483.57	1.43	23	198.8	2.331112507	4.5495	1.494	19	0.687	4.992233471	4.16	36.0	149.89
0.524	269.81	2.29	45	8.2	0.503836777	5.2200	2.312	11	1.838	2.487532817	4.49	159.0	713.40
0.666	328.20	1.84	47	2.5	4.904964995	1.7264	4.166	11	2.152	0.412265094	1.77	74.0	131.23
0.835	88.53	3.06	31	143.4	3.182334553	9.5039	2.115	28	1.376	4.747436076	0.22	96.0	21.08
0.239	587.58	3.89	92	29.9	2.727122416	1.5340	3.738	15	3.284	0.125797536	3.70	130.0	480.82
0.328	772.32	4.30	31	1.7	3.526887655	9.9207	2.064	12	3.697	4.343655273	4.07	165.0	671.16
0.452	490.10	0.08	80	27.2	2.343081684	9.1385	3.371	41	1.090	2.540170718	2.78	71.0	197.31
0.208	193.06	0.56	97	125.5	0.564114411	8.0912	4.093	11	4.133	0.753323777	1.89	194.0	366.53
0.414	234.18	1.30	97	12.2	2.332295931	2.3283	4.706	23	2.969	2.086297688	0.90	92.0	82.63
0.681	490.02	1.55	4	76.1	4.472421594	6.5062	4.974	10	3.176	1.020939285	4.88	160.0	781.40
0.424	115.15	0.91	6	73.9	3.09936983	2.3365	1.097	8	4.569	2.884047958	2.07	6.0	12.45
0.503	3.17	2.47	91	148.4	3.431478697	8.0469	1.871	37	4.112	4.764850981	2.03	98.0	199.24
0.304	38.64	3.54	11	177.7	0.490606597	3.5845	1.565	34	0.309	0.284626342	2.52	130.0	328.04
0.242	193.56	0.47	94	12.0	4.719977729	7.9941	2.458	20	2.620	3.080029146	2.21	138.0	304.82
0.376	250.80	1.35	76	46.3	3.670227546	2.3649	4.432	42	0.126	3.536484554	1.20	104.0	125.10
0.928	145.91	4.46	53	73.0	2.821457399	3.3503	0.491	48	4.365	1.369285824	4.58	168.0	769.76
0.764	441.00	4.85	34	64.4	3.244214508	5.2401	2.444	15	2.102	3.628900102	2.58	91.0	235.14
0.950	757.62	1.63	38	169.0	3.2023064	6.6524	2.783	38	3.873	1.580102924	2.51	111.0	278.16
0.067	413.26	4.66	66	134.0	1.687639242	4.2909	4.844	12	4.173	1.638616381	0.88	176.0	154.52
0.934	750.29	0.11	50	38.3	3.684668333	2.7664	4.956	7	0.324	3.459490902	4.90	155.0	759.39
0.459	27.33	4.06	72	175.1	2.49242742	1.7870	1.331	43	3.772	0.919512237	3.72	166.0	618.20
0.935	434.05	1.85	0	132.4	3.527182463	1.1021	2.318	19	1.950	3.604436714	0.48	87.0	41.78
0.021	518.98	1.92	79	186.4	2.688270862	2.8562	0.507	44	1.683	4.948251466	2.54	16.0	40.71
0.687	682.72	4.35	39	105.8	3.343903453	5.4986	4.586	49	3.139	4.802889605	1.45	164.0	238.13
0.454	509.88	2.03	74	115.1	4.079135284	7.8175	0.644	15	1.880	4.220281442	3.51	87.0	304.96
0.745	796.67	0.77	19	40.1	2.379075509	3.1102	4.147	48	2.461	4.955875534	3.19	186.0	593.46
0.630	1.45	2.55	37	87.1	3.692812683	7.1015	1.212	40	4.312	2.111996837	1.23	132.0	162.39
0.754	42.84	3.78	41	98.8	4.500402033	9.1369	2.445	40	3.408	2.350638974	2.86	136.0	389.54
0.364	260.50	0.51	58	182.7	2.629053527	5.4053	4.140	5	3.306	1.939568597	4.89	43.0	210.34
0.923	161.83	2.00	95	71.9	0.582252087	0.0624	4.973	45	4.039	4.690254984	2.32	28.0	64.94
0.683	775.95	2.83	43	189.1	1.024913055	8.9223	2.683	28	2.484	4.660406989	1.91	191.0	365.26
0.965	226.85	3.57	83	4.7	0.451260692	8.0983	0.332	28	3.690	1.593881041	0.07	127.0	8.43
0.358	646.02	2.60	68	162.1	2.263485262	1.1088	2.209	33	3.945	3.503170609	1.91	154.0	294.39
0.336	271.74	0.27	50	130.8	4.309050898	6.3253	4.068	12	1.002	2.852469388	1.95	61.0	119.10
0.903	557.53	4.51	17	133.3	0.598768738	9.2772	3.350	28	3.415	4.772766582	0.24	136.0	32.86
0.055	112.74	2.64	65	48.9	1.962999766	0.0336	3.584	41	1.384	4.246112857	1.42	183.0	260.44
0.268	555.08	1.52	57	70.6	1.090248341	6.2016	0.481	12	4.894	1.66880219	1.23	28.0	34.33
0.536	206.18	1.08	2	60.2	4.256721428	1.2308	2.289	23	0.177	0.60364625	4.32	63.0	271.97
0.444	9.82	3.21	71	74.7	4.109511276	9.7484	2.147	37	4.558	0.43913123	4.10	96.0	393.78
0.237	149.33	3.16	76	109.3	2.896370175	2.1162	3.187	9	4.749	4.601713288	3.39	133.0	450.72
0.639	421.69	2.89	14	186.5	2.549637384	1.1062	3.198	22	2.803	1.91345889	0.89	89.0	78.84
0.077	449.09	2.99	9	191.8	3.796129125	4.5823	4.092	9	2.187	0.383483063	2.45	120.0	294.55
0.592	268.84	4.55	88	116.0	2.103000794	6.1086	0.593	8	3.663	1.135694493	2.28	63.0	143.82
0.869	22.92	1.26	63	133.2	0.472426035	9.0799	0.327	6	4.109	0.266616734	1.82	141.0	256.39
0.472	301.60	2.60	0	184.0	2.030056791	0.5857	4.081	33	4.890	4.98311044	1.51	1.0	1.51
0.002	28.41	3.69	44	3.3	2.362737993	4.4812	1.717	23	0.594	1.046740656	3.48	141.0	490.19
0.827	386.43	2.72	47	174.4	1.030255116	7.2341	2.817	19	4.336	3.73847936	2.09	14.0	29.24
0.085	346.64	3.17	97	94.1	4.980952756	3.1327	4.500	42	2.678	1.361329147	3.95	24.0	94.80
0.716	114.08	3.86	57	7.8	4.93876676	2.9409	3.250	40	3.782	2.526436379	2.86	48.0	137.35
0.739	704.75	2.58	44	141.6	4.993283892	8.6287	2.478	27	3.916	2.361107279	4.55	49.0	222.92
0.700	367.12	0.39	56	87.9	2.309441642	4.3217	4.375	45	0.613	1.067098868	0.60	75.0	45.29
0.920	593.75	1.07	14	118.6	0.379210341	5.9040	1.805	5	0.068	1.0794887	2.60	154.0	400.76
0.913	94.09	2.87	57	40.0	0.553618342	6.6994	4.278	22	0.439	4.430625782	3.34	44.0	147.15
0.383	745.42	4.28	61	197.2	1.64055706	3.6332	1.923	31	3.192	1.529406307	1.83	41.0	75.07
0.525	336.60	4.07	53	26.0	0.708566799	9.6497	1.209	49	1.477	2.544654215	1.87	62.0	115.94
0.019	649.51	0.96	73	105.5	3.110007442	1.3230	2.936	46	3.203	4.656353245	3.98	117.0	465.70
0.560	265.34	0.31	57	67.0	2.329173078	5.6686	3.228	9	0.937	3.260201916	0.27	43.0	11.49
0.124	357.43	4.89	66	90.4	2.58403353	5.1592	3.846	26	3.286	0.261704846	1.47	95.0	139.43
0.898	27.47	3.85	24	18.0	4.765273144	8.3671	0.738	21	2.554	3.137800648	0.13	108.0	13.90
0.913	234.54	2.48	40	109.3	4.966679231	9.5542	1.780	36	0.394	0.415040322	3.92	99.0	387.81
0.151	273.55	4.09	57	7.0	1.01945651	4.1704	3.267	7	3.828	4.867829991	3.45	183.0	631.64
0.441	398.26	0.35	1	94.4	3.407006329	4.9650	3.601	19	0.922	1.418969462	3.59	95.0	340.98
0.750	131.22	3.19	46	99.3	1.898295262	3.7093	3.825	36	3.509	0.845294953	2.20	108.0	237.20
0.590	616.50	2.47	12	167.2	3.893065643	2.4790	3.010	28	0.763	0.203719354	3.57	153.0	546.87
0.670	611.44	4.29	65	158.2	2.466946274	2.3952	3.323	38	4.315	0.780339401	1.57	189.0	297.19
0.592	165.63	3.11	19	141.7	3.079150395	3.9799	3.517	13	1.625	0.094570487	4.95	40.0	198.18
0.912	2.03	3.63	7	97.3	3.871385475	0.3550	4.337	49	0.036	3.913831447	2.35	193.0	453.39
0.943	69.52	2.79	53	100.9	2.2425538	6.5235	4.385	12	1.563	0.973429417	4.18	185.0	774.10
0.050	442.32	1.57	19	23.4	4.481353362	2.4711	4.462	8	1.770	4.07414347	3.25	41.0	133.20
0.089	742.40	1.03	60	118.0	1.81592055	0.7885	0.121	19	1.126	2.91901679	2.63	17.0	44.66
0.440	340.79	3.98	15	42.4	3.655635391	2.2386	4.596	16	1.933	0.86869536	3.74	75.0	280.19
0.672	124.93	0.70	37	110.0	0.458553212	8.4097	1.095	32	0.864	3.987455459	3.87	87.0	337.02
0.661	667.85	3.43	1	103.1	0.945756237	6.0638	2.810	25	2.697	4.463993587	0.54	96.0	51.65
0.637	538.21	3.12	67	194.6	0.041668499	4.6475	3.548	14	3.159	0.824105513	2.70	109.0	293.98
0.183	607.21	2.65	75	98.2	3.267514777	8.0495	4.410	34	3.977	0.734311427	4.60	152.0	698.58
0.799	148.64	3.55	26	44.6	1.358426107	0.7742	0.568	12	3.819	2.812540125	4.04	91.0	367.39
0.964	580.76	3.68	31	55.7	4.23509284	9.4988	3.382	10	0.076	1.185860765	3.48	145.0	504.70
0.124	691.78	0.28	36	86.8	0.405781848	0.8415	3.244	14	4.585	3.472815602	1.66	114.0	189.16
0.293	672.63	2.95	85	137.5	2.400675413	9.4085	3.066	19	3.933	0.420906751	2.09	79.0	165.22
0.272	1.14	2.66	98	109.9	3.95042471	4.6779	4.943	11	3.679	2.994478293	1.88	124.0	233.49
0.070	447.44	3.16	78	166.3	0.97076365	5.4831	0.333	31	3.390	1.726623136	3.98	96.0	381.74
0.796	214.61	4.86	70	13.5	0.255945886	7.6394	0.615	23	0.487	2.977116023	2.41	1.0	2.41
0.284	63.43	2.20	21	36.8	3.055064757	5.6238	3.998	39	0.958	2.826056285	0.39	172.0	67.16
0.360	473.24	3.61	65	27.0	1.306126215	7.6106	1.816	33	0.294	1.54200555	4.21	144.0	606.13
0.734	523.95	4.15	57	137.6	4.738981186	3.8360	1.440	17	1.477	4.577958827	0.91	134.0	122.19
0.791	771.78	3.19	85	164.6	1.636037729	3.9681	1.175	19	1.060	4.838072247	1.37	163.0	223.78
0.744	588.00	2.21	15	13.8	1.001818645	5.4555	1.378	15	4.859	1.474732185	4.37	155.0	676.58
0.362	684.84	0.58	6	181.8	3.501306069	4.1962	4.675	36	2.519	3.000544754	1.48	106.0	156.39
0.973	486.96	0.60	14	23.8	1.405530589	3.1911	4.752	46	3.417	3.288898636	4.14	200.0	828.26
0.531	533.31	1.09	70	110.1	0.003965656	8.7049	1.486	28	0.329	0.388913023	1.20	175.0	209.36
0.955	759.77	1.52	20	111.4	4.991039932	7.3612	2.909	27	2.351	1.695258415	2.71	12.0	32.51
0.745	172.10	4.38	96	6.2	3.253050223	5.7696	3.057	42	4.786	3.63498275	3.09	48.0	148.23
0.383	342.17	2.28	94	6.3	3.230662563	1.9216	2.623	31	0.348	4.76526013	0.22	28.0	6.23
0.848	41.72	1.65	34	84.0	1.822520451	4.6498	2.433	32	2.777	2.375879443	3.32	116.0	384.55
0.475	458.40	3.63	34	15.0	1.06522059	2.2022	0.023	47	3.732	2.810705647	1.82	4.0	7.28
0.375	2.21	4.04	43	171.7	0.00363214	8.9276	1.736	15	0.031	3.276625005	2.11	142.0	299.09
0.280	520.33	4.47	54	106.3	2.419850153	5.4897	0.126	8	3.870	3.283290078	2.86	14.0	40.11
0.355	236.95	4.69	20	133.1	0.090521403	3.6822	2.665	10	1.392	0.038760861	1.61	148.0	237.87
0.991	789.00	3.76	24	149.8	3.12237031	4.2627	3.371	32	0.493	4.274869442	0.36	133.0	47.60
0.876	791.04	2.35	75	150.4	3.208241675	4.9034	4.246	50	4.912	0.338651159	3.16	70.0	220.93
0.084	296.25	4.61	67	148.2	1.406673611	2.7356	3.228	37	3.057	3.35448816	4.83	96.0	464.10
0.287	265.57	3.21	70	36.4	2.762327855	0.1910	0.404	30	2.442	0.333078624	3.58	42.0	150.56
0.949	702.11	4.82	15	80.8	1.832675089	9.3060	2.020	19	3.454	1.952058589	2.28	155.0	353.77
0.359	288.62	2.20	87	11.3	3.099274858	4.1614	2.348	44	4.802	4.481794406	2.37	41.0	97.10
0.996	469.65	1.98	78	118.2	0.606273013	1.8065	1.584	35	4.427	4.815774095	1.76	11.0	19.41
0.503	778.98	0.97	5	80.6	2.18417532	4.2786	2.488	10	3.694	1.756209196	1.25	109.0	136.28
0.433	65.34	2.06	38	118.6	1.053775815	1.8510	0.548	9	4.262	2.672500341	0.90	28.0	25.13
0.632	701.83	3.97	18	85.5	1.638304918	9.2071	4.853	13	1.192	1.919741726	4.48	70.0	313.39
0.529	398.20	1.67	22	160.4	4.830972337	9.7977	0.981	10	1.494	3.303953147	2.82	47.0	132.43
0.156	339.94	2.22	78	138.1	4.300505091	9.9647	0.637	14	4.705	0.060333502	2.77	182.0	504.10
0.877	705.65	2.29	63	76.1	2.118021237	1.8226	0.849	41	3.548	3.675332762	3.68	87.0	320.15
0.618	530.64	0.14	82	33.2	0.255442845	4.7647	3.966	15	3.083	2.940426204	2.05	151.0	309.50
0.845	603.07	1.91	90	111.1	1.095955719	6.9376	0.002	5	3.004	1.548074135	3.98	88.0	350.41
0.578	467.14	2.68	97	88.7	4.12149962	6.1474	3.070	48	3.769	1.72597144	0.36	92.0	33.18
0.261	220.11	0.17	78	171.3	4.661941958	2.4729	3.275	31	3.334	0.417244232	1.78	193.0	343.26
0.551	345.74	4.59	66	180.8	2.077294076	6.6543	3.665	37	4.422	1.274397444	1.15	89.0	102.40
0.528	766.63	0.75	93	194.2	2.17991611	7.0404	1.983	28	3.226	0.256319229	2.65	78.0	206.89
0.464	156.17	3.50	62	139.2	3.214779417	0.7539	1.690	41	0.697	3.810985755	3.71	35.0	129.86
0.061	235.68	3.84	45	68.9	3.845841482	9.3096	1.820	27	1.372	3.621915668	4.33	119.0	515.84
0.926	307.13	1.67	17	23.7	1.019303597	1.1320	2.767	12	1.297	1.102476251	2.46	173.0	425.82
0.044	554.46	1.11	52	160.6	4.643199399	2.3169	1.697	34	0.842	1.568946865	4.85	97.0	470.55
0.390	467.09	0.75	56	44.5	4.267892046	7.4620	2.118	47	2.292	2.313615176	1.31	149.0	195.64
0.007	284.11	2.66	69	61.0	0.730937789	6.8200	2.554	35	1.267	3.933310127	2.15	9.0	19.31
0.977	369.62	0.84	23	40.8	1.209081236	8.5176	2.850	48	1.504	0.443919013	1.35	171.0	230.25
0.247	174.87	3.75	71	125.7	1.56942562	4.7137	1.313	48	3.340	2.674761735	3.33	191.0	635.11
0.295	557.96	0.65	15	81.4	2.958439892	8.9101	1.848	41	3.550	2.226135222	2.43	154.0	373.84
0.216	199.49	0.85	78	60.8	4.091221844	5.0123	0.495	38	3.183	1.62931425	1.01	59.0	59.43
0.612	527.45	1.57	60	118.9	2.847551268	0.0674	4.763	20	0.549	1.186589076	0.65	196.0	126.68
0.369	175.82	3.59	65	49.4	4.719251274	2.5807	1.054	10	3.855	0.432908568	3.20	98.0	313.26
0.689	499.26	1.60	5	158.9	2.076078009	0.0739	0.233	42	3.450	2.84606885	1.00	106.0	106.26
0.871	690.04	3.51	96	191.1	0.287808328	2.3812	3.173	11	0.160	1.650221919	4.91	106.0	520.60
0.168	53.50	2.66	34	98.3	1.37102957	9.9344	1.434	14	3.499	2.439213676	0.80	132.0	105.80
0.948	343.86	2.73	84	182.4	4.962992654	0.4483	3.740	49	0.609	0.043462842	2.20	114.0	251.22
0.494	308.58	3.75	88	68.9	4.33198795	6.2145	4.931	19	4.003	4.705958566	3.40	154.0	524.23
0.585	441.70	0.17	55	179.8	3.791624208	2.6534	1.866	42	2.596	1.294712019	0.91	99.0	90.22
0.168	792.60	1.72	98	132.8	1.6435416	4.3125	1.441	32	3.530	0.059897337	2.14	65.0	138.98
0.265	4.47	1.64	60	140.6	4.633172854	6.4337	4.493	33	3.822	3.407741378	3.81	130.0	495.75
0.392	456.73	1.39	64	87.8	1.483097755	1.2415	0.196	45	1.002	0.564300812	1.79	91.0	163.06
0.163	629.08	3.60	85	2.7	0.796136157	9.5239	1.170	14	3.766	1.275501128	2.89	126.0	363.78
0.309	330.71	1.19	71	51.5	3.451363483	8.6597	2.738	8	1.409	2.535697194	4.83	29.0	140.07
0.995	429.60	4.54	22	157.6	4.4705843	9.8920	0.897	29	3.930	0.621295499	0.05	168.0	9.14
0.960	532.73	0.55	22	50.3	3.99445093	4.6502	1.323	37	1.585	2.638590162	3.46	6.0	20.77
0.914	499.41	0.39	63	46.4	1.798814451	2.7419	1.524	10	0.929	1.957311012	1.64	85.0	139.29
0.807	610.21	3.86	67	128.8	0.236896554	3.5664	3.535	36	1.580	4.530437784	0.58	73.0	42.37
